name,scn_name,bus,type,carrier,p_nom,p_nom_extendable,p_max_pu,marginal_cost,efficiency,up_time_before,e_nom_max,control,weight,p_nom_opt
79045 load shedding,,79045,,load shedding,88785.0,False,1.0,10000.022163021114,1.0,1,0.0,PQ,88785.0,88785.0
79046 O2,eGon2035,79046,O2,O2,0.0,True,1.0,60.008626839986135,1.0,0,inf,Slack,0.0,0.02435929854915142
79046 load shedding,,79046,,load shedding,88785.0,False,1.0,10000.001215270431,1.0,1,0.0,PQ,88785.0,88785.0
79047 O2,eGon2035,79047,O2,O2,0.0,True,1.0,60.01566112899841,1.0,0,inf,Slack,0.0,0.026803622758426814
79047 load shedding,,79047,,load shedding,88785.0,False,1.0,10000.002104827689,1.0,1,0.0,PQ,88785.0,88785.0
79048 O2,eGon2035,79048,O2,O2,0.0,True,1.0,60.00784999012633,1.0,0,inf,Slack,0.0,0.026384363470265
79048 load shedding,,79048,,load shedding,88785.0,False,1.0,10000.005941199475,1.0,1,0.0,PQ,88785.0,88785.0
79049 O2,eGon2035,79049,O2,O2,0.0,True,1.0,60.010022411428686,1.0,0,inf,Slack,0.0,0.023798742618350827
79049 load shedding,,79049,,load shedding,88785.0,False,1.0,10000.00204959772,1.0,1,0.0,PQ,88785.0,88785.0
79050 O2,eGon2035,79050,O2,O2,0.0,True,1.0,60.01136637507546,1.0,0,inf,Slack,0.0,0.026135231258409324
79050 load shedding,,79050,,load shedding,88785.0,False,1.0,10000.025748911181,1.0,1,0.0,PQ,88785.0,88785.0
79051 O2,eGon2035,79051,O2,O2,0.0,True,1.0,60.00864377876661,1.0,0,inf,Slack,0.0,0.033980984135893594
79051 load shedding,,79051,,load shedding,88785.0,False,1.0,10000.009850638955,1.0,1,0.0,PQ,88785.0,88785.0
79052 O2,eGon2035,79052,O2,O2,0.0,True,1.0,60.004260838818766,1.0,0,inf,Slack,0.0,0.023141038010587353
79052 load shedding,,79052,,load shedding,88785.0,False,1.0,10000.004590766703,1.0,1,0.0,PQ,88785.0,88785.0
79053 O2,eGon2035,79053,O2,O2,0.0,True,1.0,60.001795208216144,1.0,0,inf,Slack,0.0,0.029901216854177667
79053 load shedding,,79053,,load shedding,88785.0,False,1.0,10000.004185937805,1.0,1,0.0,PQ,88785.0,88785.0
79054 O2,eGon2035,79054,O2,O2,0.0,True,1.0,60.01192310117308,1.0,0,inf,Slack,0.0,0.04512936543607081
79054 load shedding,,79054,,load shedding,88785.0,False,1.0,10000.005720144462,1.0,1,0.0,PQ,88785.0,88785.0
79055 O2,eGon2035,79055,O2,O2,0.0,True,1.0,60.00381899235318,1.0,0,inf,Slack,0.0,0.04196937270364963
79055 load shedding,,79055,,load shedding,88785.0,False,1.0,10000.002478764978,1.0,1,0.0,PQ,88785.0,88785.0
79056 O2,eGon2035,79056,O2,O2,0.0,True,1.0,60.00902152310838,1.0,0,inf,Slack,0.0,0.06409421688028995
79056 load shedding,,79056,,load shedding,88785.0,False,1.0,10000.009295781505,1.0,1,0.0,PQ,88785.0,88785.0
79057 O2,eGon2035,79057,O2,O2,0.0,True,1.0,60.004702299232484,1.0,0,inf,Slack,0.0,0.022218684345496533
79057 load shedding,,79057,,load shedding,88785.0,False,1.0,10000.001466223654,1.0,1,0.0,PQ,88785.0,88785.0
79058 O2,eGon2035,79058,O2,O2,0.0,True,1.0,60.00344197860528,1.0,0,inf,Slack,0.0,0.025361114734843815
79058 load shedding,,79058,,load shedding,88785.0,False,1.0,10000.011606037428,1.0,1,0.0,PQ,88785.0,88785.0
79059 O2,eGon2035,79059,O2,O2,0.0,True,1.0,60.00680346388996,1.0,0,inf,Slack,0.0,0.03315411595371217
79059 load shedding,,79059,,load shedding,88785.0,False,1.0,10000.00835542751,1.0,1,0.0,PQ,88785.0,88785.0
79060 O2,eGon2035,79060,O2,O2,0.0,True,1.0,60.00418690870738,1.0,0,inf,Slack,0.0,0.02887851762780241
79060 load shedding,,79060,,load shedding,88785.0,False,1.0,10000.001658755706,1.0,1,0.0,PQ,88785.0,88785.0
79061 O2,eGon2035,79061,O2,O2,0.0,True,1.0,60.0118501012205,1.0,0,inf,Slack,0.0,0.031692710118032034
79061 load shedding,,79061,,load shedding,88785.0,False,1.0,10000.000938773343,1.0,1,0.0,PQ,88785.0,88785.0
79062 O2,eGon2035,79062,O2,O2,0.0,True,1.0,60.006562652627714,1.0,0,inf,Slack,0.0,0.03465542933394519
79062 load shedding,,79062,,load shedding,88785.0,False,1.0,10000.004535937074,1.0,1,0.0,PQ,88785.0,88785.0
79063 O2,eGon2035,79063,O2,O2,0.0,True,1.0,60.007716478436215,1.0,0,inf,Slack,0.0,0.023163959958247535
79063 load shedding,,79063,,load shedding,88785.0,False,1.0,10000.00569337789,1.0,1,0.0,PQ,88785.0,88785.0
79064 O2,eGon2035,79064,O2,O2,0.0,True,1.0,60.00727300104573,1.0,0,inf,Slack,0.0,0.029266193103772948
79064 load shedding,,79064,,load shedding,88785.0,False,1.0,10000.009417254656,1.0,1,0.0,PQ,88785.0,88785.0
79065 load shedding,,79065,,load shedding,88785.0,False,1.0,10000.005375429866,1.0,1,0.0,Slack,88785.0,88785.0
79066 O2,eGon2035,79066,O2,O2,0.0,True,1.0,60.00695766203824,1.0,0,inf,Slack,0.0,0.034330125555130306
79066 load shedding,,79066,,load shedding,88785.0,False,1.0,10000.009690862305,1.0,1,0.0,PQ,88785.0,88785.0
79067 O2,eGon2035,79067,O2,O2,0.0,True,1.0,60.00990505775617,1.0,0,inf,Slack,0.0,0.048887638144677184
79067 load shedding,,79067,,load shedding,88785.0,False,1.0,10000.007799710882,1.0,1,0.0,PQ,88785.0,88785.0
79068 O2,eGon2035,79068,O2,O2,0.0,True,1.0,60.00422207430968,1.0,0,inf,Slack,0.0,0.022606345269648862
79068 load shedding,,79068,,load shedding,88785.0,False,1.0,10000.001180951489,1.0,1,0.0,PQ,88785.0,88785.0
79069 O2,eGon2035,79069,O2,O2,0.0,True,1.0,60.010259668935,1.0,0,inf,Slack,0.0,0.02704129758647564
79069 load shedding,,79069,,load shedding,88785.0,False,1.0,10000.014404953667,1.0,1,0.0,PQ,88785.0,88785.0
79070 O2,eGon2035,79070,O2,O2,0.0,True,1.0,60.00927181502547,1.0,0,inf,Slack,0.0,0.03473884612242098
79070 load shedding,,79070,,load shedding,88785.0,False,1.0,10000.00207827992,1.0,1,0.0,PQ,88785.0,88785.0
79071 O2,eGon2035,79071,O2,O2,0.0,True,1.0,60.008910293290626,1.0,0,inf,Slack,0.0,0.02724331735580725
79071 load shedding,,79071,,load shedding,88785.0,False,1.0,10000.012396548078,1.0,1,0.0,PQ,88785.0,88785.0
79072 O2,eGon2035,79072,O2,O2,0.0,True,1.0,60.00301333455984,1.0,0,inf,Slack,0.0,0.026611423936746557
79072 load shedding,,79072,,load shedding,88785.0,False,1.0,10000.013176809416,1.0,1,0.0,PQ,88785.0,88785.0
79073 O2,eGon2035,79073,O2,O2,0.0,True,1.0,60.01304812914515,1.0,0,inf,Slack,0.0,0.039194093570814485
79073 load shedding,,79073,,load shedding,88785.0,False,1.0,10000.022247912768,1.0,1,0.0,PQ,88785.0,88785.0
79074 O2,eGon2035,79074,O2,O2,0.0,True,1.0,60.00707663283585,1.0,0,inf,Slack,0.0,0.03636336403113417
79074 load shedding,,79074,,load shedding,88785.0,False,1.0,10000.014030154827,1.0,1,0.0,PQ,88785.0,88785.0
79075 O2,eGon2035,79075,O2,O2,0.0,True,1.0,60.00325925007044,1.0,0,inf,Slack,0.0,0.02766014235334453
79075 load shedding,,79075,,load shedding,88785.0,False,1.0,10000.000249180868,1.0,1,0.0,PQ,88785.0,88785.0
79076 O2,eGon2035,79076,O2,O2,0.0,True,1.0,60.006463187142714,1.0,0,inf,Slack,0.0,0.03253900281045458
79076 load shedding,,79076,,load shedding,88785.0,False,1.0,10000.003825643013,1.0,1,0.0,PQ,88785.0,88785.0
79077 O2,eGon2035,79077,O2,O2,0.0,True,1.0,60.01584836600147,1.0,0,inf,Slack,0.0,0.023698867332433152
79077 load shedding,,79077,,load shedding,88785.0,False,1.0,10000.006240871844,1.0,1,0.0,PQ,88785.0,88785.0
79078 O2,eGon2035,79078,O2,O2,0.0,True,1.0,60.00891152158767,1.0,0,inf,Slack,0.0,0.03212807057072011
79078 load shedding,,79078,,load shedding,88785.0,False,1.0,10000.001454481573,1.0,1,0.0,PQ,88785.0,88785.0
79079 O2,eGon2035,79079,O2,O2,0.0,True,1.0,60.007730373584856,1.0,0,inf,Slack,0.0,0.022291837554363113
79079 load shedding,,79079,,load shedding,88785.0,False,1.0,10000.007608219023,1.0,1,0.0,PQ,88785.0,88785.0
79080 O2,eGon2035,79080,O2,O2,0.0,True,1.0,60.00796382078747,1.0,0,inf,Slack,0.0,0.031499981491190515
79080 load shedding,,79080,,load shedding,88785.0,False,1.0,10000.00543988505,1.0,1,0.0,PQ,88785.0,88785.0
79081 O2,eGon2035,79081,O2,O2,0.0,True,1.0,60.00872265337864,1.0,0,inf,Slack,0.0,0.02584098019167742
79081 load shedding,,79081,,load shedding,88785.0,False,1.0,10000.00115054145,1.0,1,0.0,PQ,88785.0,88785.0
79082 O2,eGon2035,79082,O2,O2,0.0,True,1.0,60.012528434408175,1.0,0,inf,Slack,0.0,0.028203804365736433
79082 load shedding,,79082,,load shedding,88785.0,False,1.0,10000.002853888982,1.0,1,0.0,PQ,88785.0,88785.0
79083 O2,eGon2035,79083,O2,O2,0.0,True,1.0,60.00743339544243,1.0,0,inf,Slack,0.0,0.023280791469570374
79083 load shedding,,79083,,load shedding,88785.0,False,1.0,10000.005204931316,1.0,1,0.0,PQ,88785.0,88785.0
