snapshot,converged,error,n_iter
2011-06-04 04:00:00,True,5.270283054414904e-08,3
2011-06-04 14:00:00,True,1.5198565961327404e-07,3
2011-06-05 00:00:00,True,3.353130129113424e-08,4
2011-06-05 10:00:00,True,1.97038740878952e-08,4
2011-06-05 20:00:00,False,1.6613861791223425e+38,100
2011-06-06 06:00:00,False,7.472453878858717e+37,100
2011-06-06 16:00:00,False,13197.84988792265,100
2011-06-07 02:00:00,False,3.141263522156093e+39,100
2011-06-07 12:00:00,False,1.2096364458182338e+37,100
2011-06-07 22:00:00,False,2.702217484352157e+35,100
2011-06-08 08:00:00,False,1.6897627265926047e+38,100
2011-06-08 18:00:00,True,3.4571154827744977e-08,5
2011-06-09 04:00:00,True,5.4125223414303036e-08,3
2011-06-09 14:00:00,True,1.3121223219059175e-08,3
2011-06-10 00:00:00,False,1.017247331248209e+39,100
2011-06-10 10:00:00,True,7.384215905403835e-08,3
2011-06-10 20:00:00,False,3.411889777052689e+35,100
2011-06-11 06:00:00,True,8.138560048109866e-09,4
2011-06-11 16:00:00,True,1.6136871394678565e-08,4
2011-06-12 02:00:00,False,8.500733800830858e+31,100
2011-06-12 12:00:00,True,5.7242584006189645e-09,4
2011-06-12 22:00:00,False,5.101406699583552e+33,100
2011-06-13 08:00:00,True,2.021199634327786e-07,3
2011-06-13 18:00:00,False,1.0000126578286192e+37,100
2011-06-14 04:00:00,False,1.8816173908044029e+37,100
2011-06-14 14:00:00,False,8.899349743881062e+39,100
2011-06-15 00:00:00,False,4.746775530093686e+38,100
2011-06-15 10:00:00,False,6.1915750834260216e+32,100
2011-06-15 20:00:00,False,1.8123140319847106e+36,100
2011-06-16 06:00:00,True,1.4828975547498402e-08,4
2011-06-16 16:00:00,True,3.3268229060468e-08,4
2011-06-17 02:00:00,True,9.217554861606914e-07,3
2011-06-17 12:00:00,True,5.199200359129463e-08,3
2011-06-17 22:00:00,True,2.897588879946511e-08,3
2011-06-18 08:00:00,True,2.6384373086330015e-07,3
2011-06-18 18:00:00,True,1.1687791356962407e-07,3
2011-06-19 04:00:00,True,1.812660391231624e-08,4
2011-06-19 14:00:00,True,4.274508569324098e-08,4
2011-06-20 00:00:00,True,3.856855812500726e-08,4
2011-06-20 10:00:00,True,2.7407971003867715e-08,5
2011-06-20 20:00:00,False,8.862806190539392e+39,100
2011-06-21 06:00:00,True,5.7669592656850455e-08,4
2011-06-21 16:00:00,True,4.736561187712596e-08,3
2011-06-22 02:00:00,True,1.2438391649993719e-07,3
2011-06-22 12:00:00,True,4.676405751524726e-08,3
2011-06-22 22:00:00,True,1.436467300663935e-07,3
2011-06-23 08:00:00,True,2.9711821780686876e-08,3
2011-06-23 18:00:00,True,1.4280836069247016e-08,5
2011-06-24 04:00:00,True,7.432121265082969e-07,3
2011-06-24 14:00:00,True,3.968040118706995e-08,3
2011-06-25 00:00:00,True,6.627754487453785e-07,3
2011-06-25 10:00:00,True,1.9145852547808317e-07,3
2011-06-25 20:00:00,False,1.7657556004546805e+33,100
2011-06-26 06:00:00,False,2.2354427521135673e+28,100
2011-06-26 16:00:00,True,1.1534345389918599e-07,4
2011-06-27 02:00:00,True,4.1721612831224775e-08,4
2011-06-27 12:00:00,True,2.0060531369381351e-07,3
2011-06-27 22:00:00,False,3.3101168799370013e+22,100
2011-06-28 08:00:00,True,1.0278134343622014e-08,4
2011-06-28 18:00:00,False,7.860016406962821e+39,100
2011-06-29 04:00:00,True,1.4800217329469234e-08,4
2011-06-29 14:00:00,True,7.257483503053663e-08,3
2011-06-30 00:00:00,True,1.5133075237372395e-08,5
2011-06-30 10:00:00,True,5.89118371863151e-08,3
2011-06-30 20:00:00,False,1.2931612672764315e+36,100
2011-07-01 06:00:00,True,1.674914642535441e-07,3
2011-07-01 16:00:00,True,2.458559933415927e-08,3
2011-07-02 02:00:00,True,2.190086698106164e-08,4
2011-07-02 12:00:00,True,6.777140182379071e-09,4
2011-07-02 22:00:00,True,2.7697277804605847e-08,4
2011-07-03 08:00:00,True,2.8544271613029082e-08,4
2011-07-03 18:00:00,True,5.869162862381927e-07,4
2011-07-04 04:00:00,False,5.3107067339070865e+32,100
2011-07-04 14:00:00,True,3.1374838727060705e-08,3
2011-07-05 00:00:00,False,7.806477834747833e+39,100
2011-07-05 10:00:00,False,1.8491314575961157e+32,100
2011-07-05 20:00:00,False,5.138531333945197e+38,100
2011-07-06 06:00:00,True,9.072260809261934e-08,3
2011-07-06 16:00:00,True,2.5405711312487256e-08,3
2011-07-07 02:00:00,True,1.0092304592035362e-07,3
2011-07-07 12:00:00,True,2.0783716081496095e-08,3
2011-07-07 22:00:00,False,1.6963557278297243e+27,100
2011-07-08 08:00:00,True,2.1892540669199434e-08,3
2011-07-08 18:00:00,False,5.793613857176827e+39,100
2011-07-09 04:00:00,True,8.783752036833903e-08,3
2011-07-09 14:00:00,True,3.760305578026646e-08,4
2011-07-10 00:00:00,True,3.369718726276005e-08,4
2011-07-10 10:00:00,True,8.949539775926496e-09,4
2011-07-10 20:00:00,False,3.7171996549470708e+37,100
2011-07-11 06:00:00,False,4.178080803062323e+34,100
2011-07-11 16:00:00,False,2.151015658630493e+40,100
2011-07-12 02:00:00,False,1.8546578886730262e+37,100
2011-07-12 12:00:00,True,4.240177986503113e-08,3
2011-07-12 22:00:00,True,2.428180323477136e-08,3
2011-07-13 08:00:00,True,3.9294036469073035e-08,3
2011-07-13 18:00:00,True,4.032530798170342e-08,3
2011-07-14 04:00:00,True,2.4299185952258995e-07,3
2011-07-14 14:00:00,True,1.4189043895385112e-07,3
2011-07-15 00:00:00,True,5.873775426375877e-08,4
2011-07-15 10:00:00,True,5.4633801482850686e-08,3
2011-07-15 20:00:00,False,2.785837563811777e+35,100
2011-07-16 06:00:00,True,7.680135922782938e-07,3
2011-07-16 16:00:00,True,4.911028099741088e-07,3
2011-07-17 02:00:00,True,2.173196125832e-08,4
2011-07-17 12:00:00,True,1.4905461398484476e-07,3
2011-07-17 22:00:00,True,2.3296854578802595e-07,3
2011-07-18 08:00:00,True,1.2041698482789798e-07,3
2011-07-18 18:00:00,True,1.3854707958671497e-07,3
2011-07-19 04:00:00,True,8.12129314908816e-08,3
2011-07-19 14:00:00,True,1.3798614872939652e-07,6
2011-07-20 00:00:00,False,2.8366082728375017e+39,100
2011-07-20 10:00:00,False,1.1812168308855489e+40,100
2011-07-20 20:00:00,False,4.838314081383576e+37,100
2011-07-21 06:00:00,False,1.551419386462527e+29,100
2011-07-21 16:00:00,True,3.102354639850091e-08,3
2011-07-22 02:00:00,True,1.3960644754812401e-08,4
2011-07-22 12:00:00,True,3.406165660635452e-08,3
2011-07-22 22:00:00,True,1.869027910217369e-08,4
2011-07-23 08:00:00,True,4.8011568054562304e-08,4
2011-07-23 18:00:00,True,5.1069139188288006e-08,3
