name,scn_name,bus,carrier,p_set
74762 CH4_for_industry,eGon2035,74762,CH4_for_industry,0.0
74762 rural_gas_boiler,eGon2035,74762,rural_gas_boiler,0.0
74763 CH4_for_industry,eGon2035,74763,CH4_for_industry,0.0
74763 rural_gas_boiler,eGon2035,74763,rural_gas_boiler,0.0
74764 CH4_for_industry,eGon2035,74764,CH4_for_industry,0.0
74764 rural_gas_boiler,eGon2035,74764,rural_gas_boiler,0.0
74765 CH4_for_industry,eGon2035,74765,CH4_for_industry,0.0
74765 rural_gas_boiler,eGon2035,74765,rural_gas_boiler,0.0
74766 rural_gas_boiler,eGon2035,74766,rural_gas_boiler,0.0
74767 CH4_for_industry,eGon2035,74767,CH4_for_industry,0.0
74767 rural_gas_boiler,eGon2035,74767,rural_gas_boiler,0.0
74768 CH4_for_industry,eGon2035,74768,CH4_for_industry,0.0
74768 rural_gas_boiler,eGon2035,74768,rural_gas_boiler,0.0
74769 CH4_for_industry,eGon2035,74769,CH4_for_industry,0.0
74769 rural_gas_boiler,eGon2035,74769,rural_gas_boiler,0.0
74770 CH4_for_industry,eGon2035,74770,CH4_for_industry,0.0
74770 rural_gas_boiler,eGon2035,74770,rural_gas_boiler,0.0
74771 CH4_for_industry,eGon2035,74771,CH4_for_industry,0.0
74771 rural_gas_boiler,eGon2035,74771,rural_gas_boiler,0.0
74772 CH4_for_industry,eGon2035,74772,CH4_for_industry,0.0
74772 rural_gas_boiler,eGon2035,74772,rural_gas_boiler,0.0
74773 CH4_for_industry,eGon2035,74773,CH4_for_industry,0.0
74773 rural_gas_boiler,eGon2035,74773,rural_gas_boiler,0.0
74774 CH4_for_industry,eGon2035,74774,CH4_for_industry,0.0
74774 rural_gas_boiler,eGon2035,74774,rural_gas_boiler,0.0
74775 CH4_for_industry,eGon2035,74775,CH4_for_industry,0.0
74775 rural_gas_boiler,eGon2035,74775,rural_gas_boiler,0.0
74776 CH4_for_industry,eGon2035,74776,CH4_for_industry,0.0
74776 rural_gas_boiler,eGon2035,74776,rural_gas_boiler,0.0
74777 CH4_for_industry,eGon2035,74777,CH4_for_industry,0.0
74777 rural_gas_boiler,eGon2035,74777,rural_gas_boiler,0.0
74778 CH4_for_industry,eGon2035,74778,CH4_for_industry,0.0
74778 rural_gas_boiler,eGon2035,74778,rural_gas_boiler,0.0
74779 CH4_for_industry,eGon2035,74779,CH4_for_industry,0.0
74779 rural_gas_boiler,eGon2035,74779,rural_gas_boiler,0.0
74780 CH4_for_industry,eGon2035,74780,CH4_for_industry,0.0
74780 rural_gas_boiler,eGon2035,74780,rural_gas_boiler,0.0
74781 CH4_for_industry,eGon2035,74781,CH4_for_industry,0.0
74781 rural_gas_boiler,eGon2035,74781,rural_gas_boiler,0.0
74782 CH4_for_industry,eGon2035,74782,CH4_for_industry,0.0
74782 rural_gas_boiler,eGon2035,74782,rural_gas_boiler,0.0
74783 CH4_for_industry,eGon2035,74783,CH4_for_industry,0.0
74783 rural_gas_boiler,eGon2035,74783,rural_gas_boiler,0.0
74784 CH4_for_industry,eGon2035,74784,CH4_for_industry,0.0
74784 rural_gas_boiler,eGon2035,74784,rural_gas_boiler,0.0
74785 CH4_for_industry,eGon2035,74785,CH4_for_industry,0.0
74785 rural_gas_boiler,eGon2035,74785,rural_gas_boiler,0.0
74786 CH4_for_industry,eGon2035,74786,CH4_for_industry,0.0
74786 rural_gas_boiler,eGon2035,74786,rural_gas_boiler,0.0
74787 CH4_for_industry,eGon2035,74787,CH4_for_industry,0.0
74787 rural_gas_boiler,eGon2035,74787,rural_gas_boiler,0.0
74788 CH4_for_industry,eGon2035,74788,CH4_for_industry,0.0
74788 rural_gas_boiler,eGon2035,74788,rural_gas_boiler,0.0
74789 CH4_for_industry,eGon2035,74789,CH4_for_industry,0.0
74789 rural_gas_boiler,eGon2035,74789,rural_gas_boiler,0.0
74790 CH4_for_industry,eGon2035,74790,CH4_for_industry,0.0
74790 rural_gas_boiler,eGon2035,74790,rural_gas_boiler,0.0
74791 CH4_for_industry,eGon2035,74791,CH4_for_industry,0.0
74791 rural_gas_boiler,eGon2035,74791,rural_gas_boiler,0.0
74792 CH4_for_industry,eGon2035,74792,CH4_for_industry,0.0
74792 rural_gas_boiler,eGon2035,74792,rural_gas_boiler,0.0
74793 CH4_for_industry,eGon2035,74793,CH4_for_industry,0.0
74793 rural_gas_boiler,eGon2035,74793,rural_gas_boiler,0.0
74794 CH4_for_industry,eGon2035,74794,CH4_for_industry,0.0
74794 rural_gas_boiler,eGon2035,74794,rural_gas_boiler,0.0
74795 CH4_for_industry,eGon2035,74795,CH4_for_industry,0.0
74795 rural_gas_boiler,eGon2035,74795,rural_gas_boiler,0.0
74796 CH4_for_industry,eGon2035,74796,CH4_for_industry,0.0
74796 rural_gas_boiler,eGon2035,74796,rural_gas_boiler,0.0
74797 CH4_for_industry,eGon2035,74797,CH4_for_industry,0.0
74797 rural_gas_boiler,eGon2035,74797,rural_gas_boiler,0.0
74798 CH4_for_industry,eGon2035,74798,CH4_for_industry,0.0
74798 rural_gas_boiler,eGon2035,74798,rural_gas_boiler,0.0
74799 rural_gas_boiler,eGon2035,74799,rural_gas_boiler,0.0
74800 CH4_for_industry,eGon2035,74800,CH4_for_industry,0.0
74800 rural_gas_boiler,eGon2035,74800,rural_gas_boiler,0.0
74801 CH4_for_industry,eGon2035,74801,CH4_for_industry,0.0
74801 rural_gas_boiler,eGon2035,74801,rural_gas_boiler,0.0
74815 H2_for_industry,eGon2035,74815,H2_for_industry,0.0
74815 H2_hgv_load,eGon2035,74815,H2_hgv_load,0.0
74816 H2_for_industry,eGon2035,74816,H2_for_industry,0.0
74816 H2_hgv_load,eGon2035,74816,H2_hgv_load,0.0
74817 H2_for_industry,eGon2035,74817,H2_for_industry,0.0
74817 H2_hgv_load,eGon2035,74817,H2_hgv_load,0.0
74818 H2_for_industry,eGon2035,74818,H2_for_industry,0.0
74818 H2_hgv_load,eGon2035,74818,H2_hgv_load,0.0
74819 H2_for_industry,eGon2035,74819,H2_for_industry,0.0
74819 H2_hgv_load,eGon2035,74819,H2_hgv_load,0.0
74820 H2_for_industry,eGon2035,74820,H2_for_industry,0.0
74820 H2_hgv_load,eGon2035,74820,H2_hgv_load,0.0
74821 H2_for_industry,eGon2035,74821,H2_for_industry,0.0
74821 H2_hgv_load,eGon2035,74821,H2_hgv_load,0.0
74822 H2_for_industry,eGon2035,74822,H2_for_industry,0.0
74822 H2_hgv_load,eGon2035,74822,H2_hgv_load,0.0
74823 H2_for_industry,eGon2035,74823,H2_for_industry,0.0
74823 H2_hgv_load,eGon2035,74823,H2_hgv_load,0.0
74824 H2_for_industry,eGon2035,74824,H2_for_industry,0.0
74824 H2_hgv_load,eGon2035,74824,H2_hgv_load,0.0
74825 H2_for_industry,eGon2035,74825,H2_for_industry,0.0
74825 H2_hgv_load,eGon2035,74825,H2_hgv_load,0.0
74826 H2_for_industry,eGon2035,74826,H2_for_industry,0.0
74826 H2_hgv_load,eGon2035,74826,H2_hgv_load,0.0
74827 H2_for_industry,eGon2035,74827,H2_for_industry,0.0
74827 H2_hgv_load,eGon2035,74827,H2_hgv_load,0.0
74828 H2_for_industry,eGon2035,74828,H2_for_industry,0.0
74828 H2_hgv_load,eGon2035,74828,H2_hgv_load,0.0
74829 H2_for_industry,eGon2035,74829,H2_for_industry,0.0
74829 H2_hgv_load,eGon2035,74829,H2_hgv_load,0.0
74830 H2_for_industry,eGon2035,74830,H2_for_industry,0.0
74830 H2_hgv_load,eGon2035,74830,H2_hgv_load,0.0
74831 H2_for_industry,eGon2035,74831,H2_for_industry,0.0
74831 H2_hgv_load,eGon2035,74831,H2_hgv_load,0.0
74832 H2_for_industry,eGon2035,74832,H2_for_industry,0.0
74832 H2_hgv_load,eGon2035,74832,H2_hgv_load,0.0
74833 H2_for_industry,eGon2035,74833,H2_for_industry,0.0
74833 H2_hgv_load,eGon2035,74833,H2_hgv_load,0.0
74834 H2_for_industry,eGon2035,74834,H2_for_industry,0.0
74834 H2_hgv_load,eGon2035,74834,H2_hgv_load,0.0
74835 H2_for_industry,eGon2035,74835,H2_for_industry,0.0
74835 H2_hgv_load,eGon2035,74835,H2_hgv_load,0.0
74836 H2_for_industry,eGon2035,74836,H2_for_industry,0.0
74836 H2_hgv_load,eGon2035,74836,H2_hgv_load,0.0
74837 H2_for_industry,eGon2035,74837,H2_for_industry,0.0
74837 H2_hgv_load,eGon2035,74837,H2_hgv_load,0.0
74838 H2_for_industry,eGon2035,74838,H2_for_industry,0.0
74838 H2_hgv_load,eGon2035,74838,H2_hgv_load,0.0
74839 H2_for_industry,eGon2035,74839,H2_for_industry,0.0
74839 H2_hgv_load,eGon2035,74839,H2_hgv_load,0.0
74840 H2_for_industry,eGon2035,74840,H2_for_industry,0.0
74840 H2_hgv_load,eGon2035,74840,H2_hgv_load,0.0
74841 H2_for_industry,eGon2035,74841,H2_for_industry,0.0
74841 H2_hgv_load,eGon2035,74841,H2_hgv_load,0.0
74842 H2_for_industry,eGon2035,74842,H2_for_industry,0.0
74842 H2_hgv_load,eGon2035,74842,H2_hgv_load,0.0
74843 H2_for_industry,eGon2035,74843,H2_for_industry,0.0
74843 H2_hgv_load,eGon2035,74843,H2_hgv_load,0.0
74844 H2_for_industry,eGon2035,74844,H2_for_industry,0.0
74844 H2_hgv_load,eGon2035,74844,H2_hgv_load,0.0
74845 H2_for_industry,eGon2035,74845,H2_for_industry,0.0
74845 H2_hgv_load,eGon2035,74845,H2_hgv_load,0.0
74846 H2_for_industry,eGon2035,74846,H2_for_industry,0.0
74846 H2_hgv_load,eGon2035,74846,H2_hgv_load,0.0
74847 H2_for_industry,eGon2035,74847,H2_for_industry,0.0
74847 H2_hgv_load,eGon2035,74847,H2_hgv_load,0.0
74848 H2_for_industry,eGon2035,74848,H2_for_industry,0.0
74848 H2_hgv_load,eGon2035,74848,H2_hgv_load,0.0
74849 H2_for_industry,eGon2035,74849,H2_for_industry,0.0
74849 H2_hgv_load,eGon2035,74849,H2_hgv_load,0.0
74850 H2_for_industry,eGon2035,74850,H2_for_industry,0.0
74850 H2_hgv_load,eGon2035,74850,H2_hgv_load,0.0
74851 H2_for_industry,eGon2035,74851,H2_for_industry,0.0
74851 H2_hgv_load,eGon2035,74851,H2_hgv_load,0.0
74852 H2_for_industry,eGon2035,74852,H2_for_industry,0.0
74852 H2_hgv_load,eGon2035,74852,H2_hgv_load,0.0
74853 H2_for_industry,eGon2035,74853,H2_for_industry,0.0
74853 H2_hgv_load,eGon2035,74853,H2_hgv_load,0.0
74854 H2_for_industry,eGon2035,74854,H2_for_industry,0.0
74854 H2_hgv_load,eGon2035,74854,H2_hgv_load,0.0
74855 H2_for_industry,eGon2035,74855,H2_for_industry,0.0
74855 H2_hgv_load,eGon2035,74855,H2_hgv_load,0.0
74856 H2_for_industry,eGon2035,74856,H2_for_industry,0.0
74856 H2_hgv_load,eGon2035,74856,H2_hgv_load,0.0
74857 H2_for_industry,eGon2035,74857,H2_for_industry,0.0
74857 H2_hgv_load,eGon2035,74857,H2_hgv_load,0.0
74858 H2_for_industry,eGon2035,74858,H2_for_industry,0.0
74858 H2_hgv_load,eGon2035,74858,H2_hgv_load,0.0
74859 H2_for_industry,eGon2035,74859,H2_for_industry,0.0
74859 H2_hgv_load,eGon2035,74859,H2_hgv_load,0.0
74860 H2_for_industry,eGon2035,74860,H2_for_industry,0.0
74860 H2_hgv_load,eGon2035,74860,H2_hgv_load,0.0
74861 H2_for_industry,eGon2035,74861,H2_for_industry,0.0
74861 H2_hgv_load,eGon2035,74861,H2_hgv_load,0.0
74862 H2_for_industry,eGon2035,74862,H2_for_industry,0.0
74862 H2_hgv_load,eGon2035,74862,H2_hgv_load,0.0
74863 H2_for_industry,eGon2035,74863,H2_for_industry,0.0
74863 H2_hgv_load,eGon2035,74863,H2_hgv_load,0.0
74864 H2_for_industry,eGon2035,74864,H2_for_industry,0.0
74864 H2_hgv_load,eGon2035,74864,H2_hgv_load,0.0
74865 H2_for_industry,eGon2035,74865,H2_for_industry,0.0
74865 H2_hgv_load,eGon2035,74865,H2_hgv_load,0.0
74867 H2_for_industry,eGon2035,74867,H2_for_industry,0.0
74867 H2_hgv_load,eGon2035,74867,H2_hgv_load,0.0
74868 H2_for_industry,eGon2035,74868,H2_for_industry,0.0
74868 H2_hgv_load,eGon2035,74868,H2_hgv_load,0.0
74869 H2_for_industry,eGon2035,74869,H2_for_industry,0.0
74869 H2_hgv_load,eGon2035,74869,H2_hgv_load,0.0
74870 H2_for_industry,eGon2035,74870,H2_for_industry,0.0
74870 H2_hgv_load,eGon2035,74870,H2_hgv_load,0.0
74871 H2_for_industry,eGon2035,74871,H2_for_industry,0.0
74871 H2_hgv_load,eGon2035,74871,H2_hgv_load,0.0
74872 H2_for_industry,eGon2035,74872,H2_for_industry,0.0
74872 H2_hgv_load,eGon2035,74872,H2_hgv_load,0.0
74873 H2_for_industry,eGon2035,74873,H2_for_industry,0.0
74873 H2_hgv_load,eGon2035,74873,H2_hgv_load,0.0
74874 H2_for_industry,eGon2035,74874,H2_for_industry,0.0
74874 H2_hgv_load,eGon2035,74874,H2_hgv_load,0.0
74875 H2_for_industry,eGon2035,74875,H2_for_industry,0.0
74875 H2_hgv_load,eGon2035,74875,H2_hgv_load,0.0
74876 H2_for_industry,eGon2035,74876,H2_for_industry,0.0
74876 H2_hgv_load,eGon2035,74876,H2_hgv_load,0.0
74877 H2_for_industry,eGon2035,74877,H2_for_industry,0.0
74877 H2_hgv_load,eGon2035,74877,H2_hgv_load,0.0
74878 H2_for_industry,eGon2035,74878,H2_for_industry,0.0
74878 H2_hgv_load,eGon2035,74878,H2_hgv_load,0.0
74879 H2_for_industry,eGon2035,74879,H2_for_industry,0.0
74879 H2_hgv_load,eGon2035,74879,H2_hgv_load,0.0
74880 H2_for_industry,eGon2035,74880,H2_for_industry,0.0
74880 H2_hgv_load,eGon2035,74880,H2_hgv_load,0.0
74881 H2_for_industry,eGon2035,74881,H2_for_industry,0.0
74881 H2_hgv_load,eGon2035,74881,H2_hgv_load,0.0
74882 H2_for_industry,eGon2035,74882,H2_for_industry,0.0
74882 H2_hgv_load,eGon2035,74882,H2_hgv_load,0.0
74883 H2_for_industry,eGon2035,74883,H2_for_industry,0.0
74883 H2_hgv_load,eGon2035,74883,H2_hgv_load,0.0
74884 H2_for_industry,eGon2035,74884,H2_for_industry,0.0
74884 H2_hgv_load,eGon2035,74884,H2_hgv_load,0.0
74885 H2_for_industry,eGon2035,74885,H2_for_industry,0.0
74885 H2_hgv_load,eGon2035,74885,H2_hgv_load,0.0
74886 H2_for_industry,eGon2035,74886,H2_for_industry,0.0
74886 H2_hgv_load,eGon2035,74886,H2_hgv_load,0.0
74887 H2_for_industry,eGon2035,74887,H2_for_industry,0.0
74887 H2_hgv_load,eGon2035,74887,H2_hgv_load,0.0
74888 H2_for_industry,eGon2035,74888,H2_for_industry,0.0
74888 H2_hgv_load,eGon2035,74888,H2_hgv_load,0.0
74889 H2_for_industry,eGon2035,74889,H2_for_industry,0.0
74889 H2_hgv_load,eGon2035,74889,H2_hgv_load,0.0
74890 H2_for_industry,eGon2035,74890,H2_for_industry,0.0
74890 H2_hgv_load,eGon2035,74890,H2_hgv_load,0.0
74891 H2_for_industry,eGon2035,74891,H2_for_industry,0.0
74891 H2_hgv_load,eGon2035,74891,H2_hgv_load,0.0
74892 H2_for_industry,eGon2035,74892,H2_for_industry,0.0
74892 H2_hgv_load,eGon2035,74892,H2_hgv_load,0.0
74893 H2_for_industry,eGon2035,74893,H2_for_industry,0.0
74893 H2_hgv_load,eGon2035,74893,H2_hgv_load,0.0
74894 H2_for_industry,eGon2035,74894,H2_for_industry,0.0
74894 H2_hgv_load,eGon2035,74894,H2_hgv_load,0.0
74895 H2_for_industry,eGon2035,74895,H2_for_industry,0.0
74895 H2_hgv_load,eGon2035,74895,H2_hgv_load,0.0
74896 H2_for_industry,eGon2035,74896,H2_for_industry,0.0
74896 H2_hgv_load,eGon2035,74896,H2_hgv_load,0.0
74897 H2_for_industry,eGon2035,74897,H2_for_industry,0.0
74897 H2_hgv_load,eGon2035,74897,H2_hgv_load,0.0
74898 H2_for_industry,eGon2035,74898,H2_for_industry,0.0
74898 H2_hgv_load,eGon2035,74898,H2_hgv_load,0.0
74900 H2_for_industry,eGon2035,74900,H2_for_industry,0.0
74900 H2_hgv_load,eGon2035,74900,H2_hgv_load,0.0
74901 H2_for_industry,eGon2035,74901,H2_for_industry,0.0
74901 H2_hgv_load,eGon2035,74901,H2_hgv_load,0.0
74902 central_heat,eGon2035,74902,central_heat,0.0
74903 central_heat,eGon2035,74903,central_heat,0.0
74904 central_heat,eGon2035,74904,central_heat,0.0
74905 central_heat,eGon2035,74905,central_heat,0.0
74906 central_heat,eGon2035,74906,central_heat,0.0
74907 central_heat,eGon2035,74907,central_heat,0.0
74908 central_heat,eGon2035,74908,central_heat,0.0
74909 central_heat,eGon2035,74909,central_heat,0.0
74910 central_heat,eGon2035,74910,central_heat,0.0
74911 central_heat,eGon2035,74911,central_heat,0.0
74912 central_heat,eGon2035,74912,central_heat,0.0
74913 central_heat,eGon2035,74913,central_heat,0.0
74915 central_heat,eGon2035,74915,central_heat,0.0
74916 central_heat,eGon2035,74916,central_heat,0.0
74917 central_heat,eGon2035,74917,central_heat,0.0
74918 central_heat,eGon2035,74918,central_heat,0.0
74919 central_heat,eGon2035,74919,central_heat,0.0
74921 central_heat,eGon2035,74921,central_heat,0.0
74922 central_heat,eGon2035,74922,central_heat,0.0
74923 central_heat,eGon2035,74923,central_heat,0.0
74924 central_heat,eGon2035,74924,central_heat,0.0
74925 central_heat,eGon2035,74925,central_heat,0.0
74926 central_heat,eGon2035,74926,central_heat,0.0
74927 central_heat,eGon2035,74927,central_heat,0.0
74928 central_heat,eGon2035,74928,central_heat,0.0
74930 central_heat,eGon2035,74930,central_heat,0.0
74931 central_heat,eGon2035,74931,central_heat,0.0
74932 central_heat,eGon2035,74932,central_heat,0.0
74933 central_heat,eGon2035,74933,central_heat,0.0
74937 central_heat,eGon2035,74937,central_heat,0.0
74938 central_heat,eGon2035,74938,central_heat,0.0
74939 central_heat,eGon2035,74939,central_heat,0.0
74942 central_heat,eGon2035,74942,central_heat,0.0
74943 central_heat,eGon2035,74943,central_heat,0.0
74944 central_heat,eGon2035,74944,central_heat,0.0
74946 central_heat,eGon2035,74946,central_heat,0.0
74947 central_heat,eGon2035,74947,central_heat,0.0
74948 central_heat,eGon2035,74948,central_heat,0.0
74949 central_heat,eGon2035,74949,central_heat,0.0
74952 central_heat,eGon2035,74952,central_heat,0.0
74953 central_heat,eGon2035,74953,central_heat,0.0
74954 central_heat,eGon2035,74954,central_heat,0.0
74956 central_heat,eGon2035,74956,central_heat,0.0
74957 central_heat,eGon2035,74957,central_heat,0.0
74958 central_heat,eGon2035,74958,central_heat,0.0
74959 central_heat,eGon2035,74959,central_heat,0.0
74964 central_heat,eGon2035,74964,central_heat,0.0
74965 central_heat,eGon2035,74965,central_heat,0.0
74966 central_heat,eGon2035,74966,central_heat,0.0
74970 central_heat,eGon2035,74970,central_heat,0.0
74971 central_heat,eGon2035,74971,central_heat,0.0
74972 central_heat,eGon2035,74972,central_heat,0.0
74973 central_heat,eGon2035,74973,central_heat,0.0
74974 central_heat,eGon2035,74974,central_heat,0.0
74978 central_heat,eGon2035,74978,central_heat,0.0
74979 central_heat,eGon2035,74979,central_heat,0.0
74980 central_heat,eGon2035,74980,central_heat,0.0
74983 central_heat,eGon2035,74983,central_heat,0.0
74984 central_heat,eGon2035,74984,central_heat,0.0
74985 central_heat,eGon2035,74985,central_heat,0.0
74988 central_heat,eGon2035,74988,central_heat,0.0
74989 central_heat,eGon2035,74989,central_heat,0.0
74990 central_heat,eGon2035,74990,central_heat,0.0
74991 central_heat,eGon2035,74991,central_heat,0.0
74992 central_heat,eGon2035,74992,central_heat,0.0
74993 central_heat,eGon2035,74993,central_heat,0.0
74994 central_heat,eGon2035,74994,central_heat,0.0
74995 central_heat,eGon2035,74995,central_heat,0.0
74996 central_heat,eGon2035,74996,central_heat,0.0
74997 central_heat,eGon2035,74997,central_heat,0.0
74998 central_heat,eGon2035,74998,central_heat,0.0
74999 central_heat,eGon2035,74999,central_heat,0.0
75 AC,eGon2035,75,AC,0.0
75000 central_heat,eGon2035,75000,central_heat,0.0
75001 central_heat,eGon2035,75001,central_heat,0.0
75002 central_heat,eGon2035,75002,central_heat,0.0
75003 central_heat,eGon2035,75003,central_heat,0.0
75004 central_heat,eGon2035,75004,central_heat,0.0
75006 central_heat,eGon2035,75006,central_heat,0.0
75009 central_heat,eGon2035,75009,central_heat,0.0
75010 central_heat,eGon2035,75010,central_heat,0.0
75011 central_heat,eGon2035,75011,central_heat,0.0
75012 central_heat,eGon2035,75012,central_heat,0.0
75014 central_heat,eGon2035,75014,central_heat,0.0
75015 central_heat,eGon2035,75015,central_heat,0.0
75017 central_heat,eGon2035,75017,central_heat,0.0
75020 central_heat,eGon2035,75020,central_heat,0.0
75021 central_heat,eGon2035,75021,central_heat,0.0
75023 central_heat,eGon2035,75023,central_heat,0.0
75024 central_heat,eGon2035,75024,central_heat,0.0
75027 central_heat,eGon2035,75027,central_heat,0.0
75030 central_heat,eGon2035,75030,central_heat,0.0
75031 central_heat,eGon2035,75031,central_heat,0.0
75032 central_heat,eGon2035,75032,central_heat,0.0
75033 central_heat,eGon2035,75033,central_heat,0.0
75034 central_heat,eGon2035,75034,central_heat,0.0
75035 central_heat,eGon2035,75035,central_heat,0.0
75036 central_heat,eGon2035,75036,central_heat,0.0
75038 central_heat,eGon2035,75038,central_heat,0.0
75039 central_heat,eGon2035,75039,central_heat,0.0
75041 central_heat,eGon2035,75041,central_heat,0.0
75042 central_heat,eGon2035,75042,central_heat,0.0
75043 central_heat,eGon2035,75043,central_heat,0.0
75044 central_heat,eGon2035,75044,central_heat,0.0
75045 central_heat,eGon2035,75045,central_heat,0.0
75046 central_heat,eGon2035,75046,central_heat,0.0
75048 central_heat,eGon2035,75048,central_heat,0.0
75050 central_heat,eGon2035,75050,central_heat,0.0
75051 central_heat,eGon2035,75051,central_heat,0.0
75052 central_heat,eGon2035,75052,central_heat,0.0
75053 central_heat,eGon2035,75053,central_heat,0.0
75054 central_heat,eGon2035,75054,central_heat,0.0
75055 central_heat,eGon2035,75055,central_heat,0.0
75057 central_heat,eGon2035,75057,central_heat,0.0
75059 central_heat,eGon2035,75059,central_heat,0.0
75060 central_heat,eGon2035,75060,central_heat,0.0
75061 central_heat,eGon2035,75061,central_heat,0.0
75062 central_heat,eGon2035,75062,central_heat,0.0
75064 central_heat,eGon2035,75064,central_heat,0.0
75065 central_heat,eGon2035,75065,central_heat,0.0
75069 central_heat,eGon2035,75069,central_heat,0.0
75070 central_heat,eGon2035,75070,central_heat,0.0
75072 central_heat,eGon2035,75072,central_heat,0.0
75073 central_heat,eGon2035,75073,central_heat,0.0
75074 central_heat,eGon2035,75074,central_heat,0.0
75075 central_heat,eGon2035,75075,central_heat,0.0
75076 central_heat,eGon2035,75076,central_heat,0.0
75077 central_heat,eGon2035,75077,central_heat,0.0
75078 central_heat,eGon2035,75078,central_heat,0.0
75079 central_heat,eGon2035,75079,central_heat,0.0
75080 central_heat,eGon2035,75080,central_heat,0.0
75081 central_heat,eGon2035,75081,central_heat,0.0
75082 central_heat,eGon2035,75082,central_heat,0.0
75084 central_heat,eGon2035,75084,central_heat,0.0
75085 central_heat,eGon2035,75085,central_heat,0.0
75086 central_heat,eGon2035,75086,central_heat,0.0
75089 central_heat,eGon2035,75089,central_heat,0.0
75090 central_heat,eGon2035,75090,central_heat,0.0
75091 central_heat,eGon2035,75091,central_heat,0.0
75092 central_heat,eGon2035,75092,central_heat,0.0
75093 central_heat,eGon2035,75093,central_heat,0.0
75094 central_heat,eGon2035,75094,central_heat,0.0
75095 central_heat,eGon2035,75095,central_heat,0.0
75096 central_heat,eGon2035,75096,central_heat,0.0
75098 central_heat,eGon2035,75098,central_heat,0.0
75100 central_heat,eGon2035,75100,central_heat,0.0
75102 central_heat,eGon2035,75102,central_heat,0.0
75104 central_heat,eGon2035,75104,central_heat,0.0
75108 central_heat,eGon2035,75108,central_heat,0.0
75109 central_heat,eGon2035,75109,central_heat,0.0
75110 central_heat,eGon2035,75110,central_heat,0.0
75112 central_heat,eGon2035,75112,central_heat,0.0
75113 central_heat,eGon2035,75113,central_heat,0.0
75114 central_heat,eGon2035,75114,central_heat,0.0
75115 central_heat,eGon2035,75115,central_heat,0.0
75117 central_heat,eGon2035,75117,central_heat,0.0
75118 central_heat,eGon2035,75118,central_heat,0.0
75123 central_heat,eGon2035,75123,central_heat,0.0
75124 central_heat,eGon2035,75124,central_heat,0.0
75125 central_heat,eGon2035,75125,central_heat,0.0
75126 central_heat,eGon2035,75126,central_heat,0.0
75127 central_heat,eGon2035,75127,central_heat,0.0
75128 central_heat,eGon2035,75128,central_heat,0.0
75129 central_heat,eGon2035,75129,central_heat,0.0
75130 central_heat,eGon2035,75130,central_heat,0.0
75132 central_heat,eGon2035,75132,central_heat,0.0
75135 central_heat,eGon2035,75135,central_heat,0.0
75137 central_heat,eGon2035,75137,central_heat,0.0
75139 central_heat,eGon2035,75139,central_heat,0.0
75140 central_heat,eGon2035,75140,central_heat,0.0
75141 central_heat,eGon2035,75141,central_heat,0.0
75142 central_heat,eGon2035,75142,central_heat,0.0
75143 central_heat,eGon2035,75143,central_heat,0.0
75148 central_heat,eGon2035,75148,central_heat,0.0
75149 central_heat,eGon2035,75149,central_heat,0.0
75150 central_heat,eGon2035,75150,central_heat,0.0
75151 central_heat,eGon2035,75151,central_heat,0.0
75152 central_heat,eGon2035,75152,central_heat,0.0
75153 central_heat,eGon2035,75153,central_heat,0.0
75156 central_heat,eGon2035,75156,central_heat,0.0
75161 central_heat,eGon2035,75161,central_heat,0.0
75162 central_heat,eGon2035,75162,central_heat,0.0
75165 central_heat,eGon2035,75165,central_heat,0.0
75166 central_heat,eGon2035,75166,central_heat,0.0
75167 central_heat,eGon2035,75167,central_heat,0.0
75168 central_heat,eGon2035,75168,central_heat,0.0
75170 central_heat,eGon2035,75170,central_heat,0.0
75171 central_heat,eGon2035,75171,central_heat,0.0
75172 central_heat,eGon2035,75172,central_heat,0.0
75173 central_heat,eGon2035,75173,central_heat,0.0
75174 central_heat,eGon2035,75174,central_heat,0.0
75177 central_heat,eGon2035,75177,central_heat,0.0
75180 central_heat,eGon2035,75180,central_heat,0.0
75182 central_heat,eGon2035,75182,central_heat,0.0
75183 central_heat,eGon2035,75183,central_heat,0.0
75185 central_heat,eGon2035,75185,central_heat,0.0
75186 central_heat,eGon2035,75186,central_heat,0.0
75187 central_heat,eGon2035,75187,central_heat,0.0
75188 central_heat,eGon2035,75188,central_heat,0.0
75189 central_heat,eGon2035,75189,central_heat,0.0
75190 central_heat,eGon2035,75190,central_heat,0.0
75191 central_heat,eGon2035,75191,central_heat,0.0
75194 central_heat,eGon2035,75194,central_heat,0.0
75197 central_heat,eGon2035,75197,central_heat,0.0
75200 central_heat,eGon2035,75200,central_heat,0.0
75202 central_heat,eGon2035,75202,central_heat,0.0
75205 central_heat,eGon2035,75205,central_heat,0.0
75206 central_heat,eGon2035,75206,central_heat,0.0
75209 central_heat,eGon2035,75209,central_heat,0.0
75210 central_heat,eGon2035,75210,central_heat,0.0
75211 central_heat,eGon2035,75211,central_heat,0.0
75212 central_heat,eGon2035,75212,central_heat,0.0
75213 central_heat,eGon2035,75213,central_heat,0.0
75214 central_heat,eGon2035,75214,central_heat,0.0
75215 central_heat,eGon2035,75215,central_heat,0.0
75216 central_heat,eGon2035,75216,central_heat,0.0
75217 central_heat,eGon2035,75217,central_heat,0.0
