name,scn_name,bus,carrier,p_nom,p_max_pu,marginal_cost,efficiency,up_time_before,e_nom_max,control,weight,p_nom_opt
51372 load shedding,,51372,load shedding,159621.45424101787,1.0,10000.013397017063,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51379 load shedding,,51379,load shedding,159621.45424101787,1.0,10000.0038402786,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51404 central_biomass_CHP_heat,eGon2035,51404,central_biomass_CHP_heat,1.541,1.0,0.0019130843946909705,1.0,0,inf,Slack,1.541,1.541
51404 load shedding,,51404,load shedding,159621.45424101787,1.0,10000.005400171893,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51421 load shedding,,51421,load shedding,159621.45424101787,1.0,10000.012993640514,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51427 load shedding,,51427,load shedding,159621.45424101787,1.0,10000.003569142084,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51427 solar_thermal_collector,eGon2035,51427,solar_thermal_collector,2.3995951545021232,1.0,0.0064133151530909776,1.0,0,inf,PQ,2.3995951545021232,2.3995951545021232
51428 load shedding,,51428,load shedding,159621.45424101787,1.0,10000.008123498665,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51432 central_biomass_CHP_heat,eGon2035,51432,central_biomass_CHP_heat,2.98,1.0,0.001687457057696376,1.0,0,inf,Slack,2.98,2.98
51432 load shedding,,51432,load shedding,159621.45424101787,1.0,10000.003097121784,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51472 load shedding,,51472,load shedding,159621.45424101787,1.0,10000.012189568844,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51472 solar_thermal_collector,eGon2035,51472,solar_thermal_collector,0.1640280174626211,1.0,0.005842289483217332,1.0,0,inf,PQ,0.1640280174626211,0.1640280174626211
51480 load shedding,,51480,load shedding,159621.45424101787,1.0,10000.005614798703,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51483 load shedding,,51483,load shedding,159621.45424101787,1.0,10000.028666545457,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51490 load shedding,,51490,load shedding,159621.45424101787,1.0,10000.010500092163,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51491 load shedding,,51491,load shedding,159621.45424101787,1.0,10000.00567858994,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51495 load shedding,,51495,load shedding,159621.45424101787,1.0,10000.002464689336,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51503 load shedding,,51503,load shedding,159621.45424101787,1.0,10000.0041365932,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51523 load shedding,,51523,load shedding,159621.45424101787,1.0,10000.012517964129,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51523 solar_thermal_collector,eGon2035,51523,solar_thermal_collector,1.020801515265138,1.0,0.0004531374713461593,1.0,0,inf,PQ,1.020801515265138,1.020801515265138
51556 central_biomass_CHP_heat,eGon2035,51556,central_biomass_CHP_heat,0.654,1.0,0.004587627712938923,1.0,0,inf,Slack,0.654,0.654
51556 load shedding,,51556,load shedding,159621.45424101787,1.0,10000.019310872309,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51556 solar_thermal_collector,eGon2035,51556,solar_thermal_collector,0.4507149202735,1.0,0.007200639631371502,1.0,0,inf,PQ,0.4507149202735,0.4507149202735
51611 load shedding,,51611,load shedding,159621.45424101787,1.0,10000.008722521778,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51622 load shedding,,51622,load shedding,159621.45424101787,1.0,10000.007426622902,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51632 load shedding,,51632,load shedding,159621.45424101787,1.0,10000.02258767074,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51632 solar_thermal_collector,eGon2035,51632,solar_thermal_collector,5.313788693465039,1.0,0.005625240578011456,1.0,0,inf,PQ,5.313788693465039,5.313788693465039
51638 central_biomass_CHP_heat,eGon2035,51638,central_biomass_CHP_heat,19.254,1.0,0.02304339212295151,1.0,0,inf,Slack,19.254,19.254
51638 load shedding,,51638,load shedding,159621.45424101787,1.0,10000.005969425385,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51647 load shedding,,51647,load shedding,159621.45424101787,1.0,10000.011732710456,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51672 central_biomass_CHP_heat,eGon2035,51672,central_biomass_CHP_heat,9.8,1.0,0.004980662172242741,1.0,0,inf,Slack,9.8,9.8
51672 geo_thermal,eGon2035,51672,geo_thermal,5.469209706605611,1.0,0.007467909647322016,1.0,0,inf,PQ,5.469209706605611,5.469209706605611
51672 load shedding,,51672,load shedding,159621.45424101787,1.0,10000.01123467032,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51702 load shedding,,51702,load shedding,159621.45424101787,1.0,10000.008657565093,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51704 load shedding,,51704,load shedding,159621.45424101787,1.0,10000.00311063437,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51709 central_biomass_CHP_heat,eGon2035,51709,central_biomass_CHP_heat,3.709,1.0,0.003240183981286674,1.0,0,inf,Slack,3.709,3.709
51709 load shedding,,51709,load shedding,159621.45424101787,1.0,10000.019131286052,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51709 solar_thermal_collector,eGon2035,51709,solar_thermal_collector,3.735089513910662,1.0,0.010309027428413817,1.0,0,inf,PQ,3.735089513910662,3.735089513910662
51713 load shedding,,51713,load shedding,159621.45424101787,1.0,10000.00674620732,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51723 central_biomass_CHP_heat,eGon2035,51723,central_biomass_CHP_heat,0.481,1.0,0.003470053330701431,1.0,0,inf,Slack,0.481,0.481
51723 load shedding,,51723,load shedding,159621.45424101787,1.0,10000.01675010599,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51732 load shedding,,51732,load shedding,159621.45424101787,1.0,10000.001895027244,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51732 solar_thermal_collector,eGon2035,51732,solar_thermal_collector,29.017875172451568,1.0,0.0022565214370988845,1.0,0,inf,PQ,29.017875172451568,29.017875172451568
51737 load shedding,,51737,load shedding,159621.45424101787,1.0,10000.004687429799,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51742 load shedding,,51742,load shedding,159621.45424101787,1.0,10000.00167292871,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51744 load shedding,,51744,load shedding,159621.45424101787,1.0,10000.013281956195,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51762 central_biomass_CHP_heat,eGon2035,51762,central_biomass_CHP_heat,3.16,1.0,0.012671807156429305,1.0,0,inf,Slack,3.16,3.16
51762 load shedding,,51762,load shedding,159621.45424101787,1.0,10000.009731746311,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51762 solar_thermal_collector,eGon2035,51762,solar_thermal_collector,15.608762942592145,1.0,0.0011658106674779264,1.0,0,inf,PQ,15.608762942592145,15.608762942592145
51766 central_biomass_CHP_heat,eGon2035,51766,central_biomass_CHP_heat,0.312,1.0,0.003452267967877779,1.0,0,inf,Slack,0.312,0.312
51766 load shedding,,51766,load shedding,159621.45424101787,1.0,10000.00469618824,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51766 solar_thermal_collector,eGon2035,51766,solar_thermal_collector,2.447433814658777,1.0,0.0180736054454711,1.0,0,inf,PQ,2.447433814658777,2.447433814658777
51836 central_biomass_CHP_heat,eGon2035,51836,central_biomass_CHP_heat,0.53,1.0,0.0257673645424642,1.0,0,inf,Slack,0.53,0.53
51836 load shedding,,51836,load shedding,159621.45424101787,1.0,10000.005575292791,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51841 geo_thermal,eGon2035,51841,geo_thermal,166.19876134912994,1.0,0.0066540182690378825,1.0,0,inf,Slack,166.19876134912994,166.19876134912994
51841 load shedding,,51841,load shedding,159621.45424101787,1.0,10000.023023496327,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51862 geo_thermal,eGon2035,51862,geo_thermal,10.54251720461841,1.0,0.020760658587686907,1.0,0,inf,Slack,10.54251720461841,10.54251720461841
51862 load shedding,,51862,load shedding,159621.45424101787,1.0,10000.001865166443,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51892 central_biomass_CHP_heat,eGon2035,51892,central_biomass_CHP_heat,2.595,1.0,0.0020400959716582678,1.0,0,inf,Slack,2.595,2.595
51892 load shedding,,51892,load shedding,159621.45424101787,1.0,10000.010654513711,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51910 central_biomass_CHP_heat,eGon2035,51910,central_biomass_CHP_heat,2.43,1.0,0.003120875431846299,1.0,0,inf,Slack,2.43,2.43
51910 load shedding,,51910,load shedding,159621.45424101787,1.0,10000.005097548777,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51910 solar_thermal_collector,eGon2035,51910,solar_thermal_collector,22.441225410681817,1.0,0.01780904079784395,1.0,0,inf,PQ,22.441225410681817,22.441225410681817
51925 central_biomass_CHP_heat,eGon2035,51925,central_biomass_CHP_heat,2.67,1.0,0.00036763022946026505,1.0,0,inf,Slack,2.67,2.67
51925 load shedding,,51925,load shedding,159621.45424101787,1.0,10000.002366100018,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51933 load shedding,,51933,load shedding,159621.45424101787,1.0,10000.002249587347,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51935 central_biomass_CHP_heat,eGon2035,51935,central_biomass_CHP_heat,3.1790000000000003,1.0,0.01019898795277363,1.0,0,inf,Slack,3.1790000000000003,3.1790000000000003
51935 load shedding,,51935,load shedding,159621.45424101787,1.0,10000.010959388459,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51935 solar_thermal_collector,eGon2035,51935,solar_thermal_collector,16.500565130523068,1.0,0.003194276221615231,1.0,0,inf,PQ,16.500565130523068,16.500565130523068
51937 load shedding,,51937,load shedding,159621.45424101787,1.0,10000.007538957823,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51950 central_biomass_CHP_heat,eGon2035,51950,central_biomass_CHP_heat,1.5419999999999998,1.0,0.00832060808359021,1.0,0,inf,Slack,1.5419999999999998,1.5419999999999998
51950 geo_thermal,eGon2035,51950,geo_thermal,27.903120491602742,1.0,0.005305907030340696,1.0,0,inf,PQ,27.903120491602742,27.903120491602742
51950 load shedding,,51950,load shedding,159621.45424101787,1.0,10000.005383559228,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51958 central_biomass_CHP_heat,eGon2035,51958,central_biomass_CHP_heat,0.425,1.0,0.002005620072919013,1.0,0,inf,Slack,0.425,0.425
51958 load shedding,,51958,load shedding,159621.45424101787,1.0,10000.006317235173,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
51971 load shedding,,51971,load shedding,159621.45424101787,1.0,10000.002527117003,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
52 biomass,eGon2035,52,biomass,41.58638698786868,0.9999999999999999,42.10756276924428,0.9999999999999999,0,inf,PV,41.58638698786868,41.58638698786868
52 central_biomass_CHP,eGon2035,52,central_biomass_CHP,41.83236427595712,0.9999999999999999,42.1064277939811,0.9999999999999999,0,inf,PV,41.83236427595712,41.83236427595712
52 industrial_biomass_CHP,eGon2035,52,industrial_biomass_CHP,62.96059728079701,1.0,42.10768668800707,1.0,0,inf,PV,62.96059728079701,62.96059728079701
52 load shedding,,52,load shedding,53473187.170740984,1.0000000000000002,10000.007909044502,1.0000000000000002,1,0.0,PQ,53473187.170740984,53473187.170740984
52 oil,eGon2035,52,oil,60.0,1.0,101.84737796381322,1.0,0,inf,PV,60.0,60.0
52 others,eGon2035,52,others,40.081293803195095,0.9999999999999999,0.002903536597951138,0.9999999999999999,0,inf,PV,40.081293803195095,40.081293803195095
52 run_of_river,eGon2035,52,run_of_river,0.3448897291008061,0.6500000000000001,0.0066536896560452,1.0000000000000002,0,inf,PV,0.3448897291008061,0.3448897291008061
52 solar,eGon2035,52,solar,31.70874676376825,1.0,0.01918103596045153,1.0,0,inf,PV,31.70874676376825,31.70874676376825
52 solar_rooftop,eGon2035,52,solar_rooftop,2347.3400809452405,0.9999999999999998,0.018467415748263365,0.9999999999999998,0,inf,PV,2347.3400809452405,2347.3400809452405
52 wind_onshore,eGon2035,52,wind_onshore,1515.9467465681598,0.9999999999999999,1.3093115775295252,0.9999999999999999,0,inf,PV,1515.9467465681598,1515.9467465681598
52030 central_biomass_CHP_heat,eGon2035,52030,central_biomass_CHP_heat,1.0317,1.0,0.004468587183778119,1.0,0,inf,Slack,1.0317,1.0317
52030 load shedding,,52030,load shedding,159621.45424101787,1.0,10000.001338933556,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
52033 central_biomass_CHP_heat,eGon2035,52033,central_biomass_CHP_heat,0.45,1.0,0.004331214129550676,1.0,0,inf,Slack,0.45,0.45
52033 load shedding,,52033,load shedding,159621.45424101787,1.0,10000.002746664582,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
52035 central_biomass_CHP_heat,eGon2035,52035,central_biomass_CHP_heat,67.161,1.0000000000000002,0.009305033175132904,1.0000000000000002,0,inf,Slack,67.161,67.161
52035 load shedding,,52035,load shedding,159621.45424101787,1.0,10000.014059612182,1.0,1,0.0,PQ,159621.45424101787,159621.45424101787
52035 solar_thermal_collector,eGon2035,52035,solar_thermal_collector,5.7775677282468605,1.0,0.0033521272743564125,1.0,0,inf,PQ,5.7775677282468605,5.7775677282468605
52040 load shedding,,52040,load shedding,4788643.627230536,1.0,10000.008295220914,1.0,1,0.0,PQ,4788643.627230536,4788643.627230536
52041 load shedding,,52041,load shedding,14206309.42745059,1.0000000000000002,10000.00774133688,1.0000000000000002,1,0.0,PQ,14206309.42745059,14206309.42745059
52042 load shedding,,52042,load shedding,13567823.610486519,0.9999999999999999,10000.007960557092,0.9999999999999999,1,0.0,PQ,13567823.610486519,13567823.610486519
52043 load shedding,,52043,load shedding,4150157.8102664645,1.0,10000.00577905354,1.0,1,0.0,PQ,4150157.8102664645,4150157.8102664645
52044 load shedding,,52044,load shedding,5107886.535712572,1.0,10000.006094394765,1.0,1,0.0,PQ,5107886.535712572,5107886.535712572
52046 load shedding,,52046,load shedding,6863722.532363769,1.0000000000000002,10000.006850614735,1.0000000000000002,1,0.0,PQ,6863722.532363769,6863722.532363769
52047 load shedding,,52047,load shedding,2713564.7220973037,1.0,10000.006656581882,1.0,1,0.0,PQ,2713564.7220973037,2713564.7220973037
52048 load shedding,,52048,load shedding,17558359.966511965,1.0,10000.007804604737,1.0,1,0.0,PQ,17558359.966511965,17558359.966511965
52050 load shedding,,52050,load shedding,7182965.440845804,1.0,10000.008008781617,1.0,1,0.0,PQ,7182965.440845804,7182965.440845804
52051 load shedding,,52051,load shedding,11173501.79687125,0.9999999999999998,10000.007079102572,0.9999999999999998,1,0.0,PQ,11173501.79687125,11173501.79687125
52052 load shedding,,52052,load shedding,10375394.525666162,1.0,10000.008136975212,1.0,1,0.0,PQ,10375394.525666162,10375394.525666162
52053 load shedding,,52053,load shedding,3830914.901784429,1.0,10000.0076091162,1.0,1,0.0,PQ,3830914.901784429,3830914.901784429
52055 load shedding,,52055,load shedding,5586750.898435625,1.0,10000.008203196463,1.0,1,0.0,PQ,5586750.898435625,5586750.898435625
52057 load shedding,,52057,load shedding,3352050.5390613754,1.0,10000.008504111032,1.0,1,0.0,PQ,3352050.5390613754,3352050.5390613754
52058 load shedding,,52058,load shedding,12929337.793522447,1.0,10000.007502018861,1.0,1,0.0,PQ,12929337.793522447,12929337.793522447
52059 load shedding,,52059,load shedding,11013880.342630234,0.9999999999999998,10000.007184067024,0.9999999999999998,1,0.0,PQ,11013880.342630234,11013880.342630234
52060 load shedding,,52060,load shedding,6704101.078122751,1.0,10000.008920122436,1.0,1,0.0,PQ,6704101.078122751,6704101.078122751
52061 load shedding,,52061,load shedding,3032807.6305793393,1.0,10000.006493063976,1.0,1,0.0,PQ,3032807.6305793393,3032807.6305793393
52062 load shedding,,52062,load shedding,21389274.868296396,1.0,10000.007093860584,1.0,1,0.0,PQ,21389274.868296396,21389274.868296396
52064 load shedding,,52064,load shedding,7661829.803568858,1.0,10000.008499663154,1.0,1,0.0,PQ,7661829.803568858,7661829.803568858
52066 load shedding,,52066,load shedding,7182965.440845804,1.0,10000.007207395784,1.0,1,0.0,PQ,7182965.440845804,7182965.440845804
52067 load shedding,,52067,load shedding,7661829.803568858,1.0,10000.00888768697,1.0,1,0.0,PQ,7661829.803568858,7661829.803568858
52069 load shedding,,52069,load shedding,12769716.339281429,1.0000000000000002,10000.008817612701,1.0000000000000002,1,0.0,PQ,12769716.339281429,12769716.339281429
52070 load shedding,,52070,load shedding,9577287.254461072,0.9999999999999998,10000.007317193345,0.9999999999999998,1,0.0,PQ,9577287.254461072,9577287.254461072
52071 load shedding,,52071,load shedding,1596214.5424101786,1.0,10000.007205247943,1.0,1,0.0,PQ,1596214.5424101786,1596214.5424101786
52072 load shedding,,52072,load shedding,6544479.623881733,1.0,10000.007683931695,1.0,1,0.0,PQ,6544479.623881733,6544479.623881733
52074 load shedding,,52074,load shedding,4788643.627230536,1.0,10000.008194340055,1.0,1,0.0,PQ,4788643.627230536,4788643.627230536
52075 load shedding,,52075,load shedding,8140694.166291911,1.0000000000000002,10000.007996665863,1.0000000000000002,1,0.0,PQ,8140694.166291911,8140694.166291911
52077 load shedding,,52077,load shedding,13408202.156245502,1.0,10000.008593769677,1.0,1,0.0,PQ,13408202.156245502,13408202.156245502
52079 load shedding,,52079,load shedding,23623975.227670643,1.0,10000.007957632208,1.0,1,0.0,PQ,23623975.227670643,23623975.227670643
52082 load shedding,,52082,load shedding,5905993.806917661,1.0,10000.009742133348,1.0,1,0.0,PQ,5905993.806917661,5905993.806917661
52083 load shedding,,52083,load shedding,16121766.878342805,1.0,10000.007620147868,1.0,1,0.0,PQ,16121766.878342805,16121766.878342805
52084 load shedding,,52084,load shedding,5267507.98995359,1.0,10000.007344074238,1.0,1,0.0,PQ,5267507.98995359,5267507.98995359
52085 load shedding,,52085,load shedding,5267507.98995359,1.0,10000.006733108026,1.0,1,0.0,PQ,5267507.98995359,5267507.98995359
52086 load shedding,,52086,load shedding,7023343.9866047865,1.0,10000.00786938586,1.0,1,0.0,PQ,7023343.9866047865,7023343.9866047865
52088 load shedding,,52088,load shedding,5746372.352676643,1.0,10000.009523535855,1.0,1,0.0,PQ,5746372.352676643,5746372.352676643
52090 load shedding,,52090,load shedding,5427129.444194607,1.0,10000.006746459367,1.0,1,0.0,PQ,5427129.444194607,5427129.444194607
52091 load shedding,,52091,load shedding,3352050.5390613754,1.0,10000.007998708204,1.0,1,0.0,PQ,3352050.5390613754,3352050.5390613754
