bus,cluster,foreign,medoid_idx
33680,13,,
33681,13,,
33682,13,,
33683,13,,
33684,13,,
33685,13,,
33686,1,,
33688,13,,13
33689,21,,
33690,21,,
33691,21,,
33692,25,,
33693,26,,
33695,35,,
33696,25,,
33697,13,,
33698,24,,
33699,23,,
33700,29,,
33701,31,,
33702,29,,
33703,29,,
33704,31,,
33705,13,,
33706,17,,
33707,17,,
33708,17,,
33709,18,,
33710,31,,
33711,30,,
33713,8,,
33714,24,,
33715,34,,
33716,34,,
33717,35,,
33718,8,,
33719,9,,
33720,27,,
33721,29,,
33722,29,,
33723,29,,
33724,2,,
33725,17,,
33726,29,,
33727,23,,
33728,30,,
33729,29,,
3373,9,,
33730,24,,
33731,30,,
33732,30,,
33733,31,,
33734,18,,
33735,26,,
33736,32,,
33737,32,,
33738,18,,
33739,14,,
3374,9,,
33741,29,,
33742,22,,
33743,2,,
33744,24,,
33745,24,,
33746,29,,
33747,1,,
33748,2,,
33749,24,,
33750,24,,
33751,24,,
33752,24,,
33753,26,,
33754,26,,
33755,26,,
33756,8,,
33757,8,,
33758,8,,
33759,1,,
33760,8,,
33761,7,,
33762,22,,
33763,29,,
33764,29,,
33765,29,,
33766,29,,
33767,35,,
33768,2,,
33769,30,,
3377,23,,
33770,8,,
33771,8,,
33772,31,,
33773,2,,
33774,10,,
33775,32,,
33776,8,,
33777,8,,
33778,25,,
33779,2,,
33780,18,,
33781,18,,
33782,23,,
33784,9,,
33785,20,,
33786,35,,
33787,10,,
33789,12,,
3379,23,,
33790,2,,
33791,2,,
33792,2,,
33793,8,,
33794,8,,
33795,8,,
33796,30,,
33797,2,,
33798,2,,
33799,30,,
338,27,,
33800,9,,
33801,2,,
33802,2,,
33803,2,,
33804,2,,
33805,2,,
33806,2,,
33807,8,,
33808,2,,
33809,2,,
33810,2,,
33811,2,,
33813,19,,
33814,2,,
33815,35,,
33816,35,,
33817,30,,
33818,2,,
33819,8,,
33820,26,,
33821,13,,
33822,13,,
33823,24,,
33824,24,,
33825,9,,
33826,18,,
33827,2,,
33828,2,,
33829,2,,
33830,2,,
33831,2,,
33832,2,,
33833,2,,
33834,10,,
33835,8,,
33836,30,,
33837,35,,
33838,35,,
33839,13,,
33840,8,,
33841,8,,
33842,2,,
33843,31,,
33844,13,,
33845,13,,
33846,30,,
33848,10,,
33849,24,,
33850,24,,
33851,26,,
33852,26,,
33853,32,,
33854,26,,
33855,26,,
33856,32,,
33857,32,,
33858,32,,
33859,26,,
33860,13,,
33861,9,,
33862,10,,
33863,10,,
33864,13,,
33866,26,,
33867,26,,
33868,26,,
33869,26,,
3387,30,,
33870,26,,
33871,5,,
33872,5,,
33873,5,,
33874,25,,
33875,32,,
33876,32,,
33877,32,,
33878,5,,
33879,30,,
33881,22,,
33882,3,,
33883,25,,
33884,25,,
33885,3,,
33886,11,,
33887,11,,
33888,11,,
33889,32,,
3389,30,,
33890,7,,
33891,12,,
33892,16,,
33894,8,,
33895,2,,
33896,15,,
33897,15,,15
33898,27,,
33899,8,,
33900,8,,
33901,8,,
33902,8,,
33903,8,,
33904,2,,
33905,8,,
33906,8,,
33907,8,,
33908,8,,
33909,15,,
3391,9,,
33910,15,,
33911,15,,
33912,28,,
33913,28,,
33914,4,,
33915,28,,
33916,4,,
33917,4,,
33919,4,,
3392,9,,
33920,4,,
33921,23,,
33922,23,,
33923,9,,
33924,23,,
33925,23,,
33926,10,,
33927,29,,
33928,13,,
33929,26,,
33930,26,,
33931,12,,
33932,0,,
33933,5,,
33934,30,,
33935,28,,
33936,8,,
33937,8,,
33938,7,,
33939,24,,
33940,2,,
33941,35,,
33942,0,,
33943,28,,
33944,5,,
33945,21,,
33946,2,,
33947,7,,
33948,32,,
33949,32,,
33951,9,,
33952,28,,
33953,12,,
33954,16,,
33955,3,,
33956,18,,
33957,18,,
33958,18,,
33959,18,,
33960,18,,
33961,18,,
33962,18,,
33963,8,,
33964,8,,
33965,8,,
33966,8,,
33967,8,,
33968,8,,
33969,8,,
33970,8,,
33971,23,,
33972,18,,
33973,8,,
33974,23,,
33975,13,,
33976,8,,
33977,8,,
33978,8,,
33979,8,,
33980,8,,
33981,26,,
33982,9,,
33983,9,,
33984,9,,
33985,35,,
33986,9,,
33987,9,,
33988,9,,
33989,9,,
33990,2,,
33991,8,,
33992,8,,
33993,8,,
33994,8,,
33995,23,,
33996,35,,
33997,8,,
33998,8,,
33999,8,,
340,27,,
34000,8,,
34001,8,,
34002,8,,
34003,8,,
34004,13,,
34005,8,,
34006,8,,
34007,8,,
34008,2,,
34009,8,,
34010,5,,
34012,27,,
34013,35,,
34014,8,,
34016,8,,
34018,8,,
34019,2,,
34020,2,,
34021,26,,
34022,13,,
34023,8,,
34024,8,,
34025,29,,
34026,32,,
34027,32,,
34028,2,,
34029,2,,
34030,2,,
34031,2,,
34032,2,,
34033,19,,
34034,2,,
34035,2,,
34036,2,,
34037,2,,
34038,8,,
34039,31,,
34040,29,,
34041,29,,
34042,29,,
34044,28,,
34045,28,,
34046,35,,
34047,19,,
34049,13,,
34050,28,,
34051,12,,
34052,12,,
34054,12,,
34055,22,,
34056,30,,
34057,32,,
34058,5,,
34059,13,,
34060,34,,
34062,23,,
34063,7,,
34064,25,,
34065,25,,
34066,25,,
34067,23,,
34068,9,,
34069,9,,
34070,23,,
34071,23,,
34072,18,,
34073,18,,
34074,18,,
34075,18,,
34076,26,,
34077,7,,
34078,8,,
34079,8,,
34080,8,,
34081,19,,
34082,19,,
34083,10,,
34084,10,,
34085,8,,
34086,8,,
34087,22,,
34088,10,,
34089,24,,
34090,9,,
34091,23,,
34092,12,,
34093,12,,
34094,16,,
34095,16,,
34096,19,,
34097,19,,
34099,26,,
34100,5,,
34101,5,,
34102,5,,
34103,5,,
34104,5,,
34105,5,,
34106,5,,
34107,13,,
34108,26,,
34109,26,,
34110,5,,
34111,5,,
34112,26,,
34113,26,,
34114,5,,
34115,10,,
34116,10,,
34117,10,,
34118,4,,
34119,13,,
34120,13,,
34121,12,,
34123,6,,
34124,6,,
34125,6,,
34126,32,,
34127,6,,
34128,4,,
34131,4,,
34132,28,,
34133,28,,
34134,28,,
34135,28,,
34136,28,,
34137,28,,
34138,28,,
34139,35,,
34140,35,,
34141,35,,
34142,35,,
34143,7,,
34144,28,,
34145,9,,
34146,35,,
34147,35,,
34150,35,,
34151,20,,
34152,20,,
34153,0,,
34154,30,,
34155,30,,
34156,30,,
34157,26,,
34158,2,,
34159,23,,
34160,23,,
34161,23,,
34162,23,,
34163,10,,
34164,30,,
34165,30,,
34166,26,,
34167,2,,
34168,10,,
34169,19,,
34170,19,,
34171,6,,
34172,30,,
34173,35,,
34174,35,,
34175,8,,
34176,8,,
34177,8,,
34178,30,,
34179,9,,
34180,35,,
34181,35,,
34182,6,,
34183,6,,
34184,14,,
34186,6,,
34187,5,,5
34188,0,,
34189,2,,
34190,2,,
34191,2,,
34192,2,,
34193,2,,
34194,8,,
34195,8,,
34196,26,,
34197,13,,
34198,1,,
34199,10,,
3420,35,,
34200,8,,
34201,2,,
34202,12,,
34203,32,,
34204,33,,
34205,2,,
34206,13,,
34207,27,,
34208,13,,
34209,8,,
34210,8,,
34211,2,,
34212,14,,
34214,13,,
34215,25,,
34216,22,,
34217,8,,
34218,29,,
34219,35,,
34221,31,,
34222,22,,
34223,10,,
34224,7,,
34225,11,,
34226,8,,
34227,10,,
34228,10,,
34229,10,,
34230,10,,
34231,13,,
34234,32,,
34235,9,,
34236,25,,
34237,32,,
34239,32,,
34240,10,,
34241,10,,
34242,3,,
34243,16,,
34244,3,,
34245,32,,
34246,7,,
34247,12,,
34248,16,,
34249,17,,
34250,25,,
34251,11,,
34252,7,,
34253,28,,
34254,5,,
34255,5,,
34256,5,,
34257,19,,
34258,19,,19
34259,2,,
34260,2,,
34261,29,,
34262,29,,
34263,10,,
34264,28,,
34265,3,,
34266,3,,
34267,3,,
34268,3,,
34269,16,,
3427,23,,
34270,25,,
34271,21,,
34272,13,,
34273,21,,
34275,26,,
34276,26,,
34277,19,,
34278,26,,
34279,26,,
34280,5,,
34281,26,,
34282,2,,
34283,5,,
34284,14,,
34285,19,,
34286,19,,
34287,19,,
34288,19,,
34289,2,,
34290,19,,
34291,10,,
34292,10,,
34293,10,,
34294,10,,
34295,10,,
34296,10,,
34297,6,,
34298,10,,
34299,6,,
34300,6,,
34301,5,,
34302,5,,
34303,8,,
34304,32,,
34305,26,,
34306,22,,
34307,5,,
34308,5,,
34309,10,,
34310,10,,
34311,10,,
34312,10,,
34313,7,,
34314,26,,
34315,5,,
34316,5,,
34317,7,,
34318,5,,
34319,32,,
34320,26,,
34321,5,,
34322,5,,
34323,5,,
34324,5,,
34325,30,,
34326,30,,
34327,10,,
34328,10,,
34329,10,,
34330,10,,
34331,10,,
34333,5,,
34334,5,,
34335,26,,
34336,13,,
34337,9,,
34338,22,,
34339,22,,
34340,22,,
34341,22,,
34342,26,,
34343,7,,
34344,22,,
34345,22,,
34346,3,,
34347,3,,
34348,22,,
34349,22,,
34350,5,,
34351,22,,
34352,30,,
34353,10,,
34354,5,,
34355,5,,
34356,5,,
34357,10,,
34358,26,,
34359,5,,
34360,5,,
34361,22,,
34362,13,,
34363,26,,
34364,5,,
34365,5,,
34366,9,,
34367,26,,
34368,26,,
34369,10,,
34370,10,,
34371,10,,
34372,10,,
34373,10,,
34374,10,,
34375,10,,
34376,10,,
34377,5,,
34378,10,,
34379,10,,
34380,10,,
34381,10,,
34382,10,,
34383,13,,
34384,13,,
34385,8,,
34386,30,,
34387,22,,
34388,10,,
34389,10,,
34390,7,,
34391,22,,
34392,22,,
34393,35,,
34394,30,,
34395,8,,
34396,18,,
34397,10,,
34398,10,,
34399,13,,
3440,23,,
34400,30,,
34401,13,,
34402,6,,
34403,18,,
34404,18,,
34405,10,,
34406,7,,
34407,35,,
34408,35,,
34409,16,,
3441,23,,
34410,6,,
34411,6,,
34412,14,,
34413,14,,
34415,16,,
34416,3,,
34417,30,,
34418,23,,
34419,6,,
34420,20,,
34421,25,,
34422,28,,
34423,8,,
34424,23,,
34425,12,,
34426,12,,
34427,29,,
34428,23,,
34429,35,,
34430,28,,
34431,7,,
34433,26,,
34434,22,,
34435,23,,
34436,32,,
34438,8,,
34439,32,,
34441,35,,
34442,2,,
34443,25,,
34444,30,,
34445,20,,
34446,25,,
34447,4,,
34448,19,,
34449,29,,
34451,4,,
34452,4,,
34453,23,,
34454,26,,
34455,12,,
34456,12,,
34457,28,,
34458,6,,
3446,23,,
34460,5,,
34461,5,,
34462,13,,
34463,34,,
34464,32,,
34465,13,,
34466,21,,
34467,14,,
34468,1,,
3447,23,,
34470,31,,
34471,2,,
34472,2,,
34475,19,,
34476,22,,
34477,22,,
34479,22,,
34480,5,,
34481,1,,
34482,19,,
34483,8,,
34484,8,,
34486,19,,
34487,16,,
34488,25,,
34489,25,,
34490,2,,
34491,12,,
34492,18,,
34493,24,,
34494,2,,
34495,7,,
34496,7,,
34497,7,,
34498,7,,
34499,12,,
34500,31,,
34501,8,,
34502,5,,
34503,32,,
34504,35,,35
34505,35,,
34506,23,,
34507,9,,
34508,9,,
34509,2,,
34510,2,,
34511,2,,
34513,8,,
34515,26,,
34516,25,,
34517,2,,
34518,8,,
34519,8,,
34520,8,,
34521,25,,
34522,12,,
34523,32,,
34524,32,,
34527,9,,
34528,16,,
34529,29,,
34530,29,,
34531,25,,
34533,25,,
34534,25,,
34535,25,,
34536,31,,
34537,13,,
34538,13,,
34539,9,,
34540,9,,
34541,30,,
34542,30,,
34543,31,,
34544,31,,
34545,4,,
34546,23,,
34547,9,,
34548,7,,
34550,7,,
34551,7,,
34552,7,,
34553,7,,
34554,7,,
34555,7,,
34556,25,,
34557,3,,
34558,3,,
34559,29,,
34561,2,,
34562,22,,
34563,25,,
34564,25,,
34565,25,,
34566,25,,
34567,25,,
34568,25,,
34569,25,,
3457,23,,
34570,16,,
34571,16,,
34574,4,,
34575,4,,
34576,32,,
34577,35,,
34578,32,,
34579,32,,
3458,23,,
34580,32,,
34584,2,,
34585,2,,
34586,3,,
34587,3,,
34588,3,,
34589,25,,
34590,31,,
34591,31,,
34592,31,,
34593,31,,
34595,31,,
34596,31,,
34597,9,,
34598,8,,
34599,19,,
34600,8,,
34602,25,,
34603,8,,
34604,35,,
34605,22,,
34606,18,,
34607,18,,
34608,18,,
34609,9,,
34610,5,,
34611,32,,
34612,14,,
34613,14,,
34615,11,,
34616,11,,
34617,24,,
34618,8,,
34619,8,,
34620,35,,
34621,9,,
34622,28,,
34623,18,,
34624,32,,
34625,2,,
34626,2,,
34627,12,,
34628,28,,
34629,30,,
3463,35,,
34630,32,,
34631,18,,
34632,12,,
34633,3,,
34634,25,,
34635,8,,
34636,7,,
34638,30,,
34639,26,,
34640,24,,
34641,9,,
34642,32,,
34644,2,,
34645,2,,
34647,8,,
34648,9,,
34649,27,,
34650,12,,
34651,17,,
34652,21,,
34653,17,,
34654,22,,
34655,27,,
34656,24,,
34657,11,,
34658,32,,
34659,13,,
3466,23,,
34660,0,,
34661,25,,
34663,6,,
34664,6,,
34665,7,,
34666,7,,
34667,8,,
34668,8,,
34669,24,,
34673,32,,
34674,3,,
34676,28,,
34677,5,,
34678,22,,
3468,23,,
34680,5,,
34682,24,,
34683,32,,
34684,32,,
34685,35,,
34686,29,,
34687,18,,
34688,32,,
34689,25,,
34691,25,,
34692,8,,
34693,0,,
34694,32,,
34696,35,,
34697,9,,
34698,32,,
34699,32,,
34700,7,,
34701,8,,
34702,2,,
34703,7,,
34704,7,,
34705,0,,0
34706,7,,
34707,8,,
34708,8,,
34709,31,,
3471,23,,
34710,31,,
34711,31,,
34712,4,,
34713,4,,
34714,7,,
34715,12,,
34716,7,,
34717,4,,
34718,32,,
34719,3,,
34720,30,,
34721,16,,
34722,7,,
34723,3,,
34724,28,,
34725,12,,
34726,12,,
34728,4,,
34729,35,,
3473,35,,
34730,4,,
34731,28,,
34732,21,,
34733,2,,
34734,8,,
34735,8,,
34736,2,,
34738,32,,
34739,32,,
3474,35,,
34740,32,,
34741,32,,
34742,32,,
34743,13,,
34744,35,,
34745,25,,
34746,3,,
34747,20,,
34748,20,,
34749,7,,
3475,35,,
34750,8,,
34751,8,,
34752,14,,
34753,32,,
34754,16,,
34756,2,,
34757,25,,
34758,20,,
34759,8,,
3476,35,,
34760,6,,
34761,23,,
34762,7,,
34763,7,,
34764,19,,
34765,35,,
34766,7,,
34767,4,,
34768,7,,
34769,13,,
34770,8,,
34772,17,,
34775,7,,
34776,7,,
34777,7,,
34778,19,,
34779,19,,
34780,19,,
34781,23,,
34782,25,,
34783,34,,
34784,34,,
34785,8,,
34786,8,,
34787,1,,
34788,2,,
34789,18,,
34790,13,,
34791,30,,
34792,5,,
34793,7,,
34794,5,,
34795,9,,
34796,7,,
34797,11,,
34798,32,,
34799,23,,
34800,12,,
34801,8,,
34802,28,,
34803,28,,
34804,3,,
34805,20,,
34806,20,,
34807,32,,
34808,12,,
34809,0,,
34811,5,,
34812,30,,
34813,3,,
34814,23,,
34815,5,,
34816,0,,
34817,0,,
34818,26,,
34819,32,,
34820,13,,
34821,7,,
34822,0,,
34823,10,,
34824,4,,
34825,9,,
34826,6,,
34827,2,,
34828,5,,
34829,29,,
34830,29,,
34831,29,,
34832,23,,
34833,23,,
34834,11,,
34835,22,,
34836,5,,
34837,18,,
34838,13,,
34839,5,,
34840,28,,
34841,4,,
34842,7,,
34843,5,,
34844,5,,
34845,10,,
34846,28,,
34847,10,,
34848,5,,
34850,29,,
34851,4,,
34852,10,,
34853,25,,
34854,16,,
34855,18,,
34856,23,,
34857,10,,
34858,34,,
34859,12,,
34861,18,,
34862,18,,
34863,7,,
34864,1,,
34866,12,,
34867,7,,
34868,6,,
34869,20,,
34870,34,,
34871,12,,
34872,29,,
34873,26,,
34874,0,,
34875,7,,
34876,7,,
34877,6,,
34878,8,,
34879,7,,
3488,23,,
34883,11,,
34884,11,,
34886,16,,
34889,16,,
34890,3,,
34891,3,,
34892,25,,
34893,3,,
34894,16,,
34895,16,,
34896,16,,
34897,16,,
34898,16,,
34899,7,,
34900,7,,
34902,3,,
34903,3,,
34904,3,,
34905,7,,
34907,6,,
34908,6,,
34909,5,,
34910,7,,
34911,10,,
34912,16,,
34913,8,,
34914,27,,
34915,30,,
34916,4,,
34917,25,,
34919,6,,
34920,6,,
34921,6,,
34922,6,,
34923,8,,
34924,9,,
34925,30,,
34926,2,,
34927,12,,
34928,9,,
34929,2,,
34930,9,,
34931,30,,
34932,30,,
34933,7,,
34934,0,,
34935,10,,
34936,1,,
34937,13,,
34938,12,,
34939,25,,
34940,25,,
34941,31,,
34942,25,,
34943,23,,
34945,7,,
34946,31,,
34947,34,,
34948,32,,
34949,23,,
34950,24,,
34951,8,,
34954,11,,
34955,9,,
34956,35,,
34957,5,,
34958,5,,
34959,32,,
34960,9,,
34961,31,,
34962,0,,
34963,0,,
34964,21,,
34966,8,,
34967,7,,
34969,16,,
3497,6,,
34970,16,,
34971,2,,
34972,26,,
34973,25,,
34974,25,,
34975,23,,
34976,32,,
34977,3,,
34978,23,,
34979,23,,
3498,6,,
34980,1,,
34981,17,,
34983,22,,
34985,32,,
34986,12,,
34987,17,,
34989,8,,
34990,25,,
34991,25,,
34992,28,,
34993,28,,
34994,28,,
34996,20,,
34997,2,,
34998,17,,
34999,8,,
35000,2,,
35001,5,,
35002,10,,
35003,18,,
35004,22,,
35005,2,,
35006,30,,
35007,6,,
35008,3,,
35009,12,,
35010,25,,
35011,5,,
35013,4,,
35014,13,,
35015,4,,
35016,26,,
35017,26,,
35018,4,,
35019,8,,
35020,8,,
35021,10,,
35022,20,,
35023,20,,
35024,2,,
35025,5,,
35026,2,,
35027,25,,
35028,23,,
35029,8,,
35030,35,,
35031,25,,
35032,25,,
35033,32,,
35034,25,,
35035,32,,
35037,3,,
35038,32,,
35039,25,,
35042,19,,
35043,29,,
35044,29,,
35045,29,,
35046,30,,
35047,5,,
35048,24,,
35049,9,,
35050,25,,
35051,22,,
35052,29,,
35053,6,,
35054,14,,
35055,14,,
35056,31,,
35057,32,,
35058,22,,
35059,31,,
35060,9,,
35062,24,,
35063,25,,
35065,5,,
35066,5,,
35067,23,,
35068,23,,
35069,23,,
35070,35,,
35071,35,,
35072,35,,
35073,8,,
35074,7,,
35076,23,,
35077,16,,
35078,5,,
3508,23,,
35081,5,,
35082,5,,
35083,5,,
35084,5,,
35088,25,,
35089,14,,
35090,14,,
35091,7,,
35092,7,,
35093,12,,
35094,12,,
35095,7,,
35096,7,,
35097,12,,
35098,12,,
35099,12,,
35100,6,,
35101,6,,
35102,6,,
35103,6,,
35104,12,,
35105,12,,
35106,12,,
35107,25,,
35110,6,,
35111,6,,
35113,23,,
35115,14,,
35116,14,,
35117,14,,14
35119,6,,
35120,6,,
35121,22,,
35122,22,,
35123,32,,
35125,24,,
35126,26,,
35127,25,,
35128,25,,
35129,9,,
35130,7,,
35131,4,,
35132,22,,
35133,22,,
35134,19,,
35135,19,,
35136,32,,
35137,30,,
35138,35,,
35139,32,,
35140,20,,
35141,25,,
35142,13,,
35143,35,,
35144,35,,
35145,35,,
35146,35,,
35147,35,,
35148,35,,
35149,35,,
35150,28,,
35151,11,,
35152,27,,
35153,23,,
35154,25,,
35155,8,,
35156,25,,
35157,16,,
35159,7,,
35160,35,,
35161,8,,
35163,9,,
35164,25,,
35165,30,,
35166,29,,
35168,13,,
35172,2,,
35173,32,,
35174,22,,
35175,30,,
35176,4,,
35177,4,,
35178,4,,
35179,14,,
35180,14,,
35182,14,,
35183,14,,
35184,23,,
35186,8,,
35187,23,,
35188,29,,
35189,35,,
35190,7,,
35191,7,,
35192,7,,
35196,3,,
35197,2,,
35198,8,,
35199,7,,
35202,6,,
35203,13,,
35204,23,,
35205,5,,
35207,5,,
35209,5,,
35211,32,,
35212,16,,
35213,35,,
35214,30,,
35215,9,,
35216,5,,
35219,6,,
35220,6,,
35221,6,,
35222,6,,
35223,6,,
35224,6,,
35225,28,,
35226,5,,
35227,31,,
35228,12,,
35230,9,,
35232,9,,
35233,23,,
35235,22,,
35236,7,,
35238,8,,
35239,25,,
35240,25,,
35242,25,,
35243,25,,
35244,25,,
35245,25,,
35246,25,,
35247,25,,
35250,11,,
35251,25,,
35252,25,,
35253,22,,
35254,22,,
35256,22,,
35257,22,,
35258,22,,
35259,22,,
35260,32,,
35261,32,,
35263,16,,
35264,16,,
35265,32,,
35266,32,,
35267,30,,
35268,30,,
35269,11,,
35270,25,,
35271,25,,
35272,25,,
35273,22,,
35274,30,,
35275,30,,
35276,10,,
35277,10,,
35278,10,,
35279,10,,
35280,12,,
35281,12,,
35282,3,,
35283,3,,
35284,32,,
35285,32,,
35286,32,,
35287,32,,
35288,32,,
35289,32,,
35290,30,,
35291,10,,
35292,10,,10
35293,10,,
35294,10,,
35295,10,,
35296,10,,
35297,10,,
35298,5,,
35299,5,,
35300,5,,
35301,5,,
35302,5,,
35303,5,,
35304,32,,
35305,32,,
35306,26,,
35307,12,,
35308,16,,
35309,16,,
35310,7,,
35311,7,,
35312,16,,
35313,16,,
35314,12,,
35315,12,,
35316,32,,
35317,23,,
35318,12,,
35319,12,,
35320,26,,
35322,13,,
35323,13,,
35324,13,,
35325,7,,
35326,7,,
35327,19,,
35328,19,,
35329,26,,
35330,26,,
35331,7,,
35332,7,,
35333,7,,
35335,4,,
35336,4,,
35337,23,,
35338,23,,
35339,23,,
35340,12,,
35341,12,,
35342,12,,
35343,12,,
35344,12,,
35345,7,,
35346,7,,
35347,26,,
35349,28,,
35350,28,,
35351,28,,
35352,28,,
35353,1,,
35354,1,,
35355,12,,
35356,12,,
35357,12,,
35358,12,,
35359,12,,
35360,7,,
35361,7,,
35362,28,,
35363,8,,
35364,32,,
35365,32,,
35366,32,,
35367,5,,
35368,5,,
35369,28,,
35370,28,,
35371,4,,
35372,4,,
35373,4,,
35374,22,,
35375,26,,
35376,2,,
35377,22,,
35378,22,,
35379,23,,
35380,23,,
35382,23,,
35383,10,,
35384,5,,
35385,5,,
35387,24,,
35388,7,,
35389,7,,
354,32,,
3540,35,,
35401,25,,
35402,7,,
35403,18,,
35405,3,,
35407,31,,
35409,22,,
3541,35,,
35411,16,,
35413,3,,
35415,19,,
35416,2,,
35420,21,,
35423,9,,
35426,20,,
35428,12,,
35429,21,,
35431,2,,
35432,21,,
35433,29,,
35434,29,,
35435,12,,
35436,12,,
35437,34,,
35438,34,,
35439,13,,
35440,13,,
35441,18,,
35442,18,,
35443,21,,
35444,21,,
35445,34,,
35446,34,,
35447,0,,
35448,0,,
35449,22,,
35450,10,,
35451,23,,
35452,23,,
35453,12,,
35454,12,,
35455,1,,
35456,1,,
35457,17,,
35458,17,,
35459,2,,
35460,2,,
35461,29,,
35462,29,,
35463,7,,
35464,2,,
35465,2,,
35466,5,,
35467,5,,
35468,21,,
35470,24,,
35471,13,,
35472,13,,
35474,9,,
35475,9,,
35476,7,,
35477,7,,
35478,2,,
35479,2,,
35480,20,,
35481,20,,
35482,2,,
35483,6,,
35484,5,,
35485,5,,
35486,22,,
35487,12,,
35488,12,,
35489,29,,
35490,29,,
35491,0,,
35492,0,,
35493,18,,
35494,18,,
35495,18,,
35496,18,,
35497,9,,
35498,9,,
35499,5,,
35500,5,,
35501,32,,
35502,32,,
35503,32,,
35504,32,,
35505,20,,
35506,20,,
35507,30,,
35508,30,,
35509,2,,
35510,2,,
35511,5,,
35512,5,,
35513,22,,
35514,22,,
35515,0,,
35516,0,,
35517,5,,
35518,12,,
35519,28,,
35520,30,,
35521,30,,
35522,9,,
35523,9,,
35524,0,,
35525,0,,
35526,30,,
35527,30,,
35528,12,,
35529,12,,
35531,28,,
35532,28,,
35533,1,,
35534,1,,
35535,11,,
35536,11,,
35537,24,,
35538,24,,
35539,30,,
35540,30,,
35541,16,,
35542,16,,
35543,22,,
35544,22,,
35545,30,,
35546,30,,
35547,30,,
35548,0,,
35549,0,,
35550,25,,
35551,32,,
35552,32,,
35553,30,,
35554,30,,
35555,32,,
35556,32,,
35557,3,,
35558,3,,
35559,25,,
3556,9,,
35560,25,,
35561,17,,
35562,17,,
35563,25,,
35564,25,,
35565,26,,
35566,26,,
35567,0,,
35568,12,,
35569,12,,
35570,22,,
35572,18,,
35573,5,,
35574,5,,
35575,4,,
35577,26,,
35578,16,,
35579,16,,
3558,9,,
35580,8,,
35581,16,,
35582,16,,
35583,23,,
35584,23,,
35585,30,,
35586,30,,
35588,9,,
35590,24,,
35591,32,,
35592,32,,
35593,11,,
35594,11,,
35595,1,,
35596,1,,
35598,27,,
35599,23,,
35600,23,,
35601,32,,
35602,32,,
35604,8,,
35605,5,,
35606,5,,
35607,18,,
35608,18,,
35609,32,,
35610,32,,
35611,5,,
35612,5,,
35613,29,,
35614,29,,
35615,26,,
35616,26,,
35617,5,,
35619,8,,
35621,23,,
35622,15,,
35623,15,,
35624,21,,
35625,21,,
35626,6,,
35627,6,,
35629,25,,
35630,17,,
35631,17,,
35632,5,,
35633,5,,
35634,15,,
35635,15,,
35636,5,,
35637,5,,
35638,32,,
35639,32,,
35640,7,,
35641,7,,
35642,2,,
35643,2,,
35644,5,,
35645,5,,
35646,35,,
35647,5,,
35648,5,,
35650,8,,
35651,0,,
35652,0,,
35653,23,,
35654,23,,
35655,23,,
35656,23,,
35658,3,,
35659,3,,
3566,23,,
35660,30,,
35661,30,,
35663,18,,
35664,29,,
35665,29,,
35666,23,,
35667,6,,
35668,6,,
35669,17,,
35670,17,,
35671,25,,
35672,2,,
35673,2,,
35674,6,,
35675,25,,
35676,25,,
35678,24,,
35679,32,,
35680,32,,
35682,23,,
35684,25,,
35685,9,,
35686,9,,
35687,25,,
35688,25,,
35690,4,,
35691,25,,
35692,25,,
35693,8,,
35694,2,,
35695,2,,
35697,24,,
35699,35,,
35701,23,,
35702,2,,
35703,21,,
35704,13,,
35705,23,,
35706,23,,
35707,7,,
35708,7,,
35709,10,,
35710,10,,
35711,13,,
35713,25,,
35715,32,,
35716,10,,
35718,24,,
35719,25,,
35720,25,,
35721,0,,
35722,0,,
35724,25,,
35725,29,,
35726,29,,
35728,23,,
35729,31,,
35730,22,,
35731,22,,
35732,9,,
35733,9,,
35734,19,,
35735,19,,
35736,8,,
35737,8,,
35739,18,,
35740,23,,
35741,23,,
35742,31,,
35743,31,,
35745,29,,
35746,24,,
35747,24,,
35749,25,,
35750,24,,
35751,29,,
35752,29,,
35753,6,,
35754,6,,
35755,10,,
35758,25,,
35759,23,,
35761,29,,
35762,2,,
35763,2,,
35764,9,,
35765,9,,
35766,10,,
35767,22,,
35769,25,,
35770,10,,
35771,10,,
35772,29,,
35773,29,,
35774,31,,
35776,8,,
35777,18,,
35778,18,,
35779,29,,
35780,12,,
35781,12,,
35782,2,,
35783,2,,
35784,2,,
35785,2,,
35787,17,,
35788,6,,
35789,4,,
35790,4,,
35791,2,,
35792,2,,
35793,10,,
35794,10,,
35795,25,,
35796,25,,
35797,5,,
35798,5,,
35799,9,,
358,32,,
35801,32,,
35802,32,,
35804,24,,
35805,24,,
35806,25,,
35807,25,,
35808,30,,
35809,30,,
35811,25,,
35813,35,,
35814,9,,
35815,25,,
35816,21,,
35817,21,,
35818,32,,
35819,32,,
35820,5,,
35821,2,,
35822,2,,
35823,2,,
35824,31,,
35825,25,,
35826,25,,
35827,29,,
35828,29,,
35829,8,,
35831,24,,
35832,13,,
35833,13,,
35834,5,,
35835,8,,
35836,8,,
35837,8,,
35838,29,,
35839,29,,
35840,13,,
35841,13,,
35842,29,,
35843,29,,
35844,7,,
35845,7,,
35846,21,,
35847,21,,
35849,5,,
35850,5,,
35851,29,,
35852,23,,
35853,25,,
35854,25,,
35856,25,,
35857,25,,
