bus,cluster,foreign,medoid_idx
33638,34,,
33639,57,,
33640,46,,
33641,46,,
33642,5,,
33643,23,,
33644,23,,
33645,23,,
33646,49,,
33647,50,,
33648,52,,
33649,70,,
33650,34,,
33651,35,,
33652,11,,
33653,35,,
33654,11,,
33655,11,,
33656,65,,
33657,11,,
33658,55,,
33659,46,,
33660,46,,
33661,65,,
33662,35,,
33663,65,,
33664,53,,
33665,17,,
33666,3,,
33667,26,,
33668,60,,
33669,38,,
33670,38,,
33671,12,,
33672,75,,
33673,75,,
33674,37,,
33675,12,,
33676,52,,
33677,17,,
33678,17,,
33679,17,,
33680,70,,
33681,70,,
33682,70,,
33683,70,,
33684,70,,
33685,70,,
33686,23,,
33688,29,,
33689,5,,
33690,5,,
33691,5,,
33692,17,,
33693,8,,
33695,21,,
33696,15,,
33697,70,,
33698,75,,
33699,84,,
33700,55,,
33701,45,,
33702,55,,
33703,55,,
33704,45,,
33705,68,,
33706,5,,
33707,59,,
33708,59,,
33709,69,,
33710,22,,
33711,74,,
33713,1,,
33714,1,,
33715,34,,
33716,34,,
33717,82,,
33718,43,,
33719,51,,
33720,54,,
33721,35,,
33722,35,,
33723,35,,
33724,24,,
33725,49,,
33726,11,,
33727,37,,
33728,74,,
33729,35,,
3373,50,,
33730,57,,
33731,74,,
33732,2,,
33733,13,,
33734,69,,
33735,12,,
33736,30,,
33737,30,,
33738,69,,
33739,63,,63
3374,50,,
33741,35,,
33742,44,,
33743,24,,
33744,75,,
33745,75,,
33746,11,,
33747,78,,
33748,24,,
33749,57,,
33750,57,,
33751,57,,
33752,22,,
33753,68,,
33754,68,,
33755,68,,
33756,1,,
33757,1,,
33758,1,,
33759,78,,
33760,1,,
33761,72,,
33762,25,,
33763,57,,
33764,57,,
33765,11,,
33766,11,,
33767,37,,
33768,66,,
33769,74,,
3377,3,,
33770,1,,
33771,1,,
33772,13,,
33773,24,,
33774,70,,
33775,12,,
33776,1,,
33777,43,,
33778,17,,
33779,66,,
33780,14,,
33781,14,,
33782,37,,
33784,3,,
33785,0,,
33786,37,,
33787,26,,
33789,67,,
3379,3,,
33790,24,,
33791,24,,
33792,24,,
33793,1,,
33794,13,,
33795,13,,
33796,2,,
33797,50,,
33798,66,,
33799,2,,
338,54,,54
33800,3,,
33801,1,,
33802,50,,
33803,50,,
33804,80,,
33805,80,,
33806,80,,
33807,13,,
33808,66,,
33809,66,,
33810,50,,
33811,66,,
33813,66,,
33814,66,,
33815,21,,
33816,21,,
33817,2,,
33818,80,,
33819,57,,
33820,40,,
33821,68,,
33822,68,,
33823,75,,
33824,75,,
33825,50,,
33826,50,,
33827,24,,
33828,24,,
33829,80,,
33830,66,,
33831,66,,
33832,66,,
33833,66,,
33834,70,,
33835,43,,
33836,2,,
33837,37,,
33838,37,,
33839,29,,
33840,13,,
33841,13,,
33842,66,,
33843,45,,
33844,70,,
33845,70,,
33846,74,,
33848,26,,
33849,75,,
33850,75,,
33851,8,,
33852,8,,
33853,12,,
33854,8,,
33855,8,,
33856,30,,
33857,4,,
33858,4,,
33859,8,,
33860,29,,
33861,51,,
33862,26,,
33863,26,,
33864,8,,
33866,12,,
33867,12,,
33868,12,,
33869,12,,
3387,74,,
33870,12,,
33871,12,,
33872,12,,
33873,12,,
33874,64,,
33875,12,,
33876,30,,
33877,30,,
33878,61,,
33879,33,,
33881,25,,
33882,17,,
33883,44,,
33884,44,,
33885,7,,
33886,9,,
33887,9,,
33888,9,,
33889,81,,
3389,74,,
33890,67,,
33891,67,,
33892,31,,
33894,50,,
33895,50,,
33896,77,,
33897,77,,
33898,54,,
33899,50,,
33900,43,,
33901,43,,
33902,43,,
33903,43,,
33904,66,,
33905,43,,
33906,43,,
33907,43,,
33908,50,,
33909,77,,
3391,50,,
33910,77,,
33911,77,,
33912,20,,
33913,20,,
33914,37,,
33915,20,,
33916,79,,
33917,79,,
33919,38,,
3392,50,,
33920,38,,
33921,37,,
33922,37,,
33923,51,,
33924,84,,
33925,84,,
33926,26,,
33927,11,,
33928,70,,
33929,68,,
33930,68,,
33931,67,,
33932,56,,
33933,12,,
33934,2,,
33935,10,,
33936,43,,
33937,43,,
33938,4,,
33939,57,,
33940,1,,
33941,21,,
33942,56,,
33943,10,,
33944,12,,
33945,46,,
33946,66,,
33947,72,,
33948,4,,
33949,4,,
33951,36,,
33952,40,,
33953,28,,
33954,31,,
33955,7,,
33956,14,,
33957,14,,
33958,14,,
33959,14,,14
33960,14,,
33961,14,,
33962,69,,
33963,50,,
33964,50,,
33965,43,,
33966,43,,
33967,43,,
33968,69,,
33969,69,,
33970,43,,
33971,51,,
33972,69,,
33973,69,,
33974,51,,
33975,70,,
33976,73,,
33977,73,,
33978,73,,
33979,43,,
33980,73,,
33981,68,,
33982,21,,
33983,21,,
33984,21,,
33985,21,,
33986,21,,
33987,21,,
33988,21,,
33989,21,,
33990,50,,
33991,1,,
33992,43,,
33993,43,,
33994,43,,
33995,84,,
33996,21,,
33997,43,,
33998,43,,
33999,43,,
340,54,,
34000,43,,
34001,43,,
34002,43,,
34003,43,,
34004,70,,
34005,43,,
34006,43,,
34007,43,,
34008,24,,
34009,43,,
34010,12,,
34012,54,,
34013,21,,
34014,43,,
34016,73,,
34018,43,,
34019,80,,
34020,24,,
34021,8,,
34022,70,,
34023,43,,
34024,43,,
34025,55,,
34026,30,,
34027,30,,
34028,66,,
34029,66,,
34030,66,,
34031,24,,
34032,66,,
34033,66,,
34034,66,,
34035,50,,
34036,50,,
34037,50,,
34038,73,,
34039,22,,
34040,11,,
34041,11,,
34042,11,,
34044,82,,
34045,82,,
34046,82,,
34047,40,,
34049,70,,
34050,20,,
34051,52,,
34052,52,,
34054,52,,
34055,25,,
34056,33,,
34057,30,,
34058,12,,
34059,54,,
34060,34,,
34062,21,,
34063,19,,
34064,64,,
34065,64,,
34066,64,,
34067,37,,
34068,51,,
34069,51,,
34070,82,,
34071,82,,
34072,14,,
34073,69,,
34074,69,,
34075,69,,
34076,8,,
34077,4,,
34078,69,,
34079,43,,
34080,69,,
34081,40,,
34082,40,,
34083,70,,
34084,70,,
34085,43,,
34086,43,,
34087,25,,
34088,26,,
34089,75,,
34090,51,,
34091,37,,
34092,28,,
34093,52,,
34094,31,,
34095,48,,
34096,40,,
34097,40,,
34099,12,,
34100,12,,
34101,12,,
34102,12,,
34103,12,,
34104,12,,
34105,12,,
34106,12,,
34107,68,,
34108,8,,
34109,8,,
34110,12,,
34111,12,,
34112,8,,
34113,8,,
34114,61,,
34115,26,,
34116,26,,
34117,25,,
34118,38,,
34119,29,,
34120,29,,
34121,28,,
34123,16,,
34124,16,,
34125,32,,
34126,4,,
34127,62,,
34128,79,,
34131,79,,
34132,20,,
34133,20,,
34134,20,,
34135,20,,
34136,77,,
34137,20,,
34138,20,,
34139,37,,
34140,37,,
34141,37,,
34142,82,,
34143,67,,
34144,77,,
34145,51,,
34146,37,,
34147,37,,
34150,37,,
34151,41,,
34152,41,,
34153,58,,58
34154,25,,
34155,74,,
34156,74,,
34157,8,,
34158,66,,
34159,84,,
34160,84,,
34161,3,,
34162,3,,
34163,26,,
34164,74,,
34165,74,,
34166,8,,
34167,66,,
34168,70,,
34169,10,,
34170,10,,
34171,42,,
34172,2,,
34173,21,,
34174,21,,
34175,1,,
34176,1,,
34177,43,,
34178,33,,
34179,21,,
34180,37,,
34181,21,,
34182,62,,
34183,27,,
34184,27,,
34186,16,,
34187,61,,
34188,18,,
34189,1,,
34190,1,,
34191,50,,
34192,50,,
34193,50,,
34194,43,,
34195,43,,
34196,40,,
34197,70,,
34198,23,,
34199,26,,
3420,37,,
34200,43,,
34201,66,,
34202,52,,
34203,30,,
34204,76,,
34205,66,,
34206,70,,
34207,54,,
34208,29,,
34209,43,,
34210,43,,
34211,43,,
34212,27,,
34214,68,,
34215,17,,
34216,25,,
34217,43,,
34218,35,,
34219,37,,
34221,22,,
34222,44,,
34223,26,,
34224,40,,
34225,9,,
34226,43,,
34227,26,,
34228,70,,
34229,26,,
34230,26,,
34231,68,,
34234,53,,
34235,36,,
34236,64,,
34237,81,,
34239,12,,
34240,26,,
34241,26,,
34242,7,,
34243,31,,
34244,83,,
34245,4,,
34246,19,,
34247,52,,
34248,39,,
34249,49,,
34250,17,,
34251,48,,
34252,85,,
34253,77,,
34254,61,,
34255,12,,
34256,12,,
34257,10,,
34258,10,,
34259,66,,
34260,66,,
34261,11,,
34262,35,,
34263,26,,
34264,40,,
34265,83,,
34266,83,,
34267,83,,
34268,83,,
34269,31,,
3427,37,,
34270,44,,
34271,46,,
34272,70,,
34273,46,,
34275,68,,
34276,68,,
34277,40,,
34278,8,,
34279,8,,
34280,12,,
34281,40,,
34282,24,,
34283,12,,
34284,27,,
34285,40,,
34286,10,,
34287,10,,
34288,40,,
34289,1,,
34290,40,,
34291,26,,
34292,26,,
34293,26,,
34294,26,,
34295,26,,
34296,26,,
34297,16,,
34298,26,,
34299,62,,
34300,62,,
34301,61,,
34302,61,,
34303,1,,
34304,12,,
34305,8,,
34306,25,,
34307,12,,
34308,12,,
34309,26,,
34310,26,,
34311,26,,
34312,26,,
34313,72,,
34314,8,,
34315,12,,
34316,12,,
34317,72,,
34318,12,,
34319,12,,
34320,12,,
34321,12,,
34322,12,,
34323,61,,
34324,61,,
34325,61,,
34326,33,,
34327,26,,
34328,26,,
34329,26,,
34330,26,,
34331,26,,
34333,61,,
34334,61,,
34335,68,,
34336,29,,
34337,3,,
34338,25,,
34339,25,,
34340,25,,
34341,25,,
34342,68,,
34343,72,,
34344,25,,
34345,25,,
34346,7,,
34347,7,,7
34348,25,,
34349,25,,
34350,12,,
34351,25,,
34352,2,,
34353,26,,
34354,61,,
34355,61,,
34356,61,,
34357,26,,
34358,12,,
34359,12,,
34360,12,,
34361,25,,
34362,70,,
34363,8,,
34364,12,,12
34365,12,,
34366,51,,
34367,8,,
34368,8,,
34369,26,,
34370,26,,
34371,26,,
34372,26,,
34373,26,,
34374,26,,
34375,26,,
34376,26,,
34377,61,,
34378,26,,
34379,26,,
34380,26,,
34381,26,,
34382,26,,
34383,68,,
34384,68,,
34385,43,,
34386,74,,
34387,25,,
34388,26,,
34389,26,,
34390,85,,
34391,25,,
34392,25,,
34393,37,,
34394,2,,
34395,13,,
34396,69,,
34397,26,,
34398,26,,
34399,68,,
3440,3,,
34400,33,,
34401,68,,
34402,42,,
34403,69,,
34404,69,,
34405,26,,
34406,4,,
34407,21,,
34408,21,,
34409,31,,
3441,3,,
34410,16,,
34411,16,,
34412,63,,
34413,63,,
34415,39,,
34416,7,,
34417,74,,
34418,3,,
34419,62,,
34420,60,,
34421,44,,
34422,20,,
34423,43,,
34424,84,,
34425,32,,
34426,67,,
34427,11,,
34428,21,,
34429,82,,
34430,82,,
34431,72,,
34433,8,,
34434,25,,
34435,37,,
34436,30,,
34438,43,,
34439,12,,
34441,21,,
34442,40,,
34443,17,,
34444,2,,
34445,0,,
34446,44,,
34447,38,,
34448,24,,
34449,65,,
34451,79,,
34452,79,,
34453,84,,
34454,8,,
34455,67,,
34456,67,,
34457,20,,
34458,47,,
3446,3,,
34460,12,,
34461,12,,
34462,29,,
34463,34,,
34464,81,,
34465,29,,
34466,46,,
34467,6,,
34468,78,,
3447,3,,
34470,45,,
34471,66,,
34472,66,,
34475,40,,
34476,25,,
34477,25,,
34479,25,,
34480,12,,
34481,78,,
34482,40,,
34483,73,,
34484,73,,
34486,10,,
34487,39,,
34488,64,,
34489,17,,
34490,66,,
34491,85,,
34492,69,,
34493,75,,
34494,66,,
34495,4,,
34496,4,,
34497,4,,
34498,4,,
34499,67,,
34500,45,,
34501,43,,
34502,12,,
34503,30,,
34504,37,,
34505,37,,
34506,51,,
34507,51,,
34508,51,,
34509,66,,
34510,50,,
34511,50,,
34513,50,,
34515,8,,
34516,17,,
34517,66,,
34518,13,,
34519,13,,
34520,13,,
34521,17,,
34522,32,,
34523,4,,
34524,4,,
34527,50,,
34528,7,,
34529,11,,
34530,11,,
34531,64,,
34533,44,,
34534,44,,
34535,44,,
34536,45,,
34537,70,,
34538,70,,
34539,51,,
34540,51,,
34541,2,,
34542,74,,
34543,22,,
34544,22,,
34545,38,,
34546,38,,38
34547,51,,
34548,85,,
34550,85,,
34551,85,,
34552,85,,
34553,85,,
34554,85,,
34555,85,,
34556,17,,
34557,17,,
34558,83,,
34559,57,,
34561,50,,
34562,44,,
34563,44,,
34564,64,,
34565,44,,
34566,44,,
34567,44,,
34568,17,,
34569,17,,
3457,37,,
34570,31,,
34571,48,,
34574,82,,
34575,82,,
34576,64,,
34577,82,,
34578,64,,
34579,53,,
3458,37,,
34580,53,,
34584,66,,
34585,66,,
34586,17,,
34587,83,,
34588,83,,
34589,44,,
34590,45,,
34591,45,,
34592,45,,
34593,45,,
34595,45,,
34596,45,,
34597,36,,
34598,13,,
34599,10,,
34600,50,,
34602,17,,
34603,73,,
34604,82,,
34605,25,,
34606,69,,
34607,14,,
34608,14,,
34609,36,,
34610,61,,
34611,64,,
34612,63,,
34613,63,,
34615,9,,
34616,9,,
34617,75,,
34618,43,,
34619,43,,
34620,37,,
34621,51,,
34622,10,,
34623,69,,
34624,81,,81
34625,50,,
34626,50,,
34627,71,,
34628,10,,
34629,2,,
3463,37,,
34630,15,,
34631,50,,
34632,71,,
34633,83,,
34634,64,,
34635,50,,
34636,72,,
34638,2,,
34639,68,,
34640,75,,
34641,36,,
34642,64,,
34644,66,,
34645,80,,
34647,43,,
34648,36,,
34649,5,,
34650,67,,
34651,59,,
34652,46,,
34653,49,,
34654,25,,
34655,54,,
34656,75,,
34657,48,,
34658,53,,
34659,70,,
3466,84,,
34660,58,,
34661,44,,
34663,42,,
34664,42,,
34665,4,,
34666,4,,
34667,43,,
34668,43,,
34669,1,,
34673,15,,
34674,83,,
34676,10,,
34677,12,,
34678,25,,
3468,84,,
34680,61,,
34682,75,,
34683,15,,
34684,15,,
34685,37,,
34686,35,,
34687,69,,
34688,4,,
34689,64,,
34691,64,,
34692,50,,
34693,18,,
34694,4,,
34696,37,,
34697,51,,
34698,4,,
34699,4,,
34700,19,,
34701,13,,
34702,66,,
34703,4,,
34704,4,,
34705,56,,
34706,4,,
34707,13,,
34708,13,,
34709,13,,
3471,84,,
34710,13,,
34711,45,,
34712,38,,
34713,38,,
34714,72,,
34715,67,,
34716,4,,
34717,37,,
34718,30,,
34719,17,,
34720,33,,
34721,48,,
34722,19,,
34723,17,,
34724,77,,77
34725,52,,
34726,52,,
34728,79,,
34729,37,,
3473,37,,
34730,79,,
34731,20,,
34732,46,,
34733,66,,
34734,73,,
34735,73,,
34736,24,,
34738,64,,
34739,64,,
3474,37,,
34740,53,,
34741,4,,
34742,64,,
34743,70,,
34744,37,,
34745,17,,
34746,17,,
34747,60,,
34748,60,,
34749,67,,
3475,37,,
34750,43,,
34751,43,,
34752,27,,
34753,30,,
34754,31,,
34756,66,,
34757,44,,
34758,0,,
34759,73,,
3476,37,,
34760,47,,
34761,84,,
34762,85,,
34763,85,,
34764,10,,
34765,21,,
34766,10,,
34767,37,,
34768,19,,
34769,70,,
34770,43,,
34772,49,,
34775,19,,
34776,19,,
34777,19,,
34778,10,,
34779,10,,
34780,10,,
34781,37,,
34782,64,,
34783,34,,
34784,34,,
34785,73,,
34786,73,,
34787,78,,
34788,24,,
34789,69,,
34790,68,,
34791,2,,
34792,61,,61
34793,85,,
34794,61,,
34795,51,,
34796,19,,
34797,48,,
34798,4,,
34799,84,,
34800,67,,
34801,73,,
34802,10,,
34803,10,,
34804,83,,
34805,60,,
34806,60,,
34807,30,,30
34808,52,,
34809,56,,
34811,12,,
34812,74,,
34813,7,,
34814,37,,
34815,12,,
34816,56,,
34817,56,,
34818,8,,
34819,30,,
34820,68,,
34821,4,,
34822,56,,
34823,26,,
34824,37,,
34825,51,,
34826,6,,
34827,50,,
34828,12,,
34829,35,,
34830,11,,
34831,35,,
34832,3,,
34833,3,,
34834,48,,
34835,25,,
34836,12,,
34837,14,,
34838,70,,
34839,61,,
34840,20,,
34841,79,,
34842,4,,
34843,61,,
34844,61,,
34845,70,,
34846,82,,
34847,70,,
34848,61,,
34850,55,,
34851,37,,
34852,26,,
34853,17,,
34854,31,,
34855,69,,
34856,37,,
34857,26,,
34858,34,,
34859,52,,
34861,14,,
34862,14,,
34863,19,,
34864,78,,
34866,67,,
34867,67,,
34868,42,,
34869,60,,
34870,34,,
34871,85,,
34872,57,,
34873,68,,
34874,56,,
34875,19,,
34876,72,,
34877,47,,
34878,43,,
34879,19,,
3488,84,,
34883,48,,
34884,48,,
34886,7,,
34889,7,,
34890,7,,
34891,7,,
34892,7,,
34893,7,,
34894,48,,
34895,31,,
34896,31,,
34897,39,,
34898,31,,
34899,19,,
34900,72,,
34902,83,,
34903,83,,83
34904,83,,
34905,19,,
34907,16,,
34908,32,,
34909,12,,
34910,19,,
34911,26,,
34912,48,,
34913,50,,
34914,54,,
34915,33,,
34916,79,,
34917,64,,
34919,42,,
34920,42,,
34921,42,,
34922,42,,
34923,73,,
34924,36,,
34925,2,,
34926,66,,
34927,52,,
34928,50,,
34929,50,,
34930,50,,
34931,33,,
34932,33,,33
34933,72,,
34934,56,,
34935,26,,
34936,70,,
34937,68,,
34938,52,,52
34939,17,,
34940,17,,
34941,45,,
34942,17,,
34943,37,,
34945,40,,
34946,45,,
34947,34,,
34948,30,,
34949,84,,
34950,75,,
34951,73,,
34954,9,,
34955,50,,
34956,37,,
34957,61,,
34958,61,,
34959,81,,
34960,51,,
34961,45,,
34962,56,,
34963,56,,
34964,46,,
34966,73,,
34967,19,,
34969,31,,
3497,62,,
34970,31,,
34971,66,,
34972,68,,
34973,17,,
34974,17,,
34975,3,,
34976,53,,
34977,17,,
34978,37,,
34979,37,,
3498,62,,
34980,78,,
34981,59,,
34983,25,,
34985,12,,
34986,67,,
34987,49,,
34989,69,,
34990,17,,
34991,17,,
34992,82,,
34993,40,,
34994,82,,
34996,60,,
34997,80,,
34998,5,,
34999,69,,
35000,66,,
35001,12,,
35002,70,,
35003,14,,
35004,25,,
35005,24,,
35006,2,,
35007,16,,
35008,83,,
35009,52,,
35010,44,,
35011,61,,
35013,79,,
35014,68,,
35015,79,,
35016,8,,
35017,8,,
35018,79,,
35019,43,,
35020,43,,
35021,70,,
35022,18,,
35023,18,,
35024,24,,
35025,61,,
35026,66,,
35027,17,,
35028,84,,
35029,43,,
35030,37,,
35031,64,,
35032,64,,
35033,15,,
35034,44,,
35035,4,,
35037,83,,
35038,15,,
35039,64,,
35042,66,,
35043,35,,
35044,11,,
35045,11,,
35046,74,,
35047,12,,
35048,57,,
35049,21,,
35050,64,,
35051,25,,
35052,57,,
35053,47,,
35054,27,,
35055,27,,
35056,45,,
35057,53,,
35058,25,,
35059,45,,
35060,36,,
35062,75,,
35063,64,,
35065,12,,
35066,12,,
35067,84,,
35068,84,,
35069,84,,
35070,37,,
35071,37,,
35072,37,,
35073,73,,
35074,72,,
35076,37,,
35077,31,,
35078,61,,
3508,84,,
35081,12,,
35082,61,,
35083,12,,
35084,12,,
35088,64,,
35089,6,,
35090,6,,
35091,85,,
35092,67,,
35093,28,,
35094,32,,
35095,85,,85
35096,19,,
35097,28,,
35098,32,,
35099,32,,
35100,32,,
35101,32,,
35102,32,,
35103,32,,
35104,32,,
35105,32,,
35106,28,,
35107,17,,
35110,27,,
35111,42,,
35113,3,,
35115,6,,
35116,6,,
35117,63,,
35119,16,,
35120,27,,
35121,25,,
35122,25,,
35123,53,,
35125,75,,
35126,68,,
35127,64,,
35128,64,,
35129,3,,
35130,85,,
35131,38,,
35132,25,,
35133,25,,
35134,10,,
35135,10,,
35136,4,,
35137,2,,
35138,37,,
35139,53,,
35140,0,,
35141,64,,
35142,68,,
35143,37,,
35144,37,,
35145,37,,
35146,37,,
35147,37,,
35148,37,,
35149,37,,
35150,20,,
35151,9,,
35152,5,,
35153,84,,
35154,64,,
35155,1,,
35156,17,,
35157,7,,
35159,19,,
35160,82,,
35161,69,,
35163,21,,
35164,64,,
35165,74,,
35166,55,,
35168,70,,
35172,66,,
35173,30,,
35174,25,,
35175,33,,
35176,79,,
35177,79,,
35178,79,,
35179,63,,
35180,63,,
35182,63,,
35183,63,,
35184,84,,
35186,43,,
35187,3,,
35188,55,,
35189,37,,
35190,72,,
35191,72,,
35192,72,,
35196,17,,
35197,66,,
35198,73,,
35199,72,,
35202,47,,
35203,29,,
35204,37,,
35205,12,,
35207,12,,
35209,12,,
35211,53,,
35212,48,,
35213,37,,
35214,33,,
35215,51,,
35216,12,,
35219,62,,
35220,62,,
35221,62,,
35222,62,,
35223,62,,62
35224,62,,
35225,20,,
35226,61,,
35227,45,,
35228,28,,
35230,36,,
35232,36,,
35233,84,,
35235,25,,
35236,19,,
35238,1,,
35239,64,,
35240,64,,
35242,64,,
35243,64,,
35244,64,,
35245,64,,
35246,17,,
35247,17,,
35250,48,,
35251,17,,
35252,17,,
35253,25,,
35254,25,,
35256,25,,
35257,25,,
35258,44,,
35259,44,,
35260,15,,
35261,15,,
35263,31,,
35264,31,,
35265,53,,
35266,53,,
35267,74,,
35268,74,,
35269,9,,
35270,17,,
35271,17,,
35272,17,,
35273,25,,
35274,2,,
35275,2,,
35276,26,,
35277,26,,
35278,26,,
35279,26,,
35280,67,,
35281,67,,
35282,7,,
35283,7,,
35284,30,,
35285,30,,
35286,30,,
35287,30,,
35288,30,,
35289,30,,
35290,2,,
35291,26,,
35292,26,,
35293,26,,
35294,26,,
35295,70,,
35296,70,,
35297,70,,
35298,12,,
35299,12,,
35300,61,,
35301,61,,
35302,61,,
35303,61,,
35304,4,,
35305,4,,
35306,8,,
35307,52,,
35308,31,,
35309,31,,
35310,19,,
35311,19,,
35312,7,,
35313,7,,
35314,67,,
35315,67,,
35316,12,,
35317,3,,
35318,71,,
35319,71,,
35320,68,,
35322,68,,
35323,70,,
35324,70,,
35325,10,,
35326,10,,
35327,40,,
35328,40,,
35329,8,,
35330,8,,
35331,72,,
35332,72,,
35333,72,,
35335,38,,
35336,38,,
35337,37,,
35338,37,,
35339,82,,
35340,28,,
35341,52,,
35342,52,,
35343,52,,
35344,52,,
35345,85,,
35346,85,,
35347,40,,
35349,10,,
35350,10,,
35351,20,,
35352,20,,
35353,23,,
35354,23,,
35355,85,,
35356,85,,
35357,85,,
35358,85,,
35359,85,,
35360,85,,
35361,85,,
35362,10,,
35363,43,,
35364,53,,
35365,53,,
35366,53,,
35367,12,,
35368,12,,
35369,40,,
35370,40,,
35371,38,,
35372,38,,
35373,38,,
35374,25,,
35375,8,,
35376,40,,
35377,25,,
35378,25,,
35379,84,,
35380,84,,
35382,84,,
35383,26,,
35384,12,,
35385,12,,
35387,1,,
35388,19,,
35389,19,,
354,53,,
3540,37,,
35401,17,,
35402,19,,
35403,14,,
35405,7,,
35407,45,,
35409,25,,
3541,37,,
35411,39,,
35413,7,,
35415,10,,
35416,24,,
35420,46,,
35423,36,,
35426,41,,
35428,52,,
35429,46,,
35431,66,,
35432,46,,
35433,55,,
35434,55,,
35435,71,,
35436,71,,
35437,34,,
35438,34,,
35439,70,,
35440,70,,
35441,69,,
35442,69,,
35443,46,,
35444,46,,
35445,34,,
35446,34,,
35447,58,,
35448,58,,
35449,25,,
35450,26,,
35451,84,,
35452,84,,
35453,71,,
35454,71,,
35455,78,,
35456,78,,
35457,5,,
35458,5,,
35459,66,,
35460,66,,
35461,11,,
35462,11,,
35463,85,,
35464,24,,
35465,24,,
35466,12,,
35467,12,,
35468,46,,
35470,75,,
35471,70,,
35472,70,,
35474,51,,
35475,51,,
35476,19,,
35477,19,,
35478,80,,
35479,80,,
35480,0,,
35481,0,,
35482,50,,
35483,16,,
35484,12,,
35485,12,,
35486,25,,
35487,41,,
35488,41,,
35489,35,,
35490,35,,
35491,18,,
35492,18,,
35493,69,,
35494,69,,
35495,50,,
35496,50,,
35497,51,,
35498,51,,
35499,61,,
35500,61,,
35501,15,,
35502,15,,
35503,30,,
35504,30,,
35505,18,,
35506,18,,
35507,33,,
35508,33,,
35509,24,,
35510,24,,
35511,12,,
35512,12,,
35513,25,,
35514,25,,
35515,56,,
35516,56,,
35517,12,,
35518,67,,
35519,20,,
35520,2,,
35521,2,,
35522,21,,
35523,21,,
35524,56,,56
35525,56,,
35526,74,,
35527,74,,
35528,32,,
35529,32,,
35531,10,,
35532,10,,
35533,78,,
35534,78,,
35535,48,,
35536,48,,
35537,57,,
35538,57,,
35539,74,,
35540,74,,
35541,31,,
35542,31,,
35543,25,,
35544,25,,
35545,33,,
35546,74,,
35547,74,,
35548,41,,
35549,41,,
35550,17,,
35551,12,,
35552,12,,
35553,2,,
35554,2,,
35555,53,,
35556,53,,
35557,17,,
35558,17,,
35559,17,,
3556,51,,
35560,17,,
35561,59,,
35562,59,,
35563,17,,
35564,17,,
35565,8,,
35566,8,,
35567,56,,
35568,71,,
35569,71,,
35570,25,,
35572,14,,
35573,61,,
35574,61,,
35575,79,,
35577,8,,
35578,31,,
35579,31,,
3558,51,,
35580,43,,
35581,48,,
35582,48,,
35583,3,,
35584,3,,
35585,33,,
35586,33,,
35588,51,,
35590,1,,
35591,30,,
35592,30,,
35593,48,,
35594,48,,
35595,70,,
35596,70,,
35598,49,,
35599,38,,
35600,38,,
35601,15,,
35602,15,,
35604,73,,
35605,12,,
35606,12,,
35607,14,,
35608,14,,
35609,15,,
35610,15,,
35611,61,,
35612,61,,
35613,35,,
35614,35,,
35615,8,,
35616,8,,
35617,12,,
35619,50,,
35621,3,,
35622,77,,
35623,77,,
35624,46,,
35625,46,,
35626,47,,
35627,47,,
35629,17,,
35630,59,,
35631,59,,
35632,61,,
35633,61,,
35634,77,,
35635,77,,
35636,12,,
35637,12,,
35638,53,,
35639,53,,53
35640,19,,
35641,19,,
35642,66,,
35643,66,,
35644,12,,
35645,12,,
35646,21,,
35647,12,,
35648,12,,
35650,13,,
35651,56,,
35652,56,,
35653,84,,
35654,84,,
35655,3,,
35656,3,,
35658,17,,
35659,17,,
3566,3,,
35660,2,,
35661,2,,
35663,69,,
35664,35,,
35665,35,,
35666,84,,
35667,42,,
35668,42,,
35669,59,,
35670,59,,
35671,17,,
35672,50,,
35673,50,,
35674,42,,
35675,17,,
35676,17,,
35678,75,,
35679,15,,
35680,15,,
35682,84,,
35684,17,,
35685,50,,
35686,50,,
35687,17,,
35688,17,,
35690,79,,
35691,17,,
35692,17,,
35693,73,,
35694,80,,
35695,80,,
35697,1,,
35699,21,,
35701,84,,
35702,80,,
35703,46,,
35704,68,,
35705,3,,
35706,3,,
35707,72,,
35708,72,,
35709,25,,
35710,25,,
35711,70,,
35713,17,,
35715,15,,
35716,26,,
35718,1,,
35719,17,,
35720,17,,
35721,18,,
35722,18,,
35724,17,,
35725,35,,
35726,35,,
35728,84,,
35729,45,,
35730,25,,
35731,25,,
35732,51,,
35733,51,,
35734,10,,
35735,10,,
35736,13,,
35737,13,,
35739,14,,
35740,3,,
35741,3,,
35742,45,,
35743,45,,
35745,55,,
35746,75,,
35747,75,,
35749,17,,
35750,57,,
35751,35,,
35752,35,,
35753,42,,
35754,42,,
35755,26,,
35758,17,,
35759,84,,
35761,11,,
35762,80,,
35763,80,,
35764,51,,
35765,51,,
35766,25,,
35767,25,,
35769,17,,
35770,26,,
35771,26,,
35772,65,,
35773,65,,
35774,45,,
35776,13,,
35777,69,,
35778,69,,
35779,11,,
35780,52,,
35781,52,,
35782,66,,
35783,66,,
35784,66,,
35785,66,,
35787,5,,
35788,42,,
35789,79,,
35790,79,,
35791,80,,
35792,80,,
35793,26,,
35794,26,,
35795,17,,
35796,17,,
35797,12,,
35798,12,,
35799,3,,
358,53,,
35801,30,,
35802,30,,
35804,1,,
35805,1,,
35806,17,,
35807,17,,
35808,2,,
35809,2,,
