name,scn_name,bus,type,carrier,p_set
77637 O2,eGon2035,77637,O2,O2,0.5070439452054795
77638 O2,eGon2035,77638,O2,O2,0.6797733260273973
77639 O2,eGon2035,77639,O2,O2,0.46446698082191773
77640 O2,eGon2035,77640,O2,O2,0.5190737095890412
77641 O2,eGon2035,77641,O2,O2,0.6837470246575342
77642 O2,eGon2035,77642,O2,O2,0.4963328
77643 O2,eGon2035,77643,O2,O2,0.4295487123287671
77644 O2,eGon2035,77644,O2,O2,0.5256716712328767
77645 O2,eGon2035,77645,O2,O2,0.4868997260273973
77646 O2,eGon2035,77646,O2,O2,0.4865753424657535
77647 O2,eGon2035,77647,O2,O2,0.20559430136986304
77648 O2,eGon2035,77648,O2,O2,0.2304810082191781
77649 O2,eGon2035,77649,O2,O2,0.2469223890410959
77650 O2,eGon2035,77650,O2,O2,0.6165898958904108
77651 O2,eGon2035,77651,O2,O2,0.3723923287671233
77652 O2,eGon2035,77652,O2,O2,0.329432591780822
77653 O2,eGon2035,77653,O2,O2,0.42278044931506853
77654 O2,eGon2035,77654,O2,O2,0.16966720000000002
77655 O2,eGon2035,77655,O2,O2,0.5171825534246575
77656 O2,eGon2035,77656,O2,O2,0.17593429041095893
77657 O2,eGon2035,77657,O2,O2,0.5274265863013698
77658 O2,eGon2035,77658,O2,O2,0.4703561643835616
77659 O2,eGon2035,77659,O2,O2,0.39801863013698635
77660 O2,eGon2035,77660,O2,O2,0.47589825753424664
77661 O2,eGon2035,77661,O2,O2,0.3302808547945206
77662 O2,eGon2035,77662,O2,O2,0.21722993972602742
77663 O2,eGon2035,77663,O2,O2,0.26842739726027404
77664 O2,eGon2035,77664,O2,O2,0.31086001095890414
77665 O2,eGon2035,77665,O2,O2,0.2314476712328767
77666 O2,eGon2035,77666,O2,O2,0.8310496000000002
77667 O2,eGon2035,77667,O2,O2,0.37151487123287674
77668 O2,eGon2035,77668,O2,O2,0.45553021369863017
77669 O2,eGon2035,77669,O2,O2,0.4622465753424657
77670 O2,eGon2035,77670,O2,O2,0.30428962191780823
77671 O2,eGon2035,77671,O2,O2,0.16661890410958907
77672 O2,eGon2035,77672,O2,O2,0.2743457753424658
77673 O2,eGon2035,77673,O2,O2,0.4393126575342466
77674 O2,eGon2035,77674,O2,O2,0.24465170410958906
77675 O2,eGon2035,77675,O2,O2,0.348465797260274
77676 O2,eGon2035,77676,O2,O2,0.6487671232876713
77677 O2,eGon2035,77677,O2,O2,0.29434402191780823
77678 O2,eGon2035,77678,O2,O2,0.24640824109589046
77679 O2,eGon2035,77679,O2,O2,0.3320471232876712
77680 O2,eGon2035,77680,O2,O2,0.18304964383561642
77681 O2,eGon2035,77681,O2,O2,0.29174246575342466
77682 O2,eGon2035,77682,O2,O2,0.3951802739726028
77683 O2,eGon2035,77683,O2,O2,0.23765961643835617
77684 O2,eGon2035,77684,O2,O2,0.2813216438356164
77685 O2,eGon2035,77685,O2,O2,0.3249512328767123
77686 O2,eGon2035,77686,O2,O2,0.3384812712328767
77687 O2,eGon2035,77687,O2,O2,0.29138402191780827
77688 O2,eGon2035,77688,O2,O2,0.30905643835616436
77689 O2,eGon2035,77689,O2,O2,0.1886290410958904
77690 O2,eGon2035,77690,O2,O2,0.34060273972602745
77691 O2,eGon2035,77691,O2,O2,0.19130196164383562
77692 O2,eGon2035,77692,O2,O2,0.38926027397260277
77693 O2,eGon2035,77693,O2,O2,0.26794893150684934
77694 O2,eGon2035,77694,O2,O2,0.3237558794520548
77695 O2,eGon2035,77695,O2,O2,0.30587423561643834
77696 O2,eGon2035,77696,O2,O2,0.15482780821917808
77697 O2,eGon2035,77697,O2,O2,0.29859506849315065
77698 O2,eGon2035,77698,O2,O2,0.18968004383561643
77699 O2,eGon2035,77699,O2,O2,0.2611287671232877
77700 O2,eGon2035,77700,O2,O2,0.1453503397260274
77701 O2,eGon2035,77701,O2,O2,0.23721196712328765
77702 O2,eGon2035,77702,O2,O2,0.2838356164383562
77703 O2,eGon2035,77703,O2,O2,0.1442372602739726
77704 O2,eGon2035,77704,O2,O2,0.2715901369863014
77705 O2,eGon2035,77705,O2,O2,0.416005698630137
77706 O2,eGon2035,77706,O2,O2,0.32438356164383564
77707 O2,eGon2035,77707,O2,O2,0.2186345205479452
77708 O2,eGon2035,77708,O2,O2,0.31671675616438355
77709 O2,eGon2035,77709,O2,O2,0.2676164383561644
77710 O2,eGon2035,77710,O2,O2,0.22134312328767125
77711 O2,eGon2035,77711,O2,O2,0.16980830684931508
77712 O2,eGon2035,77712,O2,O2,0.27726684931506845
77713 O2,eGon2035,77713,O2,O2,0.1935758904109589
77714 O2,eGon2035,77714,O2,O2,0.19219726027397263
77715 O2,eGon2035,77715,O2,O2,0.2777534246575343
77716 O2,eGon2035,77716,O2,O2,0.1657853808219178
77717 O2,eGon2035,77717,O2,O2,0.2355138191780822
77718 O2,eGon2035,77718,O2,O2,0.2762726136986301
77719 O2,eGon2035,77719,O2,O2,0.12561504657534248
77720 O2,eGon2035,77720,O2,O2,0.26013453150684934
77721 O2,eGon2035,77721,O2,O2,0.1479795397260274
77722 O2,eGon2035,77722,O2,O2,0.28872732054794525
77723 O2,eGon2035,77723,O2,O2,0.25683068493150685
77724 O2,eGon2035,77724,O2,O2,0.24098130410958904
77725 O2,eGon2035,77725,O2,O2,0.3162739726027397
77726 O2,eGon2035,77726,O2,O2,0.3063397260273973
77727 O2,eGon2035,77727,O2,O2,0.2313665753424657
77728 O2,eGon2035,77728,O2,O2,0.2500770191780822
77729 O2,eGon2035,77729,O2,O2,0.2581849863013699
77730 O2,eGon2035,77730,O2,O2,0.3582005479452055
77731 O2,eGon2035,77731,O2,O2,0.2903232876712329
77732 O2,eGon2035,77732,O2,O2,0.16756519452054794
77733 O2,eGon2035,77733,O2,O2,0.1640600219178082
77734 O2,eGon2035,77734,O2,O2,0.1642532383561644
77735 O2,eGon2035,77735,O2,O2,0.16799095890410962
77736 O2,eGon2035,77736,O2,O2,0.2823888657534247
77737 O2,eGon2035,77737,O2,O2,0.2360766246575343
77738 O2,eGon2035,77738,O2,O2,0.24405970410958905
77739 O2,eGon2035,77739,O2,O2,0.17851962739726027
77740 O2,eGon2035,77740,O2,O2,0.15281260273972602
77741 O2,eGon2035,77741,O2,O2,0.21692988493150686
77742 O2,eGon2035,77742,O2,O2,0.16747274520547947
77743 O2,eGon2035,77743,O2,O2,0.2243112328767123
77744 O2,eGon2035,77744,O2,O2,0.12099808219178083
77745 O2,eGon2035,77745,O2,O2,0.09510054794520548
77746 O2,eGon2035,77746,O2,O2,0.13558302465753427
77747 O2,eGon2035,77747,O2,O2,0.2205808219178082
77748 O2,eGon2035,77748,O2,O2,0.2722178191780822
77749 O2,eGon2035,77749,O2,O2,0.18835818082191783
77750 O2,eGon2035,77750,O2,O2,0.22102360547945205
77751 O2,eGon2035,77751,O2,O2,0.1469196273972603
77752 O2,eGon2035,77752,O2,O2,0.20590408767123286
77753 O2,eGon2035,77753,O2,O2,0.11058247123287672
77754 O2,eGon2035,77754,O2,O2,0.11567793972602738
77755 O2,eGon2035,77755,O2,O2,0.1672500493150685
77756 O2,eGon2035,77756,O2,O2,0.1975252602739726
77757 O2,eGon2035,77757,O2,O2,0.1931704109589041
77758 O2,eGon2035,77758,O2,O2,0.1756439671232877
77759 O2,eGon2035,77759,O2,O2,0.06322256986301371
77760 O2,eGon2035,77760,O2,O2,0.24328767123287676
77761 O2,eGon2035,77761,O2,O2,0.19446632328767127
77762 O2,eGon2035,77762,O2,O2,0.2225806465753425
77763 O2,eGon2035,77763,O2,O2,0.1289731506849315
77764 O2,eGon2035,77764,O2,O2,0.09243018630136987
77765 O2,eGon2035,77765,O2,O2,0.1239582904109589
77766 O2,eGon2035,77766,O2,O2,0.21496412054794523
77767 O2,eGon2035,77767,O2,O2,0.11833972602739726
77768 O2,eGon2035,77768,O2,O2,0.22791189041095888
77769 O2,eGon2035,77769,O2,O2,0.1370854246575343
77770 O2,eGon2035,77770,O2,O2,0.1404675397260274
77771 O2,eGon2035,77771,O2,O2,0.22001963835616442
77772 O2,eGon2035,77772,O2,O2,0.14235068493150688
77773 O2,eGon2035,77773,O2,O2,0.1690038356164384
77774 O2,eGon2035,77774,O2,O2,0.21328219178082192
77775 O2,eGon2035,77775,O2,O2,0.15787205479452054
77776 O2,eGon2035,77776,O2,O2,0.12657205479452055
77777 O2,eGon2035,77777,O2,O2,0.1420368273972603
77778 O2,eGon2035,77778,O2,O2,0.1775594520547945
77779 O2,eGon2035,77779,O2,O2,0.14938246575342468
77780 O2,eGon2035,77780,O2,O2,0.1076411287671233
77781 O2,eGon2035,77781,O2,O2,0.1642191780821918
77782 O2,eGon2035,77782,O2,O2,0.11119646575342465
77783 O2,eGon2035,77783,O2,O2,0.13796182465753426
77784 O2,eGon2035,77784,O2,O2,0.17516712328767123
77785 O2,eGon2035,77785,O2,O2,0.14706712328767124
77786 O2,eGon2035,77786,O2,O2,0.1847267068493151
77787 O2,eGon2035,77787,O2,O2,0.19648723287671233
77788 O2,eGon2035,77788,O2,O2,0.21620164383561644
77789 O2,eGon2035,77789,O2,O2,0.10547671232876714
77790 O2,eGon2035,77790,O2,O2,0.1654291287671233
77791 O2,eGon2035,77791,O2,O2,0.14226493150684932
77792 O2,eGon2035,77792,O2,O2,0.21084931506849314
77793 O2,eGon2035,77793,O2,O2,0.11574825753424658
77794 O2,eGon2035,77794,O2,O2,0.17245689863013702
77795 O2,eGon2035,77795,O2,O2,0.19808968767123292
77796 O2,eGon2035,77796,O2,O2,0.26052054794520546
77797 O2,eGon2035,77797,O2,O2,0.15556357260273976
77798 O2,eGon2035,77798,O2,O2,0.12022630136986304
77799 O2,eGon2035,77799,O2,O2,0.08798301369863014
77800 O2,eGon2035,77800,O2,O2,0.11866558904109588
77801 O2,eGon2035,77801,O2,O2,0.11669497534246576
77802 O2,eGon2035,77802,O2,O2,0.08772575342465752
77803 O2,eGon2035,77803,O2,O2,0.08232328767123288
77804 O2,eGon2035,77804,O2,O2,0.1107814191780822
77805 O2,eGon2035,77805,O2,O2,0.15684301369863016
77806 O2,eGon2035,77806,O2,O2,0.16892273972602742
77807 O2,eGon2035,77807,O2,O2,0.1436369863013699
77808 O2,eGon2035,77808,O2,O2,0.14209342465753427
77809 O2,eGon2035,77809,O2,O2,0.14861068493150686
77810 O2,eGon2035,77810,O2,O2,0.15692876712328765
77811 O2,eGon2035,77811,O2,O2,0.1457328
77812 O2,eGon2035,77812,O2,O2,0.22169670136986303
77813 O2,eGon2035,77813,O2,O2,0.17662360547945208
77814 O2,eGon2035,77814,O2,O2,0.14238327123287672
77815 O2,eGon2035,77815,O2,O2,0.13881421369863015
77816 O2,eGon2035,77816,O2,O2,0.13566191780821915
77817 O2,eGon2035,77817,O2,O2,0.12477123287671231
77818 O2,eGon2035,77818,O2,O2,0.11579113424657535
77819 O2,eGon2035,77819,O2,O2,0.13220605479452055
77820 O2,eGon2035,77820,O2,O2,0.16835506849315066
77821 O2,eGon2035,77821,O2,O2,0.18898586301369866
77822 O2,eGon2035,77822,O2,O2,0.14175041095890414
77823 O2,eGon2035,77823,O2,O2,0.16764794520547946
77824 O2,eGon2035,77824,O2,O2,0.1327600219178082
77825 O2,eGon2035,77825,O2,O2,0.12817907397260275
77826 O2,eGon2035,77826,O2,O2,0.11481011506849316
77827 O2,eGon2035,77827,O2,O2,0.17057547397260278
77828 O2,eGon2035,77828,O2,O2,0.16126617534246576
77829 O2,eGon2035,77829,O2,O2,0.1699632876712329
77830 O2,eGon2035,77830,O2,O2,0.15867642191780823
77831 O2,eGon2035,77831,O2,O2,0.14879762739726027
77832 O2,eGon2035,77832,O2,O2,0.11353067397260273
77833 O2,eGon2035,77833,O2,O2,0.13838201643835618
77834 O2,eGon2035,77834,O2,O2,0.17030136986301372
77835 O2,eGon2035,77835,O2,O2,0.17750592876712332
77836 O2,eGon2035,77836,O2,O2,0.01542931506849315
77837 O2,eGon2035,77837,O2,O2,0.16584712328767126
77838 O2,eGon2035,77838,O2,O2,0.14097863013698633
77839 O2,eGon2035,77839,O2,O2,0.1555567123287671
77840 O2,eGon2035,77840,O2,O2,0.09920985205479453
77841 O2,eGon2035,77841,O2,O2,0.06525835616438355
77842 O2,eGon2035,77842,O2,O2,0.09261369863013699
77843 O2,eGon2035,77843,O2,O2,0.11747361643835617
77844 O2,eGon2035,77844,O2,O2,0.03912414246575342
77845 O2,eGon2035,77845,O2,O2,0.11558018082191783
77846 O2,eGon2035,77846,O2,O2,0.12470777534246576
77847 O2,eGon2035,77847,O2,O2,0.09586032328767125
77848 O2,eGon2035,77848,O2,O2,0.12520000000000003
77849 O2,eGon2035,77849,O2,O2,0.198149698630137
77850 O2,eGon2035,77850,O2,O2,0.11839632328767125
77851 O2,eGon2035,77851,O2,O2,0.12042696438356164
77852 O2,eGon2035,77852,O2,O2,0.14642054246575345
77853 O2,eGon2035,77853,O2,O2,0.12101180273972603
77854 O2,eGon2035,77854,O2,O2,0.1287158904109589
77855 O2,eGon2035,77855,O2,O2,0.13662407123287673
77856 O2,eGon2035,77856,O2,O2,0.16979178082191781
77857 O2,eGon2035,77857,O2,O2,0.1257145205479452
77858 O2,eGon2035,77858,O2,O2,0.16807671232876714
77859 O2,eGon2035,77859,O2,O2,0.08676188493150686
77860 O2,eGon2035,77860,O2,O2,0.0814846191780822
77861 O2,eGon2035,77861,O2,O2,0.1229669808219178
77862 O2,eGon2035,77862,O2,O2,0.08818196164383561
77863 O2,eGon2035,77863,O2,O2,0.21734023013698633
77864 O2,eGon2035,77864,O2,O2,0.12348493150684929
77865 O2,eGon2035,77865,O2,O2,0.140189698630137
77866 O2,eGon2035,77866,O2,O2,0.12024688219178081
77867 O2,eGon2035,77867,O2,O2,0.12205627945205481
77868 O2,eGon2035,77868,O2,O2,0.1079052493150685
77869 O2,eGon2035,77869,O2,O2,0.1029041095890411
77870 O2,eGon2035,77870,O2,O2,0.11306417534246575
77871 O2,eGon2035,77871,O2,O2,0.07992219178082191
77872 O2,eGon2035,77872,O2,O2,0.1068196109589041
77873 O2,eGon2035,77873,O2,O2,0.10741302465753423
77874 O2,eGon2035,77874,O2,O2,0.05297160547945206
77875 O2,eGon2035,77875,O2,O2,0.08801731506849315
77876 O2,eGon2035,77876,O2,O2,0.12658234520547948
77877 O2,eGon2035,77877,O2,O2,0.07025263561643837
77878 O2,eGon2035,77878,O2,O2,0.14731580821917808
77879 O2,eGon2035,77879,O2,O2,0.11189621369863016
77880 O2,eGon2035,77880,O2,O2,0.07749193972602741
77881 O2,eGon2035,77881,O2,O2,0.14063561643835615
77882 O2,eGon2035,77882,O2,O2,0.13720547945205477
77883 O2,eGon2035,77883,O2,O2,0.14578082191780822
77884 O2,eGon2035,77884,O2,O2,0.13182530958904107
77885 O2,eGon2035,77885,O2,O2,0.11107126575342467
77886 O2,eGon2035,77886,O2,O2,0.18652054794520548
77887 O2,eGon2035,77887,O2,O2,0.12888739726027396
77888 O2,eGon2035,77888,O2,O2,0.16984236712328768
77889 O2,eGon2035,77889,O2,O2,0.14033376438356165
77890 O2,eGon2035,77890,O2,O2,0.13465345753424657
77891 O2,eGon2035,77891,O2,O2,0.10118389589041098
77892 O2,eGon2035,77892,O2,O2,0.12348493150684929
77893 O2,eGon2035,77893,O2,O2,0.06102556712328769
77894 O2,eGon2035,77894,O2,O2,0.09578657534246576
77895 O2,eGon2035,77895,O2,O2,0.0952737698630137
77896 O2,eGon2035,77896,O2,O2,0.13040523287671235
77897 O2,eGon2035,77897,O2,O2,0.11640341369863016
77898 O2,eGon2035,77898,O2,O2,0.12319508493150687
77899 O2,eGon2035,77899,O2,O2,0.1595013698630137
77900 O2,eGon2035,77900,O2,O2,0.02439513424657534
77901 O2,eGon2035,77901,O2,O2,0.1056447890410959
77902 O2,eGon2035,77902,O2,O2,0.11748219178082192
77903 O2,eGon2035,77903,O2,O2,0.0899073205479452
77904 O2,eGon2035,77904,O2,O2,0.16945562739726028
77905 O2,eGon2035,77905,O2,O2,0.09636455342465752
77906 O2,eGon2035,77906,O2,O2,0.11511711232876715
77907 O2,eGon2035,77907,O2,O2,0.15843459726027398
77908 O2,eGon2035,77908,O2,O2,0.14921781917808222
77909 O2,eGon2035,77909,O2,O2,0.09849466849315068
77910 O2,eGon2035,77910,O2,O2,0.1419545041095891
77911 O2,eGon2035,77911,O2,O2,0.13445622465753426
77912 O2,eGon2035,77912,O2,O2,0.14546867945205477
77913 O2,eGon2035,77913,O2,O2,0.12947395068493153
77914 O2,eGon2035,77914,O2,O2,0.13720547945205477
77915 O2,eGon2035,77915,O2,O2,0.15092602739726027
77916 O2,eGon2035,77916,O2,O2,0.12996274520547943
77917 O2,eGon2035,77917,O2,O2,0.11624219726027399
77918 O2,eGon2035,77918,O2,O2,0.11010739726027396
77919 O2,eGon2035,77919,O2,O2,0.11122219178082192
77920 O2,eGon2035,77920,O2,O2,0.09414525479452056
77921 O2,eGon2035,77921,O2,O2,0.07604613698630137
77922 O2,eGon2035,77922,O2,O2,0.08146575342465753
77923 O2,eGon2035,77923,O2,O2,0.0908986301369863
77924 O2,eGon2035,77924,O2,O2,0.14531089315068496
77925 O2,eGon2035,77925,O2,O2,0.08429561643835616
77926 O2,eGon2035,77926,O2,O2,0.15186931506849313
77927 O2,eGon2035,77927,O2,O2,0.06614333150684933
77928 O2,eGon2035,77928,O2,O2,0.10415096438356165
77929 O2,eGon2035,77929,O2,O2,0.12769885479452056
77930 O2,eGon2035,77930,O2,O2,0.12898687123287672
77931 O2,eGon2035,77931,O2,O2,0.17324028493150687
77932 O2,eGon2035,77932,O2,O2,0.090576197260274
77933 O2,eGon2035,77933,O2,O2,0.11576712328767122
77934 O2,eGon2035,77934,O2,O2,0.1342572767123288
77935 O2,eGon2035,77935,O2,O2,0.13164351232876711
77936 O2,eGon2035,77936,O2,O2,0.11147945205479452
77937 O2,eGon2035,77937,O2,O2,0.06390345205479453
77938 O2,eGon2035,77938,O2,O2,0.05325287671232878
77939 O2,eGon2035,77939,O2,O2,0.020352717808219182
77940 O2,eGon2035,77940,O2,O2,0.0421718191780822
77941 O2,eGon2035,77941,O2,O2,0.09340606027397261
77942 O2,eGon2035,77942,O2,O2,0.03191742465753425
77943 O2,eGon2035,77943,O2,O2,0.11593863013698631
77944 O2,eGon2035,77944,O2,O2,0.14106438356164386
77945 O2,eGon2035,77945,O2,O2,0.08549616438356165
77946 O2,eGon2035,77946,O2,O2,0.11482383561643836
77947 O2,eGon2035,77947,O2,O2,0.11636739726027398
77948 O2,eGon2035,77948,O2,O2,0.08699341917808219
77949 O2,eGon2035,77949,O2,O2,0.06250395616438356
77950 O2,eGon2035,77950,O2,O2,0.06489990684931507
77951 O2,eGon2035,77951,O2,O2,0.13720547945205477
77952 O2,eGon2035,77952,O2,O2,0.12847578082191782
77953 O2,eGon2035,77953,O2,O2,0.13720547945205477
77954 O2,eGon2035,77954,O2,O2,0.09033094246575343
77955 O2,eGon2035,77955,O2,O2,0.10747819726027397
77956 O2,eGon2035,77956,O2,O2,0.1344785205479452
77957 O2,eGon2035,77957,O2,O2,0.11021716164383562
77958 O2,eGon2035,77958,O2,O2,0.11319452054794521
77959 O2,eGon2035,77959,O2,O2,0.11600380273972602
77960 O2,eGon2035,77960,O2,O2,0.0876022684931507
77961 O2,eGon2035,77961,O2,O2,0.10361071780821918
77962 O2,eGon2035,77962,O2,O2,0.11662465753424658
77963 O2,eGon2035,77963,O2,O2,0.1344613698630137
77964 O2,eGon2035,77964,O2,O2,0.08514800547945206
77965 O2,eGon2035,77965,O2,O2,0.1149095890410959
77966 O2,eGon2035,77966,O2,O2,0.11297327671232876
77967 O2,eGon2035,77967,O2,O2,0.10445624657534246
77968 O2,eGon2035,77968,O2,O2,0.10413724383561644
77969 O2,eGon2035,77969,O2,O2,0.07648519452054794
77970 O2,eGon2035,77970,O2,O2,0.10464833424657534
77971 O2,eGon2035,77971,O2,O2,0.06361017534246576
77972 O2,eGon2035,77972,O2,O2,0.060198904109589044
77973 O2,eGon2035,77973,O2,O2,0.09432876712328767
77974 O2,eGon2035,77974,O2,O2,0.13377534246575343
77975 O2,eGon2035,77975,O2,O2,0.0588371397260274
77976 O2,eGon2035,77976,O2,O2,0.10836317260273973
77977 O2,eGon2035,77977,O2,O2,0.05831232876712329
77978 O2,eGon2035,77978,O2,O2,0.2078244383561644
77979 O2,eGon2035,77979,O2,O2,0.11610156164383563
77980 O2,eGon2035,77980,O2,O2,0.07820712328767122
77981 O2,eGon2035,77981,O2,O2,0.06131369863013698
77982 O2,eGon2035,77982,O2,O2,0.052481095890410966
77983 O2,eGon2035,77983,O2,O2,0.09887369863013698
77984 O2,eGon2035,77984,O2,O2,0.06903150684931507
77985 O2,eGon2035,77985,O2,O2,0.08026520547945205
77986 O2,eGon2035,77986,O2,O2,0.1042041315068493
77987 O2,eGon2035,77987,O2,O2,0.11702426849315067
77988 O2,eGon2035,77988,O2,O2,0.07543385753424658
77989 O2,eGon2035,77989,O2,O2,0.12136853698630137
77990 O2,eGon2035,77990,O2,O2,0.11147945205479452
77991 O2,eGon2035,77991,O2,O2,0.1381762082191781
77992 O2,eGon2035,77992,O2,O2,0.08239532054794521
77993 O2,eGon2035,77993,O2,O2,0.09432876712328767
77994 O2,eGon2035,77994,O2,O2,0.10530520547945205
77995 O2,eGon2035,77995,O2,O2,0.0916464
77996 O2,eGon2035,77996,O2,O2,0.11756794520547945
77997 O2,eGon2035,77997,O2,O2,0.11682875068493152
77998 O2,eGon2035,77998,O2,O2,0.11370904109589042
77999 O2,eGon2035,77999,O2,O2,0.08921100273972603
78 AC,eGon2035,78,,AC,0.0
78000 O2,eGon2035,78000,O2,O2,0.09658579726027397
78001 O2,eGon2035,78001,O2,O2,0.08832602739726027
78002 O2,eGon2035,78002,O2,O2,0.05527151232876713
78003 O2,eGon2035,78003,O2,O2,0.12911550136986302
78004 O2,eGon2035,78004,O2,O2,0.045032553424657534
78005 O2,eGon2035,78005,O2,O2,0.09775890410958904
78006 O2,eGon2035,78006,O2,O2,0.09966777534246575
78007 O2,eGon2035,78007,O2,O2,0.09038410958904108
78008 O2,eGon2035,78008,O2,O2,0.08935506849315068
78009 O2,eGon2035,78009,O2,O2,0.04613534246575343
78010 O2,eGon2035,78010,O2,O2,0.05921959999999998
78011 O2,eGon2035,78011,O2,O2,0.0543230794520548
78012 O2,eGon2035,78012,O2,O2,0.07742848219178082
78013 O2,eGon2035,78013,O2,O2,0.11390455890410958
78014 O2,eGon2035,78014,O2,O2,0.10232441643835617
78015 O2,eGon2035,78015,O2,O2,0.07279093698630136
78016 O2,eGon2035,78016,O2,O2,0.08237302465753424
78017 O2,eGon2035,78017,O2,O2,0.05254969863013699
78018 O2,eGon2035,78018,O2,O2,0.08521489315068494
78019 O2,eGon2035,78019,O2,O2,0.10654348493150687
78020 O2,eGon2035,78020,O2,O2,0.09690651506849317
78021 O2,eGon2035,78021,O2,O2,0.10271716712328768
78022 O2,eGon2035,78022,O2,O2,0.10382681643835617
78023 O2,eGon2035,78023,O2,O2,0.1034152
78024 O2,eGon2035,78024,O2,O2,0.10177216438356164
78025 O2,eGon2035,78025,O2,O2,0.0655670684931507
78026 O2,eGon2035,78026,O2,O2,0.09175616438356164
78027 O2,eGon2035,78027,O2,O2,0.0743482191780822
78028 O2,eGon2035,78028,O2,O2,0.10887940821917808
78029 O2,eGon2035,78029,O2,O2,0.08350668493150684
78030 O2,eGon2035,78030,O2,O2,0.05848383561643836
78031 O2,eGon2035,78031,O2,O2,0.05633999999999999
78032 O2,eGon2035,78032,O2,O2,0.06790985205479452
78033 O2,eGon2035,78033,O2,O2,0.10581972602739725
78034 O2,eGon2035,78034,O2,O2,0.09626164931506849
78035 O2,eGon2035,78035,O2,O2,0.06752396164383562
78036 O2,eGon2035,78036,O2,O2,0.10110328767123287
78037 O2,eGon2035,78037,O2,O2,0.1121620493150685
78038 O2,eGon2035,78038,O2,O2,0.08398518904109589
78039 O2,eGon2035,78039,O2,O2,0.13655032328767122
