name,bus0,bus1,carrier,x,r,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,lifetime,capital_cost,length,num_parallel,geom,v_nom
5915,10025,10018,AC,0.5960594025025876,0.20680763709139818,1.1792615756232686e-05,2080.0,True,2080.0,6218.755219495297,1.0,40.0,0.5670425346497783,2.5428203814320067,4.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224134F43D0>,380.0
1526,1005,1002,AC,5.4762255999999985,1.5833556266666664,2.7397062502770084e-06,780.0,True,780.0,1554.688804873824,1.0,40.0,0.26838632136780505,3.641996331072864,3.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022418D76CD0>,380.0
5927,10070,10069,AC,29.249808399999996,8.4570748,6.503726872576177e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.9572275376156668,12.989556107893241,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241B869610>,380.0
5923,10139,10134,AC,3.5284573199999993,1.020186,7.84554816066482e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.11523289577682312,1.5637077981442726,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002240FB78F90>,380.0
24757,10197,10196,AC,0.17406625799999997,0.06039363939999999,8.604462976177286e-07,1040.0,True,1040.0,6218.755219495297,1.0,40.0,0.08275114100873264,0.37108554488548473,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224009C4390>,380.0
28114,10198,10197,AC,0.956356868,0.3318153159999999,1.1818685658725761e-06,520.0,True,520.0,6218.755219495297,1.0,40.0,0.22690726123662666,1.0175328539044661,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224009AFCD0>,380.0
10923,1020,1017,AC,2.33413214,0.260042018,0.0001633894664,3580.0,True,3580.0,10741.486288219148,1.0,40.0,4.135100492615548,18.543261165384358,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002240DC38C10>,380.0
5951,10201,10196,AC,2.0340184,0.7057189,2.513644749030471e-06,520.0,True,520.0,6218.755219495297,1.0,40.0,0.4837316923678651,2.1692249369922747,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241069F610>,380.0
15302,10239,10234,AC,11.574381999999996,3.346506099999999,2.573571457063712e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.37878719103867187,5.1401336438814695,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241BC37710>,380.0
5976,10245,10244,AC,0.014642593199999998,0.00163130846,1.02498008e-06,3580.0,True,3580.0,10741.486288219148,1.0,40.0,0.02593829165548496,0.11631652415957029,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241588B6D0>,380.0
10929,1026,1024,AC,3.6999323199999994,1.283720332,4.572388355678671e-06,520.0,True,520.0,6218.755219495297,1.0,40.0,0.8785292401186872,3.939637542071721,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022416D3AA10>,380.0
15313,10260,10259,AC,12.767631399999997,3.691513799999999,2.8388939556786706e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.41760314476696775,5.6668652609962376,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224146050D0>,380.0
15314,10261,10258,AC,0.19949726399999995,0.05768101319999999,4.4358377105263164e-08,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.006526082918504218,0.0885587980949941,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002240DFFD910>,380.0
15315,10261,10260,AC,90.31194759999998,26.1119964,5.020240728531856e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,1.4762432324024792,20.032587386645865,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022415825850>,380.0
1543,1028,1027,AC,1.1243908159999998,0.32509638399999996,6.250226677285319e-08,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.018362098618543897,0.24917326434042736,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241B91C250>,380.0
5994,10296,10295,AC,9.344196199999999,2.70170956,2.077703904432133e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.30583490312651734,4.150172741383293,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022415824710>,380.0
5992,10297,10296,AC,0.14388377,0.04160135119999999,3.199261283933518e-08,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.004709247205448489,0.06390437842342263,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224157D08D0>,380.0
15336,10342,10339,AC,43.910451599999995,12.695864599999998,9.76351916066482e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,1.435698066478842,19.48239039901972,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022413A20990>,380.0
10936,1040,1038,AC,1.1167101799999999,0.38745119199999994,5.520135570083102e-06,1040.0,True,1040.0,6218.755219495297,1.0,40.0,0.5308869928808951,2.3806860742262606,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224172B3810>,380.0
225,1041,1040,AC,0.16499577199999999,0.057246658,2.0390167855955679e-07,520.0,True,520.0,6218.755219495297,1.0,40.0,0.03922051071340357,0.17587871794099455,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224172B3050>,380.0
28129,10455,10452,AC,32.186615599999996,11.167390599999997,3.977631190027701e-05,520.0,True,520.0,6218.755219495297,1.0,40.0,7.645812994255941,34.28654452953795,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224009C6850>,380.0
28566,10456,10455,AC,9.515339079999999,3.3014171999999995,4.703630117451524e-05,1040.0,True,1040.0,6218.755219495297,1.0,40.0,4.519823952766184,20.268497979039434,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241BD9DA90>,380.0
28130,10493,10489,AC,75.45390959999999,21.816096399999996,4.194311906509696e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,1.2328114434154986,16.729223497462804,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022417318990>,380.0
10303,106,105,AC,0.6190630159999999,0.178990298,1.376491257202216e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.020227989116507823,0.27449335633742405,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241B91DA90>,380.0
6069,10611,10610,AC,0.11823711404462192,0.0341860250567218,1.0587430282548478e-07,1040.0,True,1040.0,3109.3776097476484,1.0,40.0,0.007781336506991568,0.10559256099519748,4.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241BC57F90>,380.0
6067,10613,10610,AC,12.528504999999997,3.6223895199999996,2.7857240083102492e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.40996397112812677,5.563201846917249,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241BC57C90>,380.0
24791,10686,10683,AC,0.257080374,0.08919587999999998,1.2707998654847646e-06,1040.0,True,1040.0,6218.755219495297,1.0,40.0,0.12227202853316246,0.5483112592694513,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224009C3490>,380.0
15312,10798,10260,AC,0.678417192,0.19615151599999997,3.7711626724376734e-08,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.01110209754931785,0.1506552134839126,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241BC24ED0>,380.0
6092,10799,10798,AC,10.7060326,3.095452259999999,2.380500873961219e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.3503046148339231,4.753625726829175,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224146059D0>,380.0
1083,108,105,AC,19.6534898,5.682450459999999,4.369973488919668e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.643164140678255,8.727722890980482,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224139C1D50>,380.0
9330,1081,1040,AC,0.1185193324,0.041121221199999995,1.4646645504709142e-07,520.0,True,520.0,6218.755219495297,1.0,40.0,0.028122178626901556,0.12610984999021857,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241BD92690>,380.0
10947,1081,1041,AC,0.176715276,0.061312817599999986,2.1838531822714684e-07,520.0,True,520.0,6218.755219495297,1.0,40.0,0.041944484918846246,0.1880939869990252,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241BD925D0>,380.0
6105,10828,10814,AC,0.013043940799999999,0.0014531982799999997,2.28268964e-07,1790.0,True,1790.0,10741.486288219148,1.0,40.0,0.011551260428512818,0.051799959710240935,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002240EB78350>,380.0
6510,10981,10979,AC,20.588985199999996,5.9529188799999995,4.577968969529086e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.6727380207285776,9.129039776617352,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022414448210>,380.0
15476,10987,10986,AC,6.36353472,1.8398942599999997,1.4149370631578949e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.20782003641883204,2.8201132095832984,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241023F610>,380.0
15477,10988,10985,AC,7.255738999999999,2.0978720799999997,1.61332464099723e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.2373267181722637,3.2205182158461243,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241BD24350>,380.0
15497,11018,11016,AC,9.939773999999998,2.8738993399999995,2.2101218130193908e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.32535607418560075,4.41507459261436,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241394EED0>,380.0
6518,11048,11047,AC,5.522917339999999,1.5968474,1.2280250281163435e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.18035455028764044,2.4474071819022183,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241B8BC410>,380.0
6530,11056,11051,AC,10.934401199999998,3.1614719399999998,2.4312779709141275e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.35754081590364634,4.8518208122289295,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022413A59FD0>,380.0
6524,11056,11055,AC,1.8774310399999996,0.5428241479999999,4.1744897770083105e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.06139922218277326,0.8331860609764005,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241B892350>,380.0
15531,11064,11063,AC,2.20796986,0.6383931219999999,4.909439587257618e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.07224357366726503,0.9803436661706617,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002240F6862D0>,380.0
6534,11068,11066,AC,13.988894399999998,4.044636779999999,3.1104419210526315e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.4577892204059942,6.21218940155472,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022413ABF410>,380.0
24010,1107,1102,AC,0.15851654399999998,0.05499856659999999,7.835798309141275e-07,1040.0,True,1040.0,6218.755219495297,1.0,40.0,0.07527805198095988,0.33757355604709344,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022413583310>,380.0
6540,11073,11068,AC,7.614067599999999,2.2014790799999995,1.6930025041551249e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.24925348443237724,3.382364165146086,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241718EF90>,380.0
15545,11080,11078,AC,0.047289556,0.0052684701,1.324107568e-05,7160.0,True,7160.0,10741.486288219148,1.0,40.0,0.1673174429451488,0.7503109168923042,4.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241174FFD0>,380.0
6547,11081,11080,AC,0.110976454,0.0123637446,7.76837344e-06,3580.0,True,3580.0,10741.486288219148,1.0,40.0,0.19647632303110446,0.8810697049047318,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224116FE990>,380.0
15555,11085,10613,AC,16.3165502,4.717620199999999,3.6279870761772856e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.5330501500731447,7.233478520627445,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224158A7410>,380.0
6552,11087,11085,AC,3.1774064799999997,0.9186872399999999,7.064992243767313e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.1039551030776142,1.4106684054368082,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224158A7550>,380.0
6559,11117,11116,AC,0.251933236,0.087410374,3.113398510803324e-07,520.0,True,520.0,6218.755219495297,1.0,40.0,0.05975425164279979,0.2679593146365527,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022413581150>,380.0
6562,11119,11116,AC,0.592543234,0.20558733399999998,2.929066292963989e-06,1040.0,True,1040.0,6218.755219495297,1.0,40.0,0.2815072476448317,1.2623786102293328,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224143F8090>,380.0
15571,11121,11116,AC,3.2105534999999996,1.11392326,1.5870454654847647e-05,1040.0,True,1040.0,6218.755219495297,1.0,40.0,1.523052807472501,6.829910428554177,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022413AB6110>,380.0
6567,11124,11117,AC,3.7908032399999994,1.31524574,1.8738727946814405e-05,1040.0,True,1040.0,6218.755219495297,1.0,40.0,1.801228182988676,8.077347739252415,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002240DD8DB50>,380.0
15583,11134,11133,AC,0.29011259599999994,0.10065690799999999,1.434084733296399e-06,1040.0,True,1040.0,6218.755219495297,1.0,40.0,0.1379635107758946,0.618677445972432,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022416DF8A90>,380.0
6438,11138,11133,AC,7.012937619999999,2.4331977599999997,3.4666319002770085e-05,1040.0,True,1040.0,6218.755219495297,1.0,40.0,3.3296423339149044,14.93130033849563,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022413580190>,380.0
6439,11139,11138,AC,0.11667707719999998,0.040481962399999995,1.4418992149584488e-07,520.0,True,520.0,6218.755219495297,1.0,40.0,0.027727674753952138,0.1243407543273875,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241BC1AD10>,380.0
15575,11141,11124,AC,0.332857884,0.11548779879999999,4.113480202770083e-07,520.0,True,520.0,6218.755219495297,1.0,40.0,0.07912133657977725,0.35480821096685616,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224009B7710>,380.0
6582,11153,11151,AC,33.38138119999999,9.651623799999998,7.4223786481994465e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,1.0904778727889237,14.797760152503118,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241B93E610>,380.0
15597,11154,11153,AC,31.8657588,9.213369799999997,7.085372029085872e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,1.0407160010568535,14.122492674816906,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224139CB4D0>,380.0
10310,112,111,AC,39.21348059999999,11.337854799999999,8.71916162465374e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,1.2806842509332717,17.37885641634375,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224172ABB90>,380.0
6447,11217,11216,AC,3.45451008,0.9988075799999998,7.681130947368421e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.11281004475260886,1.5308297643609048,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241023DF90>,380.0
10976,1123,1122,AC,107.66911639999998,31.130473999999996,5.98507654501385e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,1.7606016277883358,23.89132440210573,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241B91ED50>,380.0
15626,11244,11243,AC,5.755899519999999,1.66421,1.2798302396121885e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.18803893268390984,2.5516840778004277,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241B87A610>,380.0
15630,11246,11244,AC,4.447353939999999,1.2858675599999998,9.888717961218837e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.14552416970047105,1.9747597024708792,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241B879DD0>,380.0
6624,11255,11253,AC,0.5006441859999999,0.14475233599999998,1.1131864587257618e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.016396072966948165,0.2224943405658653,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241BC0E010>,380.0
6619,11255,11254,AC,0.3991649199999999,0.11541126679999998,2.2188719397506928e-08,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.006536367039924069,0.08869835339083974,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022418D364D0>,380.0
15641,11259,11254,AC,15.427840399999997,4.4606748399999985,8.575986028393353e-07,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.2524213168058271,3.425351579045423,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241BC0C350>,380.0
6626,11259,11256,AC,2.7624351749988207,0.79870528,2.456913915789474e-06,1040.0,True,1040.0,1554.6888048738242,1.0,40.0,0.18068341197627313,2.4518698276038573,3.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241BC0C450>,380.0
15654,11279,11278,AC,109.6829188,31.712839199999994,6.097023415512465e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,1.7913801143765515,24.308987771307912,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224139AAED0>,380.0
15664,11295,11292,AC,17.883434599999998,5.170653539999999,3.976390152354571e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.5851931089712612,7.941057297483113,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022417314590>,380.0
6637,11307,11306,AC,0.9724877919999998,0.28117712399999994,5.405834378116344e-08,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.01590180218681065,0.2157870972211108,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241B93C190>,380.0
15670,11308,11307,AC,24.342590999999995,7.038207619999999,5.412587083102494e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.7957082174361826,10.797742573980294,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224139CB790>,380.0
6657,11327,11324,AC,5.312901979999999,1.5361271999999997,1.1813279439058173e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.17385445187550008,2.359200992972846,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224139B59D0>,380.0
15644,11333,11033,AC,0.6218922933333332,0.1798088053333333,3.11126319598338e-07,780.0,True,780.0,1554.688804873824,1.0,40.0,0.03050323259740923,0.4139281787516352,3.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002240F68C310>,380.0
15682,11334,11333,AC,3.693063693333333,1.06778024,1.8476009193905817e-06,780.0,True,780.0,1554.688804873824,1.0,40.0,0.18132723325683286,2.460606467868216,3.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002240F68CD10>,380.0
28160,11336,11069,AC,46.33521639999999,13.396984359999998,2.5756702707756235e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.7580196996635854,10.286310237370017,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002240F68C350>,380.0
6663,11336,11334,AC,47.046963999999996,13.602754359999999,2.6152334162049863e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.7696761817834514,10.444488436979489,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002240F68CE10>,380.0
6676,11361,11360,AC,11.325912919999999,3.274674319999999,6.295812505540167e-07,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.1851737166960964,2.512803161432685,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224139FAE10>,380.0
15715,11430,11429,AC,11.413520399999998,3.3000092999999997,2.5378003711911358e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.37310343880028407,5.063005254128077,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241B958A10>,380.0
15719,11433,11430,AC,10.7183788,3.0990117199999996,2.383238457063712e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.3503522900381372,4.7542726782756795,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224139FAD50>,380.0
6690,11433,11432,AC,0.7144608759999999,0.20657286399999997,3.9715233379501386e-08,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.011666830363208158,0.15831862503835734,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224139F8E90>,380.0
6701,11473,11470,AC,1.7483518799999995,0.505503968,9.71868363296399e-08,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.028568490534432337,0.38767377256944496,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022413ABE210>,380.0
15722,11517,11306,AC,0.7403777879999999,0.21406577999999996,4.1155911835180054e-08,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.012087561721787893,0.16402794009027755,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224139CAD10>,380.0
15643,11517,11307,AC,0.7446419199999998,0.21529895599999996,4.13929662534626e-08,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.012183959993259988,0.16533606246117138,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241B93D390>,380.0
6722,11541,11540,AC,1.6281027799999996,0.47073461399999994,3.620098781163435e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.05320611737321401,0.7220058133973237,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022413A5FC10>,380.0
15759,11549,11540,AC,24.060216799999996,6.956571079999999,5.3498051772853184e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.7868967792942491,10.678171557019194,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022413A5F550>,380.0
15758,11566,11549,AC,33.0375648,9.552204399999997,7.345929105263158e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,1.0798887560732122,14.654066077367775,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002240F68ECD0>,380.0
15792,11605,11601,AC,3.016599029999999,0.8721940499999999,2.6829733891966763e-06,1040.0,True,1040.0,1554.6888048738242,1.0,40.0,0.19721763515224683,2.6762388633920557,4.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022417316990>,380.0
15791,11605,11603,AC,0.578414416,0.16723758199999997,1.286108430193906e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.018918996007017193,0.2567303493485872,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241B933650>,380.0
6751,11607,11606,AC,34.469579599999996,9.966199199999998,7.66434043767313e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,1.125656848195668,15.27513805577816,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224139B7710>,380.0
15797,11608,11607,AC,24.261654799999995,7.014814819999999,5.394600148199446e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.7923133777356247,10.751674675769236,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224139B7650>,380.0
6186,11625,11624,AC,1.3687647119999997,0.395752748,7.60864583033241e-08,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.02239958706471691,0.303961891543077,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224172A9FD0>,380.0
15809,11628,11624,AC,33.7256308,9.7511154,7.498909304709141e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,1.1032625014462545,14.971247275195628,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224172A9E50>,380.0
15802,11629,11628,AC,73.30928079999998,21.196042799999997,4.07509523199446e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,1.199638835743681,16.27907195912374,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002240DF22B10>,380.0
6775,11680,11674,AC,8.889336199999999,2.570182819999999,1.9765491948753463e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.29028990177214536,3.9392274234154723,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241022F6D0>,380.0
6774,11680,11679,AC,58.99180419999999,17.056383599999997,1.3116875955678671e-05,520.0,True,520.0,1554.6888048738242,1.0,40.0,1.928674846114314,26.17207418613049,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022413AD3AD0>,380.0
6771,11704,11703,AC,1.3110509199999998,0.37906588399999996,7.28783150831025e-08,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.021413924293412642,0.2905864699550084,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224172A99D0>,380.0
15850,11707,10983,AC,19.670889999999993,5.6874828,4.373846662049862e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.6426300036139997,8.720474663058903,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002240DF21250>,380.0
6786,11707,11703,AC,14.515160199999999,4.196791059999999,3.2274482506925207e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.47459296069989176,6.440215778557768,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002240F5F5D90>,380.0
15851,11708,10441,AC,14.837460999999998,4.289972379999999,3.299112092797784e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.4855744486051353,6.58923432189034,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002240DF92AD0>,380.0
15864,11731,11730,AC,0.7894997799999999,0.22826968599999997,1.7554599556786705e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.025838334969861303,0.3506256231006075,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224139C1B50>,380.0
24860,11769,11765,AC,2.889492133333333,0.8354406399999998,1.4455807572714683e-06,780.0,True,780.0,1554.688804873824,1.0,40.0,0.14155182668550248,1.9208550973011838,3.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x00000224139AAB10>,380.0
15494,11780,11016,AC,4.5097780599999995,1.30391756,1.0027523563711911e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.14731417997273008,1.9990501015155309,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241B8D5FD0>,380.0
24861,11780,11778,AC,5.764332479990957,1.666648554998045,5.126813824792244e-06,1040.0,True,1040.0,1554.6888048738242,1.0,40.0,0.377368401845613,5.120880706513604,3.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022413E38B90>,380.0
6158,11790,11789,AC,0.15155501999999998,0.05258340439999999,1.8729286326869806e-07,520.0,True,520.0,6218.755219495297,1.0,40.0,0.03595537639665614,0.16123669449231906,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022416367B10>,380.0
15900,11820,11819,AC,33.965768,9.820586239999997,7.552322592797784e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,1.1092545247593117,15.052558896483326,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x0000022413A23610>,380.0
6831,11821,11813,AC,8.993737399999997,2.6003768599999995,7.999075876731302e-06,1040.0,True,1040.0,1554.6888048738242,1.0,40.0,0.5874283029468262,7.971388829346423,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241B950550>,380.0
15870,11821,11819,AC,0.39569426599999996,0.11440739799999998,3.5193151662049864e-07,1040.0,True,1040.0,1554.6888048738242,1.0,40.0,0.025841070282113684,0.3506627412262137,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x000002241B953910>,380.0
