name,scn_name,v_nom,type,carrier,x,y,country,control,generator
52032,eGon2035,1,,rural_heat,11.60728731,50.10650868,DE,Slack,52032 load shedding
52033,eGon2035,1,,rural_heat,10.77293338,52.18171523,DE,Slack,52033 load shedding
52034,eGon2035,1,,rural_heat,9.830484422,48.56274653,DE,Slack,52034 load shedding
52035,eGon2035,1,,rural_heat,8.026991665,52.89752114,DE,Slack,52035 load shedding
52036,eGon2035,1,,rural_heat,8.57481248,52.40106967,DE,Slack,52036 load shedding
52037,eGon2035,1,,rural_heat,13.1375713,53.46381054,DE,Slack,52037 load shedding
52038,eGon2035,1,,rural_heat,8.776994319,50.18397602,DE,Slack,52038 load shedding
52039,eGon2035,1,,rural_heat,13.36845946,48.66187547,DE,Slack,52039 load shedding
52040,eGon2035,1,,rural_heat,11.30991146,53.57330299,DE,Slack,52040 load shedding
52041,eGon2035,1,,rural_heat,10.70538913,50.5742258,DE,Slack,52041 load shedding
52043,eGon2035,1,,rural_heat,11.51298756,48.73575841,DE,Slack,52043 load shedding
52044,eGon2035,1,,rural_heat,6.273948879,50.8333365,DE,Slack,52044 load shedding
52046,eGon2035,1,,rural_heat,12.18308873,49.42405735,DE,Slack,52046 load shedding
52048,eGon2035,1,,rural_heat,8.657617058,49.47301366,DE,Slack,52048 load shedding
52050,eGon2035,1,,rural_heat,7.002282485,49.34346588,DE,Slack,52050 load shedding
52052,eGon2035,1,,rural_heat,7.568540715,50.36715444,DE,Slack,52052 load shedding
52054,eGon2035,1,,rural_heat,9.196752474,48.92633753,DE,Slack,52054 load shedding
52056,eGon2035,1,,rural_heat,7.581363993,51.3785132,DE,Slack,52056 load shedding
52057,eGon2035,1,,rural_heat,13.25246394,53.89453906,DE,Slack,52057 load shedding
52058,eGon2035,1,,rural_heat,9.074088513,52.68377576,DE,Slack,52058 load shedding
52059,eGon2035,1,,rural_heat,9.375752553,53.92580307,DE,Slack,52059 load shedding
52063,eGon2035,1,,rural_heat,10.70076985,54.02141778,DE,Slack,52063 load shedding
52065,eGon2035,1,,rural_heat,11.6608198,52.6069051,DE,Slack,52065 load shedding
52066,eGon2035,1,,rural_heat,7.048552759,50.74721727,DE,Slack,52066 load shedding
52068,eGon2035,1,,rural_heat,6.990046675,51.53210659,DE,Slack,52068 load shedding
52069,eGon2035,1,,rural_heat,8.361917793,48.96798559,DE,Slack,52069 load shedding
52070,eGon2035,1,,rural_heat,8.692282253,53.11486373,DE,Slack,52070 load shedding
52072,eGon2035,1,,rural_heat,10.05397485,53.57023641,DE,Slack,52072 load shedding
52077,eGon2035,1,,rural_heat,8.369292616,47.71234028,DE,Slack,52077 load shedding
52078,eGon2035,1,,rural_heat,7.84933259,50.91400577,DE,Slack,52078 load shedding
52079,eGon2035,1,,rural_heat,11.49765723,48.13774012,DE,Slack,52079 load shedding
52082,eGon2035,1,,rural_heat,6.53444201,50.2805461,DE,Slack,52082 load shedding
52083,eGon2035,1,,rural_heat,11.64642382,50.81134748,DE,Slack,52083 load shedding
52084,eGon2035,1,,rural_heat,9.500281779,53.40328514,DE,Slack,52084 load shedding
52087,eGon2035,1,,rural_heat,8.837070223,51.94996454,DE,Slack,52087 load shedding
52090,eGon2035,1,,rural_heat,9.73375019,51.52009189,DE,Slack,52090 load shedding
52092,eGon2035,1,,rural_heat,9.886295256,52.13493183,DE,Slack,52092 load shedding
52093,eGon2035,1,,rural_heat,12.46236257,48.29749253,DE,Slack,52093 load shedding
52094,eGon2035,1,,rural_heat,12.78416656,50.73625276,DE,Slack,52094 load shedding
52095,eGon2035,1,,rural_heat,7.892938651,48.2918213,DE,Slack,52095 load shedding
52096,eGon2035,1,,rural_heat,7.640649641,49.73757324,DE,Slack,52096 load shedding
52098,eGon2035,1,,rural_heat,12.42516356,51.27679234,DE,Slack,52098 load shedding
52099,eGon2035,1,,rural_heat,12.09333052,51.74394227,DE,Slack,52099 load shedding
52101,eGon2035,1,,rural_heat,14.09710564,52.27430817,DE,Slack,52101 load shedding
52103,eGon2035,1,,rural_heat,9.951787028,54.24121337,DE,Slack,52103 load shedding
52105,eGon2035,1,,rural_heat,10.56295319,47.83243931,DE,Slack,52105 load shedding
52118,eGon2035,1,,rural_heat,9.152561027,54.687821,DE,Slack,52118 load shedding
52129,eGon2035,1,,rural_heat,13.65554142,51.1477871,DE,Slack,52129 load shedding
52132,eGon2035,1,,rural_heat,14.01711023,53.28372781,DE,Slack,52132 load shedding
52136,eGon2035,1,,rural_heat,12.0937529,47.87254982,DE,Slack,52136 load shedding
52138,eGon2035,1,,rural_heat,7.980550099,51.72636525,DE,Slack,52138 load shedding
52143,eGon2035,1,,rural_heat,12.19928926,53.02639915,DE,Slack,52143 load shedding
52146,eGon2035,1,,rural_heat,12.63813297,52.31780974,DE,Slack,52146 load shedding
52147,eGon2035,1,,rural_heat,9.03913929,54.20714583,DE,Slack,52147 load shedding
52152,eGon2035,1,,rural_heat,9.479678008,50.74964472,DE,Slack,52152 load shedding
52153,eGon2035,1,,rural_heat,8.728959656,48.31906771,DE,Slack,52153 load shedding
52160,eGon2035,1,,rural_heat,9.52989158,47.91479416,DE,Slack,52160 load shedding
52163,eGon2035,1,,rural_heat,11.65313555,52.04907702,DE,Slack,52163 load shedding
52164,eGon2035,1,,rural_heat,8.762498545,51.08037755,DE,Slack,52164 load shedding
52173,eGon2035,1,,rural_heat,6.762008095,49.85912639,DE,Slack,52173 load shedding
52183,eGon2035,1,,rural_heat,12.10782946,53.98420129,DE,Slack,52183 load shedding
52187,eGon2035,1,,rural_heat,6.857385925,51.09921972,DE,Slack,52187 load shedding
52192,eGon2035,1,,rural_heat,11.75641966,51.40990779,DE,Slack,52192 load shedding
52199,eGon2035,1,,rural_heat,11.02663654,51.04641814,DE,Slack,52199 load shedding
52207,eGon2035,1,,rural_heat,14.1143713,51.66300676,DE,Slack,52207 load shedding
52208,eGon2035,1,,rural_heat,8.444598063,53.46232203,DE,Slack,52208 load shedding
52212,eGon2035,1,,rural_heat,10.03120144,52.4830377,DE,Slack,52212 load shedding
52236,eGon2035,1,,rural_heat,8.346573774,49.97597483,DE,Slack,52236 load shedding
52240,eGon2035,1,,rural_heat,10.64634804,52.5067903,DE,Slack,52240 load shedding
52254,eGon2035,1,,rural_heat,10.75138745,48.46173265,DE,Slack,52254 load shedding
52264,eGon2035,1,,rural_heat,13.34931063,54.2383753,DE,Slack,52264 load shedding
52305,eGon2035,1,,rural_heat,13.04607327,51.62799146,DE,Slack,52305 load shedding
52316,eGon2035,1,,rural_heat,10.0691371,50.01361043,DE,Slack,52316 load shedding
52341,eGon2035,1,,rural_heat,7.414193156,53.01385184,DE,Slack,52341 load shedding
52375,eGon2035,1,,rural_heat,7.329493693,53.43812885,DE,Slack,52375 load shedding
52526,eGon2035,1,,rural_heat,8.033873171,52.33529154,DE,Slack,52526 load shedding
52533,eGon2035,1,,rural_heat,7.152249411,52.04329219,DE,Slack,52533 load shedding
53,eGon2035,380,,AC,7.010344589,50.81418346,DE,PV,53 biomass
54,eGon2035,380,,AC,9.657024541,50.57765709,DE,PV,54 biomass
55,eGon2035,380,,AC,12.8655081,53.9136389,DE,PV,55 biomass
55219,eGon2035,1,,rural_heat,12.42643983,53.19385126,DE,Slack,55219 load shedding
56,eGon2035,380,,AC,14.6081002,51.2626387,DE,PV,56 biomass
57,eGon2035,380,,AC,7.36532678,52.98048155,DE,PV,57 biomass
58,eGon2035,380,,AC,13.66561503,54.13666945,DE,PV,58 biomass
59,eGon2035,380,,AC,6.6707895,49.7634987,DE,PV,59 biomass
6,eGon2035,380,,AC,12.1280772,47.9091235,DE,PV,6 biomass
60,eGon2035,380,,AC,8.435308613,52.38322732,DE,PV,60 biomass
61,eGon2035,380,,AC,13.15800426,51.82837016,DE,PV,61 biomass
62,eGon2035,380,,AC,12.35531646,48.88757644,DE,PV,62 biomass
63,eGon2035,380,,AC,13.28891748,48.68411902,DE,PV,63 biomass
63566,eGon2035,1,,central_heat_store,10.02149275,47.83333384,DE,Slack,63566 load shedding
63629,eGon2035,1,,central_heat_store,11.57240579,48.13205609,DE,Slack,63629 load shedding
63674,eGon2035,1,,central_heat_store,11.72944642,48.11363398,DE,Slack,63674 load shedding
63742,eGon2035,1,,central_heat_store,10.60921324,49.04365056,DE,Slack,63742 load shedding
63760,eGon2035,1,,central_heat_store,11.75325873,48.34729784,DE,Slack,63760 load shedding
63832,eGon2035,1,,central_heat_store,9.28595903,48.54535102,DE,Slack,63832 load shedding
63912,eGon2035,1,,central_heat_store,9.668960537,48.70282832,DE,Slack,63912 load shedding
63919,eGon2035,1,,central_heat_store,9.351901824,48.72561623,DE,Slack,63919 load shedding
63959,eGon2035,1,,central_heat_store,9.19177129,48.79624048,DE,Slack,63959 load shedding
63995,eGon2035,1,,central_heat_store,9.26262175,48.83468253,DE,Slack,63995 load shedding
64,eGon2035,380,,AC,8.733486879,48.15522528,DE,PV,64 biomass
64000,eGon2035,1,,central_heat_store,8.843102472,48.83782673,DE,Slack,64000 load shedding
64002,eGon2035,1,,central_heat_store,9.186330357,48.85924981,DE,Slack,64002 load shedding
64038,eGon2035,1,,central_heat_store,8.850965461,48.95474595,DE,Slack,64038 load shedding
64053,eGon2035,1,,central_heat_store,9.269669758,48.94188245,DE,Slack,64053 load shedding
64214,eGon2035,1,,central_heat_store,11.59477814,49.36588735,DE,Slack,64214 load shedding
64294,eGon2035,1,,central_heat_store,8.185754428,49.55641312,DE,Slack,64294 load shedding
64389,eGon2035,1,,central_heat_store,6.719150543,49.80391599,DE,Slack,64389 load shedding
64391,eGon2035,1,,central_heat_store,8.622920418,49.84723739,DE,Slack,64391 load shedding
64444,eGon2035,1,,central_heat_store,7.893129049,49.96736151,DE,Slack,64444 load shedding
64584,eGon2035,1,,central_heat_store,8.067440582,50.24296768,DE,Slack,64584 load shedding
64593,eGon2035,1,,central_heat_store,12.23284509,50.2822926,DE,Slack,64593 load shedding
64597,eGon2035,1,,central_heat_store,11.04329933,50.29140557,DE,Slack,64597 load shedding
64605,eGon2035,1,,central_heat_store,9.797844849,50.31441368,DE,Slack,64605 load shedding
64610,eGon2035,1,,central_heat_store,10.2204839,50.33131227,DE,Slack,64610 load shedding
64729,eGon2035,1,,central_heat_store,10.92511067,50.68569142,DE,Slack,64729 load shedding
64826,eGon2035,1,,central_heat_store,6.975221799,50.82316795,DE,Slack,64826 load shedding
64829,eGon2035,1,,central_heat_store,6.865081362,50.88116569,DE,Slack,64829 load shedding
64857,eGon2035,1,,central_heat_store,12.34833807,50.88990393,DE,Slack,64857 load shedding
64874,eGon2035,1,,central_heat_store,10.69722104,50.94670052,DE,Slack,64874 load shedding
64878,eGon2035,1,,central_heat_store,6.952696308,50.94304698,DE,Slack,64878 load shedding
64883,eGon2035,1,,central_heat_store,10.04767443,50.95421281,DE,Slack,64883 load shedding
64916,eGon2035,1,,central_heat_store,6.638736843,50.9530953,DE,Slack,64916 load shedding
64917,eGon2035,1,,central_heat_store,12.43516025,50.99319658,DE,Slack,64917 load shedding
64986,eGon2035,1,,central_heat_store,11.65633016,51.10421402,DE,Slack,64986 load shedding
65,eGon2035,380,,AC,7.4784925,51.4691294,DE,PV,65 biomass
65001,eGon2035,1,,central_heat_store,13.88460586,51.0676549,DE,Slack,65001 load shedding
65006,eGon2035,1,,central_heat_store,10.2296483,51.13668357,DE,Slack,65006 load shedding
65097,eGon2035,1,,central_heat_store,9.417352254,51.26145557,DE,Slack,65097 load shedding
65103,eGon2035,1,,central_heat_store,7.175685596,51.26383528,DE,Slack,65103 load shedding
65133,eGon2035,1,,central_heat_store,7.29283596,51.28612674,DE,Slack,65133 load shedding
65142,eGon2035,1,,central_heat_store,6.83837624,51.29475149,DE,Slack,65142 load shedding
65148,eGon2035,1,,central_heat_store,13.09807083,51.30152974,DE,Slack,65148 load shedding
65160,eGon2035,1,,central_heat_store,6.749732719,51.31777065,DE,Slack,65160 load shedding
65175,eGon2035,1,,central_heat_store,6.83068745,51.33363775,DE,Slack,65175 load shedding
65268,eGon2035,1,,central_heat_store,9.133712217,51.50291733,DE,Slack,65268 load shedding
65275,eGon2035,1,,central_heat_store,12.33496188,51.53300933,DE,Slack,65275 load shedding
65280,eGon2035,1,,central_heat_store,12.16446178,51.53824853,DE,Slack,65280 load shedding
65296,eGon2035,1,,central_heat_store,6.587960295,51.53550371,DE,Slack,65296 load shedding
65309,eGon2035,1,,central_heat_store,7.658525068,51.58918227,DE,Slack,65309 load shedding
65311,eGon2035,1,,central_heat_store,13.94817556,51.86077064,DE,Slack,65311 load shedding
65320,eGon2035,1,,central_heat_store,12.38235456,53.14814522,DE,Slack,65320 load shedding
65374,eGon2035,1,,central_heat_store,13.22964083,51.69440138,DE,Slack,65374 load shedding
65381,eGon2035,1,,central_heat_store,9.017773926,51.73660438,DE,Slack,65381 load shedding
65388,eGon2035,1,,central_heat_store,7.909276684,51.75513832,DE,Slack,65388 load shedding
65390,eGon2035,1,,central_heat_store,9.381573578,51.77593283,DE,Slack,65390 load shedding
65416,eGon2035,1,,central_heat_store,9.448077024,51.82749458,DE,Slack,65416 load shedding
65428,eGon2035,1,,central_heat_store,11.05468578,51.89571057,DE,Slack,65428 load shedding
65430,eGon2035,1,,central_heat_store,12.63674792,51.87335314,DE,Slack,65430 load shedding
65436,eGon2035,1,,central_heat_store,10.42724353,51.91123902,DE,Slack,65436 load shedding
65440,eGon2035,1,,central_heat_store,8.660607798,51.9478298,DE,Slack,65440 load shedding
65441,eGon2035,1,,central_heat_store,14.42075922,51.85590787,DE,Slack,65441 load shedding
65472,eGon2035,1,,central_heat_store,8.155510782,52.03908216,DE,Slack,65472 load shedding
65476,eGon2035,1,,central_heat_store,11.62058833,52.13574959,DE,Slack,65476 load shedding
65486,eGon2035,1,,central_heat_store,8.091291924,52.10295454,DE,Slack,65486 load shedding
65488,eGon2035,1,,central_heat_store,8.6755814,52.12557114,DE,Slack,65488 load shedding
65527,eGon2035,1,,central_heat_store,8.532151685,52.20076487,DE,Slack,65527 load shedding
65560,eGon2035,1,,central_heat_store,7.714992916,52.27791471,DE,Slack,65560 load shedding
65562,eGon2035,1,,central_heat_store,9.746105585,52.37765664,DE,Slack,65562 load shedding
65567,eGon2035,1,,central_heat_store,10.23969966,52.32146628,DE,Slack,65567 load shedding
65601,eGon2035,1,,central_heat_store,10.7759629,52.41981751,DE,Slack,65601 load shedding
65629,eGon2035,1,,central_heat_store,10.0147046,52.43856886,DE,Slack,65629 load shedding
65645,eGon2035,1,,central_heat_store,10.60317568,52.51298291,DE,Slack,65645 load shedding
65650,eGon2035,1,,central_heat_store,13.57386113,52.4897032,DE,Slack,65650 load shedding
65720,eGon2035,1,,central_heat_store,12.08155556,52.82953595,DE,Slack,65720 load shedding
65731,eGon2035,1,,central_heat_store,7.319247134,52.86382139,DE,Slack,65731 load shedding
65734,eGon2035,1,,central_heat_store,9.926290254,52.99077219,DE,Slack,65734 load shedding
65743,eGon2035,1,,central_heat_store,12.80073392,52.92074093,DE,Slack,65743 load shedding
65745,eGon2035,1,,central_heat_store,12.39146816,52.9458135,DE,Slack,65745 load shedding
65748,eGon2035,1,,central_heat_store,11.16192316,52.97709821,DE,Slack,65748 load shedding
65750,eGon2035,1,,central_heat_store,13.33603168,52.97794274,DE,Slack,65750 load shedding
65753,eGon2035,1,,central_heat_store,8.863052332,53.08257676,DE,Slack,65753 load shedding
65773,eGon2035,1,,central_heat_store,12.89838092,53.09802626,DE,Slack,65773 load shedding
65780,eGon2035,1,,central_heat_store,13.50235802,53.11962793,DE,Slack,65780 load shedding
65782,eGon2035,1,,central_heat_store,8.244782716,53.16412845,DE,Slack,65782 load shedding
65831,eGon2035,1,,central_heat_store,10.55564843,53.37563096,DE,Slack,65831 load shedding
65845,eGon2035,1,,central_heat_store,9.517228072,53.45589376,DE,Slack,65845 load shedding
65850,eGon2035,1,,central_heat_store,10.03215979,53.57672786,DE,Slack,65850 load shedding
65862,eGon2035,1,,central_heat_store,10.48326396,53.50983671,DE,Slack,65862 load shedding
65900,eGon2035,1,,central_heat_store,13.55172755,53.66857689,DE,Slack,65900 load shedding
65914,eGon2035,1,,central_heat_store,12.57253701,53.77455237,DE,Slack,65914 load shedding
65933,eGon2035,1,,central_heat_store,13.69294757,53.84536118,DE,Slack,65933 load shedding
65935,eGon2035,1,,central_heat_store,9.132304747,53.90640774,DE,Slack,65935 load shedding
65941,eGon2035,1,,central_heat_store,10.30488504,53.93669099,DE,Slack,65941 load shedding
65943,eGon2035,1,,central_heat_store,10.2085637,53.95348221,DE,Slack,65943 load shedding
65945,eGon2035,1,,central_heat_store,9.010847989,53.95102088,DE,Slack,65945 load shedding
65958,eGon2035,1,,central_heat_store,9.986254127,54.07601087,DE,Slack,65958 load shedding
65966,eGon2035,1,,central_heat_store,8.862016504,54.13845791,DE,Slack,65966 load shedding
65979,eGon2035,1,,central_heat_store,7.887068205,54.18099411,DE,Slack,65979 load shedding
66,eGon2035,380,,AC,11.521081,50.8135263,DE,PV,66 biomass
66030,eGon2035,1,,central_heat_store,6.748712548,51.4471716,DE,Slack,66030 load shedding
66035,eGon2035,1,,central_heat_store,6.692942026,51.52034644,DE,Slack,66035 load shedding
66037,eGon2035,1,,central_heat_store,7.187541507,51.53379831,DE,Slack,66037 load shedding
66038,eGon2035,1,,central_heat_store,13.40018041,52.51059476,DE,Slack,66038 load shedding
66039,eGon2035,1,,central_heat_store,7.071596781,51.55126622,DE,Slack,66039 load shedding
66040,eGon2035,1,,central_heat_store,7.164654214,51.60372206,DE,Slack,66040 load shedding
66041,eGon2035,1,,central_heat_store,7.242484091,51.48106928,DE,Slack,66041 load shedding
66043,eGon2035,1,,central_heat_store,13.48394383,52.39877333,DE,Slack,66043 load shedding
66048,eGon2035,1,,rural_heat_store,6.490465568,51.5238447,DE,Slack,66048 load shedding
66049,eGon2035,1,,rural_heat_store,7.284309698,52.4144213,DE,Slack,66049 load shedding
66050,eGon2035,1,,rural_heat_store,10.86880663,49.43248001,DE,Slack,66050 load shedding
66051,eGon2035,1,,rural_heat_store,12.48413984,48.82721402,DE,Slack,66051 load shedding
66052,eGon2035,1,,rural_heat_store,7.936411285,53.47936868,DE,Slack,66052 load shedding
66053,eGon2035,1,,rural_heat_store,13.41798665,52.52830837,DE,Slack,66053 load shedding
66055,eGon2035,1,,rural_heat_store,10.61449967,51.33208416,DE,Slack,66055 load shedding
66056,eGon2035,1,,rural_heat_store,14.54861915,51.1155858,DE,Slack,66056 load shedding
66057,eGon2035,1,,rural_heat_store,11.60728731,50.10650868,DE,Slack,66057 load shedding
66058,eGon2035,1,,rural_heat_store,10.77293338,52.18171523,DE,Slack,66058 load shedding
66059,eGon2035,1,,rural_heat_store,9.830484422,48.56274653,DE,Slack,66059 load shedding
66060,eGon2035,1,,rural_heat_store,8.026991665,52.89752114,DE,Slack,66060 load shedding
66061,eGon2035,1,,rural_heat_store,8.57481248,52.40106967,DE,Slack,66061 load shedding
66062,eGon2035,1,,rural_heat_store,13.1375713,53.46381054,DE,Slack,66062 load shedding
66063,eGon2035,1,,rural_heat_store,8.776994319,50.18397602,DE,Slack,66063 load shedding
66064,eGon2035,1,,rural_heat_store,13.36845946,48.66187547,DE,Slack,66064 load shedding
66065,eGon2035,1,,rural_heat_store,11.30991146,53.57330299,DE,Slack,66065 load shedding
66066,eGon2035,1,,rural_heat_store,10.70538913,50.5742258,DE,Slack,66066 load shedding
66068,eGon2035,1,,rural_heat_store,11.51298756,48.73575841,DE,Slack,66068 load shedding
66069,eGon2035,1,,rural_heat_store,6.273948879,50.8333365,DE,Slack,66069 load shedding
66071,eGon2035,1,,rural_heat_store,12.18308873,49.42405735,DE,Slack,66071 load shedding
66073,eGon2035,1,,rural_heat_store,8.657617058,49.47301366,DE,Slack,66073 load shedding
66075,eGon2035,1,,rural_heat_store,7.002282485,49.34346588,DE,Slack,66075 load shedding
66077,eGon2035,1,,rural_heat_store,7.568540715,50.36715444,DE,Slack,66077 load shedding
66079,eGon2035,1,,rural_heat_store,9.196752474,48.92633753,DE,Slack,66079 load shedding
66081,eGon2035,1,,rural_heat_store,7.581363993,51.3785132,DE,Slack,66081 load shedding
66082,eGon2035,1,,rural_heat_store,13.25246394,53.89453906,DE,Slack,66082 load shedding
66083,eGon2035,1,,rural_heat_store,9.074088513,52.68377576,DE,Slack,66083 load shedding
66084,eGon2035,1,,rural_heat_store,9.375752553,53.92580307,DE,Slack,66084 load shedding
66088,eGon2035,1,,rural_heat_store,10.70076985,54.02141778,DE,Slack,66088 load shedding
66090,eGon2035,1,,rural_heat_store,11.6608198,52.6069051,DE,Slack,66090 load shedding
66091,eGon2035,1,,rural_heat_store,7.048552759,50.74721727,DE,Slack,66091 load shedding
66093,eGon2035,1,,rural_heat_store,6.990046675,51.53210659,DE,Slack,66093 load shedding
66094,eGon2035,1,,rural_heat_store,8.361917793,48.96798559,DE,Slack,66094 load shedding
66095,eGon2035,1,,rural_heat_store,8.692282253,53.11486373,DE,Slack,66095 load shedding
66097,eGon2035,1,,rural_heat_store,10.05397485,53.57023641,DE,Slack,66097 load shedding
66102,eGon2035,1,,rural_heat_store,8.369292616,47.71234028,DE,Slack,66102 load shedding
66103,eGon2035,1,,rural_heat_store,7.84933259,50.91400577,DE,Slack,66103 load shedding
66104,eGon2035,1,,rural_heat_store,11.49765723,48.13774012,DE,Slack,66104 load shedding
66107,eGon2035,1,,rural_heat_store,6.53444201,50.2805461,DE,Slack,66107 load shedding
66108,eGon2035,1,,rural_heat_store,11.64642382,50.81134748,DE,Slack,66108 load shedding
66109,eGon2035,1,,rural_heat_store,9.500281779,53.40328514,DE,Slack,66109 load shedding
66112,eGon2035,1,,rural_heat_store,8.837070223,51.94996454,DE,Slack,66112 load shedding
66115,eGon2035,1,,rural_heat_store,9.73375019,51.52009189,DE,Slack,66115 load shedding
66117,eGon2035,1,,rural_heat_store,9.886295256,52.13493183,DE,Slack,66117 load shedding
66118,eGon2035,1,,rural_heat_store,12.46236257,48.29749253,DE,Slack,66118 load shedding
66119,eGon2035,1,,rural_heat_store,12.78416656,50.73625276,DE,Slack,66119 load shedding
66120,eGon2035,1,,rural_heat_store,7.892938651,48.2918213,DE,Slack,66120 load shedding
66121,eGon2035,1,,rural_heat_store,7.640649641,49.73757324,DE,Slack,66121 load shedding
66123,eGon2035,1,,rural_heat_store,12.42516356,51.27679234,DE,Slack,66123 load shedding
66124,eGon2035,1,,rural_heat_store,12.09333052,51.74394227,DE,Slack,66124 load shedding
66126,eGon2035,1,,rural_heat_store,14.09710564,52.27430817,DE,Slack,66126 load shedding
66128,eGon2035,1,,rural_heat_store,9.951787028,54.24121337,DE,Slack,66128 load shedding
66130,eGon2035,1,,rural_heat_store,10.56295319,47.83243931,DE,Slack,66130 load shedding
66143,eGon2035,1,,rural_heat_store,9.152561027,54.687821,DE,Slack,66143 load shedding
66154,eGon2035,1,,rural_heat_store,13.65554142,51.1477871,DE,Slack,66154 load shedding
66157,eGon2035,1,,rural_heat_store,14.01711023,53.28372781,DE,Slack,66157 load shedding
66161,eGon2035,1,,rural_heat_store,12.0937529,47.87254982,DE,Slack,66161 load shedding
66163,eGon2035,1,,rural_heat_store,7.980550099,51.72636525,DE,Slack,66163 load shedding
66168,eGon2035,1,,rural_heat_store,12.19928926,53.02639915,DE,Slack,66168 load shedding
66171,eGon2035,1,,rural_heat_store,12.63813297,52.31780974,DE,Slack,66171 load shedding
66172,eGon2035,1,,rural_heat_store,9.03913929,54.20714583,DE,Slack,66172 load shedding
66177,eGon2035,1,,rural_heat_store,9.479678008,50.74964472,DE,Slack,66177 load shedding
66178,eGon2035,1,,rural_heat_store,8.728959656,48.31906771,DE,Slack,66178 load shedding
66185,eGon2035,1,,rural_heat_store,9.52989158,47.91479416,DE,Slack,66185 load shedding
66188,eGon2035,1,,rural_heat_store,11.65313555,52.04907702,DE,Slack,66188 load shedding
66189,eGon2035,1,,rural_heat_store,8.762498545,51.08037755,DE,Slack,66189 load shedding
66198,eGon2035,1,,rural_heat_store,6.762008095,49.85912639,DE,Slack,66198 load shedding
66208,eGon2035,1,,rural_heat_store,12.10782946,53.98420129,DE,Slack,66208 load shedding
66212,eGon2035,1,,rural_heat_store,6.857385925,51.09921972,DE,Slack,66212 load shedding
66217,eGon2035,1,,rural_heat_store,11.75641966,51.40990779,DE,Slack,66217 load shedding
66224,eGon2035,1,,rural_heat_store,11.02663654,51.04641814,DE,Slack,66224 load shedding
66232,eGon2035,1,,rural_heat_store,14.1143713,51.66300676,DE,Slack,66232 load shedding
66233,eGon2035,1,,rural_heat_store,8.444598063,53.46232203,DE,Slack,66233 load shedding
66237,eGon2035,1,,rural_heat_store,10.03120144,52.4830377,DE,Slack,66237 load shedding
66261,eGon2035,1,,rural_heat_store,8.346573774,49.97597483,DE,Slack,66261 load shedding
66265,eGon2035,1,,rural_heat_store,10.64634804,52.5067903,DE,Slack,66265 load shedding
66279,eGon2035,1,,rural_heat_store,10.75138745,48.46173265,DE,Slack,66279 load shedding
66289,eGon2035,1,,rural_heat_store,13.34931063,54.2383753,DE,Slack,66289 load shedding
66330,eGon2035,1,,rural_heat_store,13.04607327,51.62799146,DE,Slack,66330 load shedding
66341,eGon2035,1,,rural_heat_store,10.0691371,50.01361043,DE,Slack,66341 load shedding
66366,eGon2035,1,,rural_heat_store,7.414193156,53.01385184,DE,Slack,66366 load shedding
66400,eGon2035,1,,rural_heat_store,7.329493693,53.43812885,DE,Slack,66400 load shedding
66551,eGon2035,1,,rural_heat_store,8.033873171,52.33529154,DE,Slack,66551 load shedding
66558,eGon2035,1,,rural_heat_store,7.152249411,52.04329219,DE,Slack,66558 load shedding
67,eGon2035,380,,AC,9.045842662,51.16596261,DE,PV,67 biomass
68,eGon2035,380,,AC,14.356938,52.3451645,DE,PV,68 biomass
69,eGon2035,380,,AC,10.9088144,50.4398088,DE,PV,69 biomass
69244,eGon2035,1,,rural_heat_store,12.42643983,53.19385126,DE,Slack,69244 load shedding
69893,eGon2035,1,,Li ion,11.75912787,51.40590084,DE,Slack,69893 load shedding
69895,eGon2035,1,,Li ion,8.692617323,53.11216262,DE,Slack,69895 load shedding
69897,eGon2035,1,,Li ion,7.339642572,53.43289968,DE,Slack,69897 load shedding
69898,eGon2035,1,,Li ion,9.830829692,48.56094891,DE,Slack,69898 load shedding
69900,eGon2035,1,,Li ion,8.731959776,48.32415073,DE,Slack,69900 load shedding
69905,eGon2035,1,,Li ion,10.56104902,47.83611249,DE,Slack,69905 load shedding
69906,eGon2035,1,,Li ion,10.77621613,52.18040496,DE,Slack,69906 load shedding
69907,eGon2035,1,,Li ion,10.74771954,48.4647495,DE,Slack,69907 load shedding
69909,eGon2035,1,,Li ion,6.857810144,51.09708208,DE,Slack,69909 load shedding
69911,eGon2035,1,,Li ion,7.634722034,49.73735394,DE,Slack,69911 load shedding
69912,eGon2035,1,,Li ion,9.080893697,52.68978744,DE,Slack,69912 load shedding
69913,eGon2035,1,,Li ion,14.10477319,52.27776871,DE,Slack,69913 load shedding
69923,eGon2035,1,,Li ion,11.65411784,50.80826333,DE,Slack,69923 load shedding
69925,eGon2035,1,,Li ion,8.367404386,47.70078453,DE,Slack,69925 load shedding
69928,eGon2035,1,,Li ion,10.61804733,51.34151023,DE,Slack,69928 load shedding
69929,eGon2035,1,,Li ion,10.03326212,52.48221337,DE,Slack,69929 load shedding
69931,eGon2035,1,,Li ion,11.65649883,52.60009284,DE,Slack,69931 load shedding
69933,eGon2035,1,,Li ion,11.64440631,52.047383,DE,Slack,69933 load shedding
69935,eGon2035,1,,Li ion,12.09651992,51.74297032,DE,Slack,69935 load shedding
69936,eGon2035,1,,Li ion,14.11291172,51.65608301,DE,Slack,69936 load shedding
